samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
85181180,691.7496337890625,732.1114501953125,748.111572265625,754.78662109375,761.9227294921875,743.3887939453125,756.9548950195312,722.1424560546875,756.1116943359375,754.9735717773438,744.73046875,748.7512817382812,751.08984375,749.5487670898438,739.293212890625,730.6036376953125
85181182,1828.999267578125,1888.9749755859375,1935.60888671875,1933.5361328125,1945.9765625,1911.945068359375,1934.8861083984375,1868.6134033203125,1936.4853515625,1936.227783203125,1928.6513671875,1935.8331298828125,1932.0740966796875,1918.8818359375,1904.7716064453125,1866.2747802734375
85181184,1419.02197265625,1444.883056640625,1474.4244384765625,1472.0235595703125,1479.097412109375,1459.1552734375,1468.19384765625,1431.3626708984375,1466.8148193359375,1469.0369873046875,1454.0670166015625,1465.6807861328125,1461.7222900390625,1455.171875,1447.250732421875,1413.3272705078125
85181186,1475.238525390625,1514.8402099609375,1550.495849609375,1553.88525390625,1556.1697998046875,1530.3087158203125,1547.554931640625,1495.9532470703125,1541.1083984375,1540.0740966796875,1528.310791015625,1545.3203125,1527.2681884765625,1524.4560546875,1516.4019775390625,1474.0048828125
85181188,1038.482177734375,1084.8128662109375,1122.9815673828125,1124.6055908203125,1124.967041015625,1105.0166015625,1121.8848876953125,1066.8231201171875,1114.603515625,1111.338623046875,1099.537841796875,1112.8837890625,1101.84326171875,1096.177490234375,1088.9625244140625,1051.83642578125
85181190,-385.412109375,-377.1711120605469,-376.83880615234375,-376.4774169921875,-373.88134765625,-375.9623718261719,-375.62176513671875,-383.22308349609375,-389.1089172363281,-388.2117004394531,-399.705078125,-389.4162902832031,-394.01031494140625,-390.37994384765625,-389.071533203125,-385.14208984375
85181192,-2625.46435546875,-2701.63134765625,-2770.72021484375,-2772.59375,-2773.84814453125,-2732.875732421875,-2779.447265625,-2677.157470703125,-2787.3974609375,-2789.686279296875,-2806.6708984375,-2795.27294921875,-2793.935546875,-2770.6123046875,-2754.06396484375,-2674.90625
85181194,-2537.496826171875,-2608.953369140625,-2675.221923828125,-2671.20947265625,-2671.40869140625,-2633.39794921875,-2676.9375,-2577.854248046875,-2680.16064453125,-2682.449462890625,-2698.474609375,-2688.497314453125,-2687.0185546875,-2661.3984375,-2647.59130859375,-2567.63623046875
85181196,-822.3636474609375,-842.1520385742188,-859.2529296875,-851.37744140625,-853.2300415039062,-840.8851318359375,-856.2373046875,-830.39697265625,-854.7295532226562,-857.1636352539062,-869.857421875,-863.4108276367188,-866.5884399414062,-854.1687622070312,-847.3857421875,-816.8765869140625
85181198,1631.073974609375,1687.793212890625,1743.2703857421875,1745.0440673828125,1747.7772216796875,1718.6470947265625,1746.6307373046875,1669.599853515625,1745.52587890625,1745.546630859375,1737.858154296875,1743.930908203125,1735.120849609375,1729.9285888671875,1715.469482421875,1676.927001953125
85181200,1549.947509765625,1574.263427734375,1624.623291015625,1614.895263671875,1621.66162109375,1596.92626953125,1615.7010498046875,1566.0224609375,1611.0655517578125,1611.9752197265625,1607.04052734375,1616.8890380859375,1601.5908203125,1603.8670654296875,1590.2095947265625,1556.96728515625
85181202,1454.9227294921875,1481.1907958984375,1525.4364013671875,1520.9295654296875,1520.6470947265625,1500.8089599609375,1516.534912109375,1473.0703125,1518.1507568359375,1519.3843994140625,1512.921142578125,1518.4581298828125,1504.7674560546875,1505.864013671875,1495.504638671875,1461.1365966796875
85181204,1272.852294921875,1313.4549560546875,1354.265380859375,1348.3919677734375,1356.4501953125,1328.5537109375,1350.8343505859375,1299.07470703125,1355.4117431640625,1349.6256103515625,1344.7947998046875,1352.3878173828125,1338.6058349609375,1336.8487548828125,1328.1009521484375,1291.062255859375
85181206,612.9824829101562,658.4990234375,683.7744750976562,680.1649169921875,687.5502319335938,663.1387329101562,684.8129272460938,629.4021606445312,691.8285522460938,684.302001953125,679.3673706054688,682.5117797851562,679.417236328125,678.6654052734375,667.9861450195312,648.0939331054688
85181208,-1623.99609375,-1659.0535888671875,-1701.5545654296875,-1705.18896484375,-1693.1888427734375,-1684.8232421875,-1705.9200439453125,-1657.1884765625,-1699.070556640625,-1702.4808349609375,-1710.6927490234375,-1706.310546875,-1702.40185546875,-1683.265625,-1679.1202392578125,-1633.3336181640625
85181210,-2788.68115234375,-2871.838623046875,-2949.8955078125,-2945.712890625,-2940.9443359375,-2904.545166015625,-2952.7119140625,-2839.70556640625,-2947.0419921875,-2946.56005859375,-2960.60400390625,-2957.39306640625,-2944.105224609375,-2914.190185546875,-2901.022705078125,-2821.7822265625
85181212,-1991.464111328125,-2045.915283203125,-2102.709228515625,-2094.74658203125,-2088.4619140625,-2063.485595703125,-2100.399658203125,-2013.5452880859375,-2093.072509765625,-2090.596923828125,-2107.922119140625,-2104.69482421875,-2096.87744140625,-2068.2333984375,-2058.035888671875,-1997.939697265625
85181214,521.9368896484375,560.7202758789062,576.4213256835938,579.8980102539062,589.808837890625,576.9987182617188,580.3383178710938,558.4689331054688,587.4287109375,591.686279296875,582.1160888671875,577.4805297851562,582.0039672851562,587.8856201171875,582.3154907226562,567.7857666015625
85181216,1881.5771484375,1949.05859375,1997.619873046875,1989.76513671875,2000.8057861328125,1971.148193359375,1994.620849609375,1923.6627197265625,2002.6043701171875,2006.5711669921875,2003.2440185546875,1998.6085205078125,1994.899169921875,1993.5159912109375,1980.1119384765625,1925.3076171875
85181218,1422.59423828125,1450.4407958984375,1476.688232421875,1470.6943359375,1476.8626708984375,1458.6195068359375,1469.6517333984375,1436.646240234375,1475.0682373046875,1483.9697265625,1471.3341064453125,1470.681884765625,1472.409912109375,1473.42333984375,1463.338134765625,1417.460205078125
85181220,1488.925048828125,1532.0906982421875,1560.1407470703125,1561.2955322265625,1564.6392822265625,1541.424072265625,1559.5260009765625,1514.8900146484375,1563.908203125,1574.201171875,1565.04638671875,1560.6973876953125,1561.087890625,1559.4886474609375,1548.7969970703125,1493.0330810546875
85181222,1060.297607421875,1109.855712890625,1137.9141845703125,1135.64208984375,1142.8197021484375,1122.3917236328125,1138.5662841796875,1089.120361328125,1140.7470703125,1149.0753173828125,1141.407470703125,1132.8175048828125,1134.5662841796875,1136.6929931640625,1124.1820068359375,1071.508544921875
85181224,-239.60372924804688,-221.74684143066406,-224.32215881347656,-224.17677307128906,-215.2877960205078,-217.79249572753906,-223.04281616210938,-232.61300659179688,-220.84548950195312,-211.41651916503906,-220.77487182617188,-227.63267517089844,-224.93275451660156,-214.46951293945312,-216.88697814941406,-236.2433624267578
85181226,-2569.787841796875,-2644.80419921875,-2719.828857421875,-2711.870361328125,-2706.56591796875,-2674.873046875,-2719.409423828125,-2616.558837890625,-2715.4716796875,-2709.091552734375,-2725.3408203125,-2727.70849609375,-2714.790283203125,-2688.393310546875,-2674.5283203125,-2618.62744140625
85181228,-2590.178466796875,-2662.985107421875,-2742.013916015625,-2730.82373046875,-2728.418701171875,-2692.12353515625,-2733.968017578125,-2635.85693359375,-2728.522705078125,-2726.312744140625,-2745.087646484375,-2746.3046875,-2731.131103515625,-2702.5244140625,-2684.2978515625,-2629.277587890625
85181230,-964.9861450195312,-988.4297485351562,-1019.3501586914062,-1009.2108764648438,-1005.5181884765625,-993.0279541015625,-1010.49853515625,-981.646728515625,-1000.2761840820312,-997.8005981445312,-1012.035400390625,-1019.5661010742188,-1006.560791015625,-991.054931640625,-977.7796020507812,-968.1221923828125
85181232,1567.4263916015625,1633.41259765625,1671.759765625,1676.0340576171875,1685.4754638671875,1651.5311279296875,1681.69970703125,1604.4403076171875,1694.18994140625,1690.1317138671875,1686.4930419921875,1675.4276123046875,1686.3975830078125,1676.6695556640625,1673.1346435546875,1607.5264892578125
85181234,1652.3037109375,1698.14013671875,1729.762451171875,1723.050048828125,1735.9017333984375,1706.8504638671875,1723.92236328125,1666.6424560546875,1737.4510498046875,1735.19140625,1732.466552734375,1723.2120361328125,1728.4375,1725.2515869140625,1720.4373779296875,1658.8084716796875
85181236,1466.723388671875,1501.971923828125,1525.361572265625,1522.321044921875,1533.1416015625,1507.4757080078125,1520.5599365234375,1474.4742431640625,1538.5870361328125,1533.6441650390625,1526.811279296875,1522.4124755859375,1523.849609375,1525.7686767578125,1520.165283203125,1463.5042724609375
85181238,1294.9874267578125,1334.942138671875,1365.575927734375,1359.478271484375,1374.5064697265625,1345.7044677734375,1364.4959716796875,1309.38427734375,1379.53662109375,1374.5687255859375,1372.558349609375,1362.9632568359375,1364.8157958984375,1358.543701171875,1354.4813232421875,1302.5181884765625
85181240,649.1572875976562,698.1547241210938,716.796630859375,713.7020874023438,727.3844604492188,703.6915893554688,722.6160278320312,667.7203369140625,728.950439453125,733.1456909179688,727.1892700195312,712.4352416992188,714.395751953125,716.4352416992188,705.4611206054688,671.6622314453125
85181242,-1478.9935302734375,-1509.6107177734375,-1554.0472412109375,-1556.273681640625,-1541.972412109375,-1534.9110107421875,-1554.77001953125,-1516.8505859375,-1551.5675048828125,-1548.144775390625,-1554.0596923828125,-1563.580078125,-1560.6973876953125,-1543.226806640625,-1536.0906982421875,-1505.274169921875
85181244,-2868.8896484375,-2948.342041015625,-3039.8779296875,-3036.006591796875,-3026.286865234375,-2994.5107421875,-3036.5009765625,-2929.26806640625,-3041.701416015625,-3033.763671875,-3051.030517578125,-3053.68896484375,-3044.189453125,-3016.10595703125,-3000.7705078125,-2916.910888671875
85181246,-2102.152587890625,-2155.14599609375,-2224.737548828125,-2218.82666015625,-2212.59619140625,-2191.9189453125,-2217.402099609375,-2143.24560546875,-2220.46337890625,-2217.804931640625,-2234.893310546875,-2235.931884765625,-2226.00439453125,-2203.528564453125,-2192.122314453125,-2120.271240234375
85181248,327.19342041015625,359.9372863769531,354.8655700683594,366.37554931640625,369.9145202636719,356.05767822265625,373.7151794433594,341.4075012207031,368.431640625,368.6102600097656,362.04736328125,358.699462890625,358.2882385253906,368.33197021484375,357.9393310546875,360.61016845703125
85181250,1900.8255615234375,1964.8968505859375,2001.9854736328125,2004.357177734375,2009.142333984375,1977.86474609375,2014.7996826171875,1925.4737548828125,2010.895263671875,2011.634521484375,2004.87646484375,1997.7569580078125,1996.9345703125,2000.7642822265625,1982.367431640625,1936.796875
85181252,1401.1983642578125,1433.630615234375,1443.8321533203125,1441.514404296875,1445.5601806640625,1428.67529296875,1450.4822998046875,1402.635498046875,1449.8385009765625,1449.726318359375,1437.0657958984375,1433.0823974609375,1438.170654296875,1440.2890625,1428.3013916015625,1402.2117919921875
85181254,1511.2305908203125,1551.9412841796875,1571.6134033203125,1565.2664794921875,1575.9373779296875,1552.57275390625,1577.6446533203125,1521.2618408203125,1575.2396240234375,1574.4088134765625,1564.5811767578125,1563.318359375,1568.6434326171875,1565.8272705078125,1552.7886962890625,1512.0406494140625
85181256,1111.326171875,1158.333984375,1177.9395751953125,1173.7069091796875,1189.8150634765625,1162.977783203125,1185.515869140625,1129.0460205078125,1183.7381591796875,1180.1409912109375,1169.951904296875,1171.21875,1176.622802734375,1175.2603759765625,1159.7130126953125,1127.8372802734375
85181258,-93.22630310058594,-74.31021881103516,-77.13059997558594,-89.70809173583984,-71.89690399169922,-80.12128448486328,-72.62380981445312,-96.1256103515625,-75.2032699584961,-82.19815063476562,-88.19198608398438,-82.9208984375,-78.04442596435547,-71.6518325805664,-78.99147033691406,-85.42144775390625
85181260,-2441.89453125,-2513.338623046875,-2588.242919921875,-2598.56494140625,-2587.66552734375,-2549.1064453125,-2589.015380859375,-2495.440185546875,-2593.455810546875,-2594.232421875,-2610.461181640625,-2604.90771484375,-2588.3798828125,-2564.95703125,-2556.927978515625,-2486.75048828125
85181262,-2588.8369140625,-2663.151123046875,-2747.031494140625,-2749.602783203125,-2741.556884765625,-2699.08935546875,-2741.24951171875,-2631.902587890625,-2737.868408203125,-2737.90576171875,-2758.44189453125,-2753.37841796875,-2734.4873046875,-2711.608642578125,-2695.28857421875,-2624.147705078125
85181264,-1157.224853515625,-1184.3487548828125,-1227.393798828125,-1224.7520751953125,-1216.41552734375,-1196.307373046875,-1218.521484375,-1164.6102294921875,-1215.231689453125,-1212.74365234375,-1234.38037109375,-1228.818603515625,-1205.7529296875,-1197.6572265625,-1189.013427734375,-1158.5374755859375
85181266,1434.523681640625,1493.0164794921875,1524.3065185546875,1526.0137939453125,1539.251708984375,1511.8287353515625,1539.1104736328125,1480.891845703125,1541.8975830078125,1542.2548828125,1534.36279296875,1532.36474609375,1548.078369140625,1537.145751953125,1528.8050537109375,1479.786865234375
85181268,1667.3360595703125,1710.4600830078125,1738.87158203125,1731.87255859375,1745.3970947265625,1722.5267333984375,1739.071044921875,1692.677978515625,1745.6671142578125,1746.0908203125,1737.563232421875,1737.334716796875,1754.9755859375,1742.09912109375,1733.646240234375,1678.7838134765625
85181270,1441.5975341796875,1474.3663330078125,1492.7257080078125,1484.0029296875,1501.4569091796875,1481.826416015625,1495.0643310546875,1459.8365478515625,1498.91064453125,1494.5408935546875,1486.9354248046875,1486.702880859375,1498.840087890625,1488.0029296875,1483.7412109375,1434.9432373046875
85181272,1316.1632080078125,1359.511474609375,1381.642578125,1372.0972900390625,1391.8150634765625,1362.86767578125,1383.9312744140625,1336.458251953125,1383.9188232421875,1377.8875732421875,1377.2728271484375,1372.6871337890625,1381.572021484375,1369.50537109375,1362.3900146484375,1317.878662109375
85181274,723.1019897460938,771.7919921875,786.915771484375,782.6290893554688,797.9688110351562,774.5459594726562,796.8888549804688,744.42724609375,794.2886352539062,784.9635009765625,788.0247802734375,783.883544921875,794.3218383789062,782.73291015625,775.7630004882812,743.7460327148438
85181276,-1289.3466796875,-1313.95751953125,-1350.398193359375,-1356.184326171875,-1343.062744140625,-1336.163330078125,-1352.0098876953125,-1317.1807861328125,-1353.7960205078125,-1358.27783203125,-1361.6839599609375,-1362.265380859375,-1353.75439453125,-1338.51025390625,-1339.47802734375,-1311.2451171875
85181278,-2830.558837890625,-2908.046875,-2996.670654296875,-2996.33837890625,-2991.819091796875,-2956.691162109375,-2994.427734375,-2879.926025390625,-3000.12255859375,-2999.702880859375,-3015.1962890625,-3009.077880859375,-2995.81103515625,-2968.58740234375,-2955.8271484375,-2878.812744140625
85181280,-2215.56201171875,-2265.8427734375,-2339.421875,-2328.5517578125,-2328.788330078125,-2300.966796875,-2325.0126953125,-2233.456298828125,-2332.211181640625,-2334.42919921875,-2348.306884765625,-2343.6171875,-2328.211181640625,-2309.689697265625,-2297.64794921875,-2230.80615234375
85181282,204.43409729003906,231.25057983398438,226.5236358642578,236.907958984375,239.8944854736328,236.1478271484375,248.40133666992188,238.1707000732422,240.81661987304688,240.7003173828125,234.21218872070312,236.9536590576172,241.90074157714844,239.8820343017578,247.35458374023438,232.646240234375
85181284,1844.2060546875,1910.977294921875,1947.2891845703125,1956.65576171875,1958.994384765625,1931.7957763671875,1967.7296142578125,1895.9033203125,1957.9268798828125,1952.3359375,1957.3536376953125,1950.75341796875,1958.8157958984375,1948.041015625,1940.46875,1883.8035888671875
85181286,1382.564697265625,1414.6439208984375,1434.9266357421875,1436.978515625,1439.038818359375,1427.3585205078125,1444.82080078125,1409.1859130859375,1437.285888671875,1431.72412109375,1439.3212890625,1429.33984375,1437.4105224609375,1428.38037109375,1425.08642578125,1387.719482421875
85181288,1450.60693359375,1491.58349609375,1516.6678466796875,1517.67724609375,1522.1134033203125,1501.2117919921875,1529.270263671875,1482.9727783203125,1521.336669921875,1514.5286865234375,1520.48095703125,1513.6646728515625,1523.5380859375,1508.7550048828125,1503.4755859375,1459.3131103515625
85181290,1114.4705810546875,1164.5853271484375,1185.794189453125,1188.6146240234375,1196.103759765625,1174.88232421875,1200.07470703125,1150.828125,1197.27099609375,1192.69775390625,1199.160888671875,1192.070556640625,1200.577392578125,1181.6654052734375,1174.4295654296875,1141.46142578125
85181292,55.934120178222656,84.64054870605469,83.50657653808594,83.40689086914062,91.76834869384766,85.53775024414062,95.56069946289062,74.106689453125,94.85041046142578,91.13282775878906,92.57832336425781,83.58965301513672,99.8971939086914,85.41728973388672,84.67377471923828,77.10152435302734
85181294,-2374.595703125,-2438.899658203125,-2508.545166015625,-2504.1630859375,-2503.643798828125,-2472.764892578125,-2505.720703125,-2407.69677734375,-2508.175537109375,-2510.231689453125,-2520.968994140625,-2522.377197265625,-2498.95849609375,-2492.611572265625,-2475.485595703125,-2407.485107421875
85181296,-2679.089111328125,-2747.22265625,-2827.410400390625,-2817.549560546875,-2819.385498046875,-2783.800537109375,-2817.275390625,-2704.430908203125,-2821.287841796875,-2826.305419921875,-2840.341064453125,-2835.098876953125,-2816.697998046875,-2807.244140625,-2781.769287109375,-2699.55029296875
85181298,-1308.395751953125,-1333.8455810546875,-1377.2894287109375,-1369.239501953125,-1371.4368896484375,-1353.455322265625,-1367.4825439453125,-1309.62939453125,-1365.002685546875,-1370.73486328125,-1379.4951171875,-1377.63427734375,-1358.880126953125,-1357.0732421875,-1342.2611083984375,-1301.9906005859375
85181300,1357.1439208984375,1415.7945556640625,1448.430419921875,1451.8863525390625,1458.0172119140625,1430.80615234375,1461.502197265625,1402.8182373046875,1464.1231689453125,1462.2208251953125,1457.3983154296875,1458.55712890625,1468.468017578125,1450.58203125,1442.42822265625,1405.626220703125
85181302,1708.6365966796875,1754.7513427734375,1784.5460205078125,1782.7183837890625,1789.58447265625,1762.564453125,1787.366455078125,1732.80712890625,1793.9915771484375,1787.5782470703125,1786.826416015625,1786.58544921875,1801.2689208984375,1785.4100341796875,1770.70166015625,1726.975341796875
85181304,1435.8819580078125,1465.0826416015625,1485.2947998046875,1482.3704833984375,1486.14208984375,1466.1376953125,1484.9873046875,1451.0970458984375,1490.914794921875,1486.8648681640625,1486.727783203125,1484.8377685546875,1498.23779296875,1485.4317626953125,1470.4119873046875,1434.531982421875
85181306,1359.3079833984375,1400.9864501953125,1426.5111083984375,1422.7935791015625,1423.935791015625,1405.7633056640625,1422.9970703125,1380.6124267578125,1437.506103515625,1430.311767578125,1429.4603271484375,1426.1414794921875,1437.6597900390625,1421.2235107421875,1407.5078125,1365.2353515625
85181308,783.9956665039062,830.5756225585938,852.7066650390625,853.2923583984375,851.65576171875,835.6555786132812,852.5031127929688,807.5390014648438,865.4710693359375,857.0722045898438,860.2290649414062,854.646484375,864.1585083007812,848.57373046875,842.0897216796875,808.7435913085938
85181310,-1133.6524658203125,-1152.4979248046875,-1180.65185546875,-1180.6851806640625,-1180.892822265625,-1167.875,-1184.9925537109375,-1150.9569091796875,-1177.785888671875,-1183.1649169921875,-1184.6685791015625,-1186.6748046875,-1172.2779541015625,-1173.0921630859375,-1166.1553955078125,-1149.1292724609375
85181312,-2837.4541015625,-2920.312744140625,-3001.20654296875,-2999.669677734375,-3002.1162109375,-2960.520751953125,-3002.951171875,-2883.743408203125,-2999.12548828125,-3004.359375,-3012.3759765625,-3005.946044921875,-2988.703857421875,-2977.426513671875,-2959.8935546875,-2883.032958984375
85181314,-2258.6943359375,-2317.855712890625,-2387.50146484375,-2381.8232421875,-2384.091064453125,-2349.544677734375,-2378.450439453125,-2285.942626953125,-2376.4482421875,-2380.124267578125,-2383.513916015625,-2382.134765625,-2367.01513671875,-2356.60595703125,-2343.6669921875,-2276.409912109375
85181316,-31.82172203063965,-15.530794143676758,-22.4675235748291,-11.36044979095459,-12.170427322387695,-13.85268783569336,-5.943986892700195,-8.344842910766602,-7.671938419342041,-8.058235168457031,-8.872365951538086,-9.254508972167969,-4.423721790313721,-6.9699578285217285,-7.493328094482422,-1.2461187839508057
85181318,1873.7806396484375,1937.137451171875,1980.89697265625,1985.9395751953125,1987.7838134765625,1960.21142578125,1997.0673828125,1916.3355712890625,1992.8638916015625,1992.398681640625,1997.3956298828125,1996.6396484375,1996.3031005859375,1977.4202880859375,1968.705810546875,1908.97509765625
85181320,1438.5404052734375,1461.780517578125,1492.22314453125,1487.072509765625,1490.07568359375,1477.7806396484375,1492.6260986328125,1454.9642333984375,1495.259521484375,1497.95947265625,1498.7694091796875,1501.274169921875,1498.2626953125,1482.187744140625,1481.4691162109375,1434.4365234375
85181322,1506.0177001953125,1536.531005859375,1570.296630859375,1565.71923828125,1569.1461181640625,1554.716064453125,1567.771240234375,1521.2618408203125,1572.09521484375,1573.4866943359375,1573.8272705078125,1577.5283203125,1567.2021484375,1555.364013671875,1548.63916015625,1506.5078125
85181324,1156.1697998046875,1196.1536865234375,1230.654541015625,1231.555908203125,1232.87255859375,1213.8402099609375,1232.7313232421875,1179.8377685546875,1237.695068359375,1238.7708740234375,1239.202880859375,1242.7335205078125,1234.1644287109375,1219.165283203125,1217.1590576171875,1174.7078857421875
85181326,143.5736541748047,166.5977783203125,180.19293212890625,181.28952026367188,181.80458068847656,174.52725219726562,178.31546020507812,151.12928771972656,187.40380859375,189.5886688232422,191.08816528320312,191.57830810546875,181.95411682128906,174.02464294433594,175.06307983398438,160.70779418945312
85181328,-2246.054443359375,-2311.05615234375,-2376.182373046875,-2373.951904296875,-2376.074462890625,-2336.900634765625,-2379.513671875,-2295.23046875,-2370.17626953125,-2371.1025390625,-2375.38916015625,-2366.2841796875,-2371.58837890625,-2360.13671875,-2342.36279296875,-2283.047607421875
85181330,-2724.476806640625,-2800.751708984375,-2877.9072265625,-2873.923828125,-2878.476318359375,-2831.123779296875,-2880.70703125,-2767.534423828125,-2866.821044921875,-2869.3671875,-2878.53857421875,-2867.693359375,-2871.502197265625,-2855.298583984375,-2831.327392578125,-2760.364990234375
85181332,-1496.509765625,-1528.8756103515625,-1576.8262939453125,-1570.0557861328125,-1574.3050537109375,-1545.5528564453125,-1571.4306640625,-1506.109130859375,-1557.45751953125,-1564.0660400390625,-1569.68603515625,-1563.7296142578125,-1564.0784912109375,-1559.35986328125,-1540.5767822265625,-1499.3135986328125
85181334,1226.978515625,1286.4473876953125,1310.94189453125,1319.5526123046875,1319.93896484375,1304.9688720703125,1322.767578125,1265.34228515625,1336.088623046875,1334.4271240234375,1330.7469482421875,1331.19140625,1327.1497802734375,1317.230712890625,1316.4871826171875,1272.93115234375
85181336,1753.692138671875,1808.5421142578125,1833.92138671875,1836.583984375,1836.1312255859375,1817.85888671875,1837.1446533203125,1777.96240234375,1846.922607421875,1849.651611328125,1851.3089599609375,1849.734619140625,1841.3897705078125,1835.973388671875,1829.2069091796875,1775.1129150390625
85181338,1417.14453125,1454.24560546875,1472.21044921875,1467.371337890625,1467.6829833984375,1454.77734375,1467.5208740234375,1428.09375,1474.4991455078125,1479.8575439453125,1480.5760498046875,1481.597900390625,1473.6103515625,1467.7078857421875,1466.042236328125,1423.6783447265625
85181340,1408.92431640625,1459.674560546875,1480.941650390625,1478.0714111328125,1482.187744140625,1461.6143798828125,1479.089111328125,1427.18408203125,1489.9468994140625,1491.82861328125,1494.308349609375,1493.68115234375,1489.760009765625,1472.6549072265625,1472.3226318359375,1420.837158203125
85181342,860.8770751953125,910.576416015625,927.5111694335938,926.4021606445312,932.44580078125,912.1465454101562,929.8497314453125,871.4400024414062,937.2018432617188,940.038818359375,942.9464111328125,935.6068115234375,937.8663940429688,923.7686767578125,921.7582397460938,883.4442749023438
85181344,-942.0118408203125,-954.1074829101562,-977.0111694335938,-983.162841796875,-978.606201171875,-967.6943359375,-984.4380493164062,-967.985107421875,-973.173095703125,-972.9945068359375,-975.1461181640625,-975.578125,-975.8024291992188,-973.4306640625,-962.236328125,-948.24658203125
85181346,-2786.990478515625,-2874.3974609375,-2952.6328125,-2951.685791015625,-2949.276611328125,-2908.080078125,-2961.31005859375,-2851.20703125,-2945.82080078125,-2941.696044921875,-2959.16259765625,-2952.005615234375,-2947.3037109375,-2931.51953125,-2900.732177734375,-2830.687744140625
85181348,-2376.1201171875,-2453.09716796875,-2514.701171875,-2505.82861328125,-2512.607666015625,-2470.26025390625,-2514.231689453125,-2414.61279296875,-2498.202392578125,-2495.406982421875,-2515.714599609375,-2509.168212890625,-2508.212890625,-2484.9853515625,-2462.430419921875,-2397.158935546875
