samplestamps,C1,C2
84154076,-2252.1396484375,-2316.854736328125
84154078,-1532.6805419921875,-1567.1107177734375
84154080,593.5222778320312,644.791748046875
84154082,1395.8067626953125,1454.6195068359375
84154084,1056.8916015625,1089.0164794921875
84154086,1106.2545166015625,1151.39306640625
84154088,751.102294921875,799.9293823242188
84154090,-409.64910888671875,-406.5047302246094
84154092,-2170.4814453125,-2250.710693359375
84154094,-1965.7899169921875,-2029.466552734375
84154096,-590.17431640625,-598.8888549804688
84154098,1334.0699462890625,1392.3466796875
84154100,1169.042236328125,1192.1993408203125
84154102,1137.6109619140625,1163.6673583984375
84154104,967.7359008789062,998.6978149414062
84154106,410.4549255371094,440.4324035644531
84154108,-1390.3114013671875,-1446.8519287109375
84154110,-2226.05419921875,-2325.71875
84154112,-1535.583984375,-1608.56494140625
84154114,511.23272705078125,527.4322509765625
84154116,1457.4730224609375,1494.6904296875
84154118,1055.8572998046875,1059.0556640625
84154120,1120.8839111328125,1140.78857421875
84154122,818.9617919921875,871.693359375
84154124,-494.480712890625,-288.8088073730469
84154126,-2271.018310546875,-2166.618408203125
84154128,-2177.007080078125,-2098.4931640625
84154130,-877.6581420898438,-763.5053100585938
84154132,1162.005859375,1331.23291015625
84154134,1113.13720703125,1243.6058349609375
84154136,1041.6473388671875,1156.8427734375
84154138,954.32763671875,1059.8656005859375
84154140,467.7722473144531,562.83447265625
84154142,-1263.53125,-1252.299560546875
84154144,-2303.504638671875,-2335.434326171875
84154146,-1637.736572265625,-1658.3681640625
84154148,296.64691162109375,358.03485107421875
84154150,1444.6131591796875,1532.86328125
84154152,1040.19775390625,1090.5906982421875
84154154,1165.715087890625,1225.0843505859375
84154156,824.92236328125,885.7620239257812
84154158,-191.08401489257812,-159.63612365722656
84154160,-2004.5234375,-2064.960205078125
84154162,-2083.572998046875,-2142.3857421875
84154164,-818.1434936523438,-826.4384765625
84154166,1170.0640869140625,1239.140625
84154168,1251.62255859375,1292.2293701171875
84154170,1126.0179443359375,1159.1978759765625
84154172,1037.3067626953125,1076.090087890625
84154174,539.4946899414062,588.334228515625
84154176,-1082.4287109375,-1101.1204833984375
84154178,-2204.17236328125,-2276.812744140625
84154180,-1692.8731689453125,-1742.73046875
84154182,220.6502685546875,249.4065399169922
84154184,1455.2467041015625,1520.493408203125
84154186,1029.360595703125,1063.923828125
84154188,1163.4014892578125,1215.3397216796875
84154190,850.4345703125,903.8348999023438
84154192,-78.23133850097656,-51.149024963378906
84154194,-1943.7210693359375,-2007.2939453125
84154196,-2143.997314453125,-2210.781005859375
84154198,-972.4088134765625,-995.8192749023438
84154200,1096.6759033203125,1157.9683837890625
84154202,1289.5045166015625,1322.360595703125
84154204,1152.281982421875,1175.713134765625
84154206,1050.7481689453125,1079.9322509765625
84154208,625.3314819335938,659.8780517578125
84154210,-976.49609375,-1004.5670166015625
84154212,-2193.111083984375,-2278.582275390625
84154214,-1746.718017578125,-1810.2119140625
84154216,84.69454193115234,99.66873931884766
84154218,1542.62451171875,1597.4080810546875
84154220,1084.1524658203125,1103.396728515625
84154222,1209.798583984375,1239.1114501953125
84154224,894.2938232421875,933.2183837890625
84154226,31.638957977294922,50.60488510131836
84154228,-1834.835205078125,-1896.8463134765625
84154230,-2131.87255859375,-2203.773681640625
84154232,-1057.3651123046875,-1079.5958251953125
84154234,1089.9925537109375,1149.1417236328125
84154236,1339.0751953125,1383.0174560546875
84154238,1129.92236328125,1154.8572998046875
84154240,1087.4796142578125,1121.041748046875
84154242,645.435546875,684.0569458007812
84154244,-833.2381591796875,-850.1978149414062
84154246,-2241.20703125,-2321.43212890625
84154248,-1782.4317626953125,-1843.7574462890625
84154250,-11.37291145324707,3.530670166015625
84154252,1440.845703125,1503.8909912109375
84154254,1129.6524658203125,1160.165771484375
84154256,1182.662353515625,1214.533935546875
84154258,933.0855102539062,972.3590087890625
84154260,173.85433959960938,197.23983764648438
84154262,-1709.060302734375,-1772.5791015625
84154264,-2145.8955078125,-2223.142578125
84154266,-1181.3995361328125,-1222.222412109375
84154268,932.458251953125,978.1119384765625
84154270,1344.3712158203125,1384.9031982421875
84154272,1083.2303466796875,1107.0146484375
84154274,1069.468994140625,1105.0997314453125
84154276,703.5836181640625,748.07421875
84154278,-710.146484375,-719.5048828125
84154280,-2182.548095703125,-2258.627685546875
84154282,-1845.2486572265625,-1909.805908203125
84154284,-195.55758666992188,-190.8887939453125
84154286,1475.3133544921875,1533.9930419921875
84154288,1135.1851806640625,1156.1033935546875
84154290,1160.3194580078125,1188.52734375
84154292,936.4251098632812,965.7545776367188
84154294,239.62864685058594,259.7908630371094
84154296,-1647.6016845703125,-1711.419677734375
84154298,-2165.060791015625,-2250.419921875
84154300,-1304.0218505859375,-1348.21337890625
84154302,843.9339599609375,891.1162109375
84154304,1428.39697265625,1471.6829833984375
84154306,1077.934326171875,1094.333251953125
84154308,1126.9732666015625,1163.542724609375
84154310,740.6680908203125,783.1939697265625
84154312,-540.3670043945312,-543.34521484375
84154314,-2188.87841796875,-2268.4306640625
84154316,-1931.43017578125,-1994.7828369140625
84154318,-333.5237121582031,-328.7510681152344
84154320,1401.2606201171875,1469.5189208984375
84154322,1158.8572998046875,1190.4132080078125
84154324,1186.99462890625,1225.1341552734375
84154326,1002.5441284179688,1039.666015625
84154328,341.8976135253906,375.48468017578125
84154330,-1517.7935791015625,-1563.88330078125
84154332,-2235.491455078125,-2310.968994140625
84154334,-1449.921630859375,-1488.509765625
84154336,734.5870361328125,783.5055541992188
84154338,1444.6380615234375,1494.997802734375
84154340,1119.6585693359375,1145.4573974609375
84154342,1092.248046875,1126.865234375
84154344,754.5166625976562,790.8576049804688
84154346,-438.588134765625,-450.0067443847656
84154348,-2143.349365234375,-2228.542236328125
84154350,-1930.6741943359375,-2003.4891357421875
84154352,-489.5834655761719,-499.56903076171875
84154354,1389.89599609375,1445.3150634765625
84154356,1137.6234130859375,1162.1636962890625
84154358,1138.7823486328125,1163.617431640625
84154360,961.010986328125,995.017578125
84154362,419.3480529785156,446.9039001464844
84154364,-1406.3780517578125,-1453.298583984375
84154366,-2205.771484375,-2285.244873046875
84154368,-1482.12548828125,-1534.678466796875
84154370,617.2151489257812,646.7523193359375
84154372,1498.594970703125,1542.8280029296875
84154374,1083.072509765625,1098.7984619140625
84154376,1185.3621826171875,1216.76025390625
84154378,796.09130859375,835.8051147460938
84154380,-397.7486877441406,-388.9552307128906
84154382,-2085.907470703125,-2159.943359375
84154384,-2009.0260009765625,-2069.62060546875
84154386,-632.98681640625,-638.6317749023438
84154388,1325.5465087890625,1389.6510009765625
84154390,1176.37353515625,1211.1693115234375
84154392,1133.46142578125,1165.75244140625
84154394,1007.6864624023438,1044.538330078125
84154396,486.95831298828125,522.08642578125
84154398,-1272.5615234375,-1307.3531494140625
84154400,-2215.38330078125,-2287.284423828125
84154402,-1534.8778076171875,-1574.86572265625
84154404,430.62542724609375,473.7702331542969
84154406,1518.640869140625,1574.8076171875
84154408,1064.9747314453125,1090.4869384765625
84154410,1174.7161865234375,1212.9761962890625
84154412,821.8486328125,868.7151489257812
84154414,-217.44358825683594,-202.274169921875
84154416,-2046.3970947265625,-2113.783203125
84154418,-2039.4188232421875,-2097.546142578125
84154420,-810.2970581054688,-821.919189453125
84154422,1238.326416015625,1304.9273681640625
84154424,1229.85693359375,1269.616455078125
84154426,1091.4630126953125,1130.6077880859375
84154428,1022.1580810546875,1063.5333251953125
84154430,484.20025634765625,532.2796630859375
84154432,-1223.5640869140625,-1244.71484375
84154434,-2283.541748046875,-2359.62158203125
84154436,-1671.4815673828125,-1718.6885986328125
84154438,292.0196533203125,326.3502197265625
84154440,1466.96435546875,1532.1571044921875
84154442,1058.798095703125,1082.0589599609375
84154444,1149.8935546875,1186.047607421875
84154446,842.7875366210938,881.2469482421875
84154448,-106.32301330566406,-94.95425415039062
84154450,-1992.2615966796875,-2063.63916015625
84154452,-2050.19775390625,-2128.13427734375
84154454,-922.8049926757812,-950.8634643554688
84154456,1175.2852783203125,1228.7935791015625
84154458,1282.06103515625,1313.4715576171875
84154460,1155.8292236328125,1177.0631103515625
84154462,1027.0220947265625,1061.0411376953125
84154464,583.1088256835938,620.9825439453125
84154466,-1041.6722412109375,-1077.265625
84154468,-2254.872802734375,-2338.587158203125
84154470,-1709.4423828125,-1771.1253662109375
84154472,183.76515197753906,205.08624267578125
84154474,1452.9454345703125,1507.4840087890625
84154476,1035.366943359375,1051.782470703125
84154478,1152.1116943359375,1180.6768798828125
84154480,858.5592651367188,894.505615234375
84154482,27.294157028198242,-15.015731811523438
84154484,-1657.6953125,-1976.8221435546875
84154486,-1988.0953369140625,-2204.7041015625
84154488,-865.2301635742188,-1060.887451171875
84154490,1237.6328125,1168.140869140625
84154492,1423.1715087890625,1343.13330078125
84154494,1200.1951904296875,1123.9202880859375
84154496,1113.2908935546875,1059.1552734375
84154498,669.747314453125,636.8456420898438
84154500,-899.8930053710938,-991.8732299804688
84154502,-2218.074951171875,-2356.50634765625
84154504,-1730.4437255859375,-1839.9111328125
84154506,50.22274398803711,22.301374435424805
84154508,1479.2510986328125,1498.7362060546875
84154510,1130.5621337890625,1116.7010498046875
84154512,1179.1649169921875,1182.5916748046875
84154514,916.31689453125,930.1944580078125
84154516,119.77693939208984,118.60974884033203
84154518,-1786.9635009765625,-1869.6060791015625
84154520,-2150.85107421875,-2243.105224609375
84154522,-1161.8936767578125,-1214.2015380859375
84154524,970.2696533203125,1002.7269287109375
84154526,1367.97265625,1384.7786865234375
84154528,1052.384765625,1057.9715576171875
84154530,1063.986083984375,1080.0693359375
84154532,628.5631103515625,651.2341918945312
84154534,-821.0926513671875,-860.3370361328125
84154536,-2296.6552734375,-2399.04052734375
84154538,-1876.0277099609375,-1963.642333984375
84154540,-142.85922241210938,-162.91342163085938
84154542,1409.7591552734375,1443.636962890625
84154544,1062.80224609375,1058.2706298828125
84154546,1129.00439453125,1140.4063720703125
84154548,882.933349609375,901.1973266601562
84154550,194.8431396484375,195.4537353515625
84154552,-1731.3616943359375,-1813.0946044921875
84154554,-2206.44873046875,-2301.855712890625
84154556,-1309.961669921875,-1362.830322265625
84154558,874.090087890625,910.2939453125
84154560,1321.20166015625,1354.643310546875
84154562,1040.637939453125,1057.26123046875
84154564,1066.2872314453125,1091.525390625
84154566,672.775390625,701.9636840820312
84154568,-716.6553955078125,-738.9609375
84154570,-2250.5986328125,-2340.26513671875
84154572,-1934.3294677734375,-2012.3157958984375
84154574,-326.7614440917969,-331.4717712402344
84154576,1342.809326171875,1398.1287841796875
84154578,1023.1009521484375,1040.55078125
84154580,1118.1673583984375,1141.6151123046875
84154582,821.8236694335938,857.73681640625
84154584,191.64060974121094,211.57852172851562
84154586,-1675.5106201171875,-1744.7242431640625
84154588,-2265.352783203125,-2352.26953125
84154590,-1406.544189453125,-1455.142822265625
84154592,722.4581909179688,759.1854248046875
84154594,1342.1904296875,1384.006103515625
84154596,1013.4601440429688,1033.60986328125
84154598,1008.9325561523438,1040.1685791015625
84154600,705.22021484375,740.6806030273438
84154602,-604.4839477539062,-612.0479125976562
84154604,-2263.6787109375,-2344.734619140625
84154606,-2027.00341796875,-2098.43505859375
84154608,-503.8473815917969,-510.4601135253906
84154610,1287.7183837890625,1344.1634521484375
84154612,1052.99951171875,1069.656005859375
84154614,1040.6712646484375,1065.236328125
84154616,884.9229736328125,917.6336059570312
84154618,257.7139892578125,289.7060241699219
84154620,-1603.709228515625,-1651.8592529296875
84154622,-2344.31103515625,-2421.2421875
84154624,-1543.874755859375,-1591.9127197265625
84154626,545.8374633789062,580.9073486328125
84154628,1323.5152587890625,1363.47412109375
84154630,983.14208984375,1000.5586547851562
84154632,1021.9960327148438,1051.54150390625
84154634,649.651611328125,690.2127685546875
84154636,-469.9737243652344,-477.2676696777344
84154638,-2185.01123046875,-2274.349609375
84154640,-2057.504150390625,-2133.7998046875
84154642,-627.524658203125,-643.7366943359375
84154644,1244.4407958984375,1295.710205078125
84154646,1021.1653442382812,1040.1395263671875
84154648,1038.062744140625,1057.1573486328125
84154650,826.2930908203125,858.3765258789062
84154652,274.6819763183594,302.802734375
84154654,-1530.113525390625,-1579.67578125
84154656,-2385.196044921875,-2466.551025390625
84154658,-1696.914794921875,-1753.2476806640625
84154660,352.1822509765625,377.0547790527344
84154662,1286.63427734375,1331.0916748046875
84154664,883.0081176757812,898.2440185546875
84154666,954.0659790039062,977.5677490234375
84154668,652.5758056640625,679.6332397460938
84154670,-459.5727844238281,-469.24267578125
84154672,-2210.41552734375,-2304.23583984375
84154674,-2156.0224609375,-2240.72509765625
84154676,-843.456298828125,-869.1387939453125
84154678,1136.9256591796875,1189.150390625
84154680,1086.2501220703125,1107.03955078125
84154682,994.095458984375,1010.5567016601562
84154684,837.711669921875,866.5925903320312
84154686,363.4347229003906,398.4465026855469
84154688,-1363.66943359375,-1406.174560546875
84154690,-2399.281494140625,-2483.992431640625
84154692,-1723.8641357421875,-1777.447265625
84154694,266.976806640625,291.21380615234375
84154696,1368.6705322265625,1417.2109375
84154698,946.1738891601562,961.6755981445312
84154700,1030.57763671875,1063.608154296875
84154702,689.2117309570312,725.0584106445312
84154704,-253.3691864013672,-245.75540161132812
84154706,-2090.970703125,-2169.4306640625
84154708,-2180.965576171875,-2261.58935546875
84154710,-903.8307495117188,-936.0429077148438
84154712,1126.3211669921875,1175.181396484375
84154714,1178.462890625,1204.643798828125
84154716,988.7163696289062,1012.7000122070312
84154718,934.4063720703125,969.762939453125
84154720,492.0881652832031,524.8154296875
84154722,-1229.3460693359375,-1270.9249267578125
84154724,-2358.437744140625,-2450.758544921875
84154726,-1758.601806640625,-1822.8974609375
84154728,151.97250366210938,164.1636962890625
84154730,1374.94677734375,1417.0738525390625
84154732,1013.2815551757812,1027.3668212890625
84154734,1093.5772705078125,1116.796630859375
84154736,766.296630859375,799.2855224609375
84154738,-131.58184814453125,-119.0625
84154740,-2036.9307861328125,-2110.09033203125
84154742,-2152.429443359375,-2224.936767578125
84154744,-1012.3635864257812,-1037.6431884765625
84154746,1065.48974609375,1119.0355224609375
84154748,1223.7884521484375,1257.76171875
84154750,1042.727294921875,1062.6402587890625
84154752,984.4671020507812,1010.2327270507812
84154754,518.9586791992188,554.5353393554688
84154756,-1018.0167846679688,-1052.5177001953125
84154758,-2341.955810546875,-2432.303466796875
84154760,-1811.046875,-1875.9862060546875
84154762,17.545352935791016,34.56733703613281
84154764,1381.5054931640625,1437.49365234375
84154766,1019.2379760742188,1041.5185546875
84154768,1103.5960693359375,1138.34619140625
84154770,812.9014892578125,851.7263793945312
84154772,-44.58197784423828,-23.954557418823242
84154774,-1944.0325927734375,-2011.00732421875
84154776,-2249.356689453125,-2324.518310546875
84154778,-1165.8231201171875,-1197.4578857421875
84154780,933.5590209960938,985.4598388671875
84154782,1200.4403076171875,1241.038818359375
84154784,978.2240600585938,998.8473510742188
84154786,958.6516723632812,992.001953125
84154788,558.576904296875,599.5991821289062
84154790,-957.069091796875,-984.0143432617188
84154792,-2350.91943359375,-2435.40625
84154794,-1932.1529541015625,-2004.26171875
84154796,-145.2766876220703,-142.16554260253906
84154798,1339.6483154296875,1397.767333984375
84154800,974.327880859375,994.701904296875
84154802,1061.3692626953125,1097.5399169921875
84154804,752.5477905273438,790.1099853515625
84154806,-13.923300743103027,9.17143440246582
84154808,-1898.90234375,-1963.305908203125
84154810,-2233.713623046875,-2319.75
84154812,-1315.9014892578125,-1359.0089111328125
84154814,815.7301635742188,860.8770751953125
84154816,1231.7677001953125,1264.78564453125
84154818,939.6109619140625,957.6007690429688
84154820,969.5510864257812,997.8629150390625
84154822,549.102294921875,583.3663940429688
84154824,-870.1232299804688,-887.6436767578125
84154826,-2360.813720703125,-2443.9921875
84154828,-2022.3636474609375,-2088.187744140625
84154830,-359.4512939453125,-355.72540283203125
84154832,1288.5823974609375,1347.7357177734375
84154834,927.573486328125,947.2538452148438
84154836,1000.2512817382812,1028.9161376953125
84154838,741.1956176757812,773.6528930664062
84154840,29.649320602416992,54.88738250732422
84154842,-2033.5621337890625,-1978.4462890625
84154844,-2672.61328125,-2506.783935546875
84154846,-1608.847412109375,-1526.28369140625
84154848,441.55804443359375,636.2433471679688
84154850,1076.8709716796875,1219.2401123046875
84154852,745.681640625,868.025634765625
84154854,809.2212524414062,923.614990234375
84154856,430.1809997558594,546.2860107421875
84154858,-905.4756469726562,-844.7855224609375
84154860,-2441.23828125,-2463.198974609375
84154862,-2214.71044921875,-2230.72314453125
84154864,-638.1997680664062,-596.3218383789062
84154866,1106.9024658203125,1205.462158203125
84154868,825.204833984375,886.3560180664062
84154870,843.767822265625,912.084228515625
84154872,690.35400390625,754.11376953125
84154874,21.844463348388672,76.91876220703125
84154876,-1859.13037109375,-1888.21484375
84154878,-2524.5205078125,-2583.777587890625
84154880,-1701.5087890625,-1731.7479248046875
84154882,420.2577209472656,478.0236511230469
84154884,1129.303466796875,1187.0528564453125
84154886,746.234130859375,781.3331298828125
84154888,822.9410400390625,862.305908203125
84154890,454.6796875,503.93878173828125
84154892,-765.6029663085938,-755.34326171875
84154894,-2477.6748046875,-2548.151123046875
84154896,-2272.7919921875,-2331.621337890625
84154898,-784.9842529296875,-785.441162109375
84154900,1038.37841796875,1108.7301025390625
84154902,843.0285034179688,877.8574829101562
84154904,828.6773681640625,870.762939453125
84154906,630.8975219726562,676.2686767578125
84154908,53.94448471069336,95.13701629638672
84154910,-1812.4549560546875,-1851.6744384765625
84154912,-2505.724853515625,-2582.45263671875
84154914,-1828.367919921875,-1870.97265625
84154916,239.5372772216797,280.9001159667969
84154918,1131.3056640625,1188.0538330078125
84154920,728.5932006835938,756.4522705078125
84154922,784.5896606445312,830.0106811523438
84154924,460.744140625,514.9876708984375
84154926,-701.1163330078125,-678.6778564453125
84154928,-2440.635986328125,-2501.982421875
84154930,-2325.722900390625,-2373.777587890625
84154932,-976.8740844726562,-970.3610229492188
84154934,991.341552734375,1072.7255859375
84154936,823.1528930664062,864.70263671875
84154938,803.8712768554688,848.594482421875
84154940,658.8230590820312,708.1734619140625
84154942,117.0853271484375,170.7847442626953
84154944,-1658.380615234375,-1679.2073974609375
84154946,-2555.798095703125,-2617.701171875
84154948,-1913.5650634765625,-1953.0836181640625
84154950,150.348388671875,200.02699279785156
84154952,1115.027099609375,1186.1971435546875
84154954,753.9143676757812,791.8628540039062
84154956,799.0529174804688,846.0482177734375
84154958,516.013671875,572.529296875
84154960,-540.7574462890625,-507.3614501953125
84154962,-2374.591552734375,-2425.2255859375
84154964,-2347.02734375,-2393.1669921875
84154966,-1066.611328125,-1061.780517578125
84154968,1024.23486328125,1102.3416748046875
84154970,931.4323120117188,980.6581420898438
84154972,918.9503173828125,961.2394409179688
84154974,795.9459228515625,839.5808715820312
84154976,361.6112365722656,411.16522216796875
84154978,-1306.8546142578125,-1330.867431640625
84154980,-2383.817138671875,-2449.1884765625
84154982,-1727.639892578125,-1766.498046875
84154984,267.64556884765625,312.1735534667969
84154986,1443.1634521484375,1517.5609130859375
84154988,1125.36572265625,1169.656982421875
84154990,1255.954833984375,1315.49853515625
84154992,1015.080078125,1079.5916748046875
84154994,131.38246154785156,160.40457153320312
84154996,-1701.6334228515625,-1750.5850830078125
84154998,-1687.0413818359375,-1742.177978515625
84155000,-419.7966613769531,-423.77178955078125
84155002,1669.65380859375,1741.866455078125
84155004,1841.128173828125,1888.1026611328125
84155006,1756.50830078125,1784.7578125
84155008,1755.7108154296875,1791.9853515625
84155010,1439.6162109375,1473.8885498046875
84155012,-68.80237579345703,-106.65531158447266
84155014,-1091.23046875,-1182.8450927734375
84155016,-557.6838989257812,-621.730224609375
84155018,1088.314453125,1107.064453125
84155020,2236.3056640625,2294.97705078125
84155022,1782.6602783203125,1796.0975341796875
84155024,1821.2359619140625,1847.93603515625
84155026,1452.5592041015625,1494.864990234375
84155028,475.4857177734375,490.0860900878906
84155030,-1438.06689453125,-1512.3314208984375
84155032,-1713.1932373046875,-1789.6759033203125
84155034,-530.4395751953125,-561.5219116210938
84155036,1285.5086669921875,1340.5455322265625
84155038,1422.029296875,1458.0379638671875
84155040,1275.024658203125,1297.184814453125
84155042,1299.5399169921875,1325.1435546875
84155044,981.0818481445312,1007.765380859375
84155046,-659.969482421875,-695.20556640625
84155048,-2089.37158203125,-2180.836669921875
84155050,-1572.967529296875,-1640.5279541015625
84155052,126.55167388916016,132.16336059570312
84155054,1608.76025390625,1657.35888671875
84155056,1139.613037109375,1151.78759765625
84155058,1196.145263671875,1222.737548828125
84155060,830.359619140625,865.7784423828125
84155062,-5.362464904785156,13.53285026550293
84155064,-1894.1795654296875,-1957.7607421875
84155066,-2322.420654296875,-2398.20556640625
84155068,-1466.7940673828125,-1497.7725830078125
84155070,629.33984375,686.69873046875
84155072,908.146484375,950.5851440429688
84155074,672.119140625,697.0082397460938
84155076,633.0034790039062,667.0764770507812
84155078,226.17056274414062,267.4004821777344
84155080,-1268.94775390625,-1284.2667236328125
84155082,-2642.307861328125,-2724.8798828125
84155084,-2287.66650390625,-2351.04833984375
84155086,-429.53717041015625,-422.6793518066406
84155088,1195.2813720703125,1253.117919921875
84155090,940.6992797851562,955.1875
84155092,806.9035034179688,827.62646484375
84155094,518.16943359375,545.0689697265625
84155096,-283.8866271972656,-266.378662109375
84155098,-2090.48486328125,-2159.503173828125
84155100,-2359.37646484375,-2441.483154296875
84155102,-1258.2559814453125,-1299.6728515625
84155104,1015.3958129882812,1059.5167236328125
84155106,1561.3536376953125,1595.2855224609375
84155108,1323.64404296875,1337.2100830078125
84155110,1383.40380859375,1401.9833984375
84155112,967.058837890625,994.8763427734375
84155114,-476.2915344238281,-504.0675354003906
84155116,-1999.8795166015625,-2090.285400390625
84155118,-1643.825927734375,-1717.313720703125
84155120,-86.9874038696289,-90.210693359375
84155122,1603.717529296875,1658.8333740234375
84155124,1296.4537353515625,1314.1236572265625
84155126,1340.022216796875,1363.2166748046875
84155128,1171.6341552734375,1201.570068359375
84155130,537.023193359375,560.06396484375
84155132,-1398.1661376953125,-1450.2373046875
84155134,-1888.023681640625,-1957.81884765625
84155136,-1024.164306640625,-1056.4346923828125
84155138,1152.626708984375,1202.5794677734375
84155140,1763.087890625,1816.5712890625
84155142,1457.4979248046875,1483.334228515625
84155144,1453.6806640625,1497.4527587890625
84155146,1082.8690185546875,1136.59326171875
84155148,-238.61099243164062,-233.7220458984375
84155150,-1843.948486328125,-1911.4300537109375
84155152,-1592.50244140625,-1647.0201416015625
84155154,-86.5927963256836,-75.73910522460938
84155156,1618.00634765625,1696.7196044921875
84155158,1313.346923828125,1362.813720703125
84155160,1176.6103515625,1228.7894287109375
84155162,966.9633178710938,1014.0790405273438
84155164,220.4010467529297,263.1802978515625
84155166,-1788.4630126953125,-1832.7833251953125
84155168,-2639.44580078125,-2715.064453125
84155170,-1975.688232421875,-2021.603515625
84155172,77.09737396240234,111.469482421875
84155174,750.0472412109375,792.1619262695312
84155176,272.4721984863281,285.7641296386719
84155178,363.7130126953125,387.0445251464844
84155180,-94.23566436767578,-67.124267578125
84155182,-1336.4874267578125,-1350.630859375
84155184,-3182.334228515625,-3284.96875
84155186,-3086.914794921875,-3183.32275390625
84155188,-1736.5040283203125,-1774.93017578125
84155190,55.543670654296875,80.63219451904297
84155192,-156.9279022216797,-163.68186950683594
84155194,-164.6829071044922,-166.73069763183594
84155196,-350.9859924316406,-346.8862609863281
84155198,-963.12109375,-955.6900634765625
84155200,-2650.798095703125,-2745.943359375
84155202,-3281.7080078125,-3577.29150390625
84155204,-2577.01953125,-2883.498291015625
84155206,-717.6190795898438,-877.6456298828125
84155208,61.74518966674805,-83.42350006103516
84155210,-518.0988159179688,-668.80029296875
84155212,-577.5137939453125,-708.6802368164062
84155214,-1045.742919921875,-1150.495849609375
84155216,-2206.07470703125,-2338.1591796875
84155218,-3930.18408203125,-4134.0283203125
84155220,-3952.668212890625,-4145.06494140625
84155222,-2664.31005859375,-2782.30517578125
84155224,-516.30859375,-555.2788696289062
84155226,-368.730712890625,-430.38037109375
84155228,-312.3646240234375,-367.5552062988281
84155230,-344.2569580078125,-383.4556884765625
84155232,-748.8260498046875,-779.1565551757812
84155234,-2269.755615234375,-2372.12841796875
84155236,-3089.19921875,-3228.619140625
84155238,-2570.16162109375,-2677.01220703125
84155240,-772.352783203125,-784.6436767578125
84155242,142.26107788085938,163.53233337402344
84155244,-413.0385437011719,-417.017822265625
84155246,-652.2850341796875,-642.710693359375
84155248,-1037.4478759765625,-1014.1912231445312
84155250,-2029.47900390625,-2038.4967041015625
84155252,-3685.292724609375,-3776.861572265625
84155254,-3584.00390625,-3669.757568359375
84155256,-2113.1142578125,-2150.65576171875
84155258,256.9123229980469,293.63128662109375
84155260,596.8950805664062,605.8172607421875
84155262,776.6726684570312,776.0205078125
84155264,975.4202880859375,979.4494018554688
84155266,812.8765258789062,821.4872436523438
84155268,-589.81298828125,-655.2092895507812
84155270,-1462.5281982421875,-1579.38916015625
84155272,-629.3648071289062,-726.179931640625
84155274,1460.5301513671875,1443.6993408203125
84155276,2844.88525390625,2858.322509765625
84155278,2591.10888671875,2567.681884765625
84155280,2768.09521484375,2755.80419921875
84155282,2581.434814453125,2572.338134765625
84155284,1682.4722900390625,1649.4251708984375
84155286,-189.23146057128906,-305.77679443359375
84155288,-347.54254150390625,-464.5074157714844
84155290,866.7130126953125,798.6541748046875
84155292,2935.36181640625,2948.4169921875
84155294,3056.74609375,3056.47607421875
84155296,2919.598388671875,2907.1123046875
84155298,2767.492919921875,2764.315185546875
84155300,2299.8369140625,2299.60009765625
84155302,634.752197265625,566.2363891601562
84155304,-612.8370971679688,-735.4967041015625
84155306,-146.996337890625,-246.94337463378906
84155308,1633.088623046875,1615.3687744140625
84155310,2965.875,2987.017578125
84155312,2480.868896484375,2470.908203125
84155314,2505.03955078125,2512.723876953125
84155316,2190.02490234375,2206.174560546875
84155318,1284.6695556640625,1281.786865234375
84155320,-669.739013671875,-753.3245239257812
84155322,-989.9666748046875,-1084.8170166015625
84155324,74.44729614257812,26.833091735839844
84155326,2111.361572265625,2146.78857421875
84155328,2321.20361328125,2345.922607421875
84155330,2114.80908203125,2127.66064453125
84155332,2055.26123046875,2077.068359375
84155334,1560.57275390625,1586.670654296875
84155336,-7.17349100112915,-37.126033782958984
84155338,-1407.732177734375,-1495.7537841796875
84155340,-992.6998291015625,-1065.8968505859375
84155342,725.270263671875,722.6492309570312
84155344,2200.421630859375,2242.872802734375
84155346,1798.7850341796875,1804.0477294921875
84155348,1866.14599609375,1877.5189208984375
84155350,1549.4200439453125,1566.55419921875
84155352,778.753662109375,784.0911865234375
84155354,-1167.148193359375,-1239.6431884765625
84155356,-1566.5208740234375,-1652.586181640625
84155358,-614.8682861328125,-655.2092895507812
84155360,1454.3162841796875,1497.1785888671875
84155362,1827.2421875,1860.7171630859375
84155364,1568.730712890625,1587.891845703125
84155366,1540.1072998046875,1566.4212646484375
84155368,1102.0592041015625,1140.9173583984375
84155370,-310.02606201171875,-324.2359619140625
84155372,-1813.510009765625,-1891.7952880859375
84155374,-1483.5335693359375,-1545.5986328125
84155376,221.72607421875,227.9525146484375
84155378,1779.51171875,1843.375244140625
84155380,1445.9547119140625,1473.385986328125
84155382,1440.7667236328125,1476.335205078125
84155384,1215.6221923828125,1258.339111328125
84155386,504.57427978515625,541.6213989257812
84155388,-1413.767578125,-1465.2696533203125
84155390,-1898.1214599609375,-1965.445068359375
84155392,-1014.1995239257812,-1046.287109375
84155394,1034.9224853515625,1089.112060546875
84155396,1609.1630859375,1652.220703125
84155398,1277.3341064453125,1300.4454345703125
84155400,1307.3531494140625,1341.88720703125
84155402,922.4228515625,961.9580688476562
84155404,-389.16290283203125,-399.8712158203125
84155406,-2007.5140380859375,-2085.6083984375
