samplestamps,C1
84090538,285.494140625
84090540,1430.4447021484375
84090542,1006.7809448242188
84090544,1069.8636474609375
84090546,771.0111083984375
84090548,-221.83822631835938
84090550,-2091.710205078125
84090552,-2159.282958984375
84090554,-959.5488891601562
84090556,1126.21728515625
84090558,1174.9571533203125
84090560,1054.586181640625
84090562,927.0459594726562
84090564,483.5522766113281
84090566,-1148.4937744140625
84090568,-2336.211181640625
84090570,-1804.9324951171875
84090572,84.42039489746094
84090574,1398.070556640625
84090576,1008.945068359375
84090578,1053.59765625
84090580,744.9298706054688
84090582,-157.67556762695312
84090584,-2030.729248046875
84090586,-2220.28466796875
84090588,-1126.229736328125
84090590,969.0858764648438
84090592,1178.761962890625
84090594,1010.6231689453125
84090596,961.4305419921875
84090598,509.0229187011719
84090600,-1042.2994384765625
84090602,-2356.946533203125
84090604,-1900.8380126953125
84090606,-119.91816711425781
84090608,1388.7122802734375
84090610,973.447265625
84090612,1100.389404296875
84090614,795.5887451171875
84090616,6.006292819976807
84090618,-1949.1500244140625
84090620,-2282.14208984375
84090622,-1246.6546630859375
84090624,885.7080688476562
84090626,1218.521484375
84090628,954.5187377929688
84090630,925.5921630859375
84090632,517.0354614257812
84090634,-962.9342041015625
84090636,-2418.779052734375
84090638,-2009.76953125
84090640,-316.46435546875
84090642,1308.3126220703125
84090644,986.1286010742188
84090646,1000.159912109375
84090648,743.7709350585938
84090650,14.957579612731934
84090652,-1881.7598876953125
84090654,-2364.468994140625
84090656,-1462.6485595703125
84090658,664.9082641601562
84090660,1199.9002685546875
84090662,879.6311645507812
84090664,894.45166015625
84090666,505.01458740234375
84090668,-870.4347534179688
84090670,-2434.62548828125
84090672,-2166.302734375
84090674,-547.4033813476562
84090676,1220.4571533203125
84090678,940.666015625
84090680,918.4560546875
84090682,689.2740478515625
84090684,88.66966247558594
84090686,-1798.2283935546875
84090688,-2422.69189453125
84090690,-1563.3931884765625
84090692,541.874755859375
84090694,1203.8753662109375
84090696,890.1359252929688
84090698,937.0855102539062
84090700,548.7326049804688
84090702,-686.9562377929688
84090704,-2403.02392578125
84090706,-2168.740966796875
84090708,-702.5950317382812
84090710,1211.2109375
84090712,951.1708374023438
84090714,965.5634765625
84090716,774.786865234375
84090718,186.50245666503906
84090720,-1687.9261474609375
84090722,-2426.853759765625
84090724,-1667.9300537109375
84090726,398.0685119628906
84090728,1326.044921875
84090730,899.2699584960938
84090732,1002.922119140625
84090734,662.9019775390625
84090736,-522.3065795898438
84090738,-2259.034912109375
84090740,-2186.942626953125
84090742,-787.9334106445312
84090744,1150.512451171875
84090746,1046.046142578125
84090748,934.842529296875
84090750,750.5955200195312
84090752,242.6276397705078
84090754,-1583.7174072265625
84090756,-2496.4912109375
84090758,-1825.33154296875
84090760,204.73731994628906
84090762,1293.301025390625
84090764,890.837890625
84090766,977.2271728515625
84090768,640.5133666992188
84090770,-406.91595458984375
84090772,-2259.9404296875
84090774,-2275.22607421875
84090776,-987.677978515625
84090778,1060.052490234375
84090780,1058.80224609375
84090782,980.703857421875
84090784,894.1068725585938
84090786,387.4266662597656
84090788,-1337.982666015625
84090790,-2412.58984375
84090792,-1795.8026123046875
84090794,127.0833511352539
84090796,1399.92724609375
84090798,971.8729858398438
84090800,1075.483642578125
84090802,744.3732299804688
84090804,-189.60528564453125
84090806,-2036.8726806640625
84090808,-2223.669921875
84090810,-1035.358642578125
84090812,1093.3321533203125
84090814,1263.5977783203125
84090816,1069.165771484375
84090818,988.3633422851562
84090820,551.528076171875
84090822,-1074.1212158203125
84090824,-2343.530029296875
84090826,-1830.56103515625
84090828,46.388851165771484
84090830,1436.6171875
84090832,1030.9764404296875
84090834,1132.7344970703125
84090836,826.16015625
84090838,-48.96416473388672
84090840,-1933.9930419921875
84090842,-2204.10595703125
84090844,-1115.7955322265625
84090846,1035.072021484375
84090848,1255.65576171875
84090850,1063.2384033203125
84090852,1041.4189453125
84090854,614.5442504882812
84090856,-944.275634765625
84090858,-2306.142333984375
84090860,-1862.9600830078125
84090862,-50.20612716674805
84090864,1361.31005859375
84090866,802.8037719726562
84090868,1009.3811645507812
84090870,696.76318359375
84090872,-69.59989166259766
84090874,-1949.9599609375
84090876,-2368.838623046875
84090878,-1325.5963134765625
84090880,804.265869140625
84090882,1303.6812744140625
84090884,1025.6845703125
84090886,1029.59326171875
84090888,598.4443969726562
84090890,-839.7428588867188
84090892,-2296.12353515625
84090894,-1978.508544921875
84090896,-292.57623291015625
84090898,1431.080322265625
84090900,1094.33740234375
84090902,1166.4959716796875
84090904,888.9147338867188
84090906,215.17564392089844
84090908,-1755.0545654296875
84090910,-2271.52099609375
84090912,-1395.8067626953125
84090914,796.1494750976562
84090916,1382.7100830078125
84090918,1071.0889892578125
84090920,1118.89013671875
84090922,716.3438720703125
84090924,-629.1279907226562
84090926,-2264.94140625
84090928,-1994.301025390625
84090930,-359.7337341308594
84090932,1398.1993408203125
84090934,1141.0128173828125
84090936,1193.28759765625
84090938,942.5933837890625
84090940,284.8503112792969
84090942,-1583.1317138671875
84090944,-2283.06005859375
84090946,-1487.5086669921875
84090948,648.8665161132812
84090950,1426.552734375
84090952,1075.4794921875
84090954,1159.646484375
84090956,755.6173706054688
84090958,-457.9819030761719
84090960,-2197.76318359375
84090962,-2042.480224609375
84090964,-559.49072265625
84090966,1354.2071533203125
84090968,1165.8978271484375
84090970,1122.8486328125
84090972,940.3836059570312
84090974,405.84429931640625
84090976,-1457.568603515625
84090978,-2340.51025390625
84090980,-1587.3477783203125
84090982,491.04559326171875
84090984,1469.2198486328125
84090986,1087.4298095703125
84090988,1138.37109375
84090990,763.4638061523438
84090992,-318.7322692871094
84090994,-2131.328369140625
84090996,-2066.48046875
84090998,-693.73095703125
84091000,1312.8360595703125
84091002,1245.21337890625
84091004,1120.8424072265625
84091006,978.622802734375
84091008,407.1527099609375
84091010,-1284.3621826171875
84091012,-2314.208740234375
84091014,-1636.13330078125
84091016,364.3568420410156
84091018,1489.843017578125
84091020,1064.625732421875
84091022,1173.1419677734375
84091024,782.8035278320312
84091026,-214.26597595214844
84091028,-2034.5755615234375
84091030,-2133.712646484375
84091032,-914.3480224609375
84091034,1203.8048095703125
84091036,1250.68798828125
84091038,1125.8309326171875
84091040,997.41845703125
84091042,544.1551513671875
84091044,-1154.529052734375
84091046,-2310.62841796875
84091048,-1770.066162109375
84091050,231.1965789794922
84091052,1496.6260986328125
84091054,1071.2177734375
84091056,1180.8388671875
84091058,807.7550048828125
84091060,-90.31453704833984
84091062,-1973.1668701171875
84091064,-2164.01416015625
84091066,-1001.364501953125
84091068,1157.2913818359375
84091070,1296.7154541015625
84091072,1108.4683837890625
84091074,1063.3837890625
84091076,575.25830078125
84091078,-1019.8485717773438
84091080,-2330.998291015625
84091082,-1802.0831298828125
84091084,-0.7601324915885925
84091086,1409.946044921875
84091088,1074.6944580078125
84091090,1126.51220703125
84091092,909.7124633789062
84091094,69.18451690673828
84091096,-1881.0787353515625
84091098,-2210.9970703125
84091100,-1202.8411865234375
84091102,975.1212158203125
84091104,1317.31787109375
84091106,1077.4691162109375
84091108,1066.94775390625
84091110,645.684814453125
84091112,-841.9942016601562
84091114,-2283.14306640625
84091116,-1899.0643310546875
84091118,-130.13633728027344
84091120,1450.01708984375
84091122,1052.47607421875
84091124,1128.60986328125
84091126,867.0702514648438
84091128,115.81843566894531
84091130,-1808.429931640625
84091132,-2228.43017578125
84091134,-1282.1109619140625
84091136,843.3358764648438
84091138,1330.4644775390625
84091140,1083.1513671875
84091142,1007.3873901367188
84091144,636.5050659179688
84091146,-747.488525390625
84091148,-2323.80810546875
84091150,-1992.3570556640625
84091152,-367.3101501464844
84091154,1373.704833984375
84091156,1102.9605712890625
84091158,1154.209228515625
84091160,891.8057250976562
84091162,244.17698669433594
84091164,-1710.8671875
84091166,-2310.067626953125
84091168,-1430.195556640625
84091170,755.4512329101562
84091172,1375.910400390625
84091174,996.3883056640625
84091176,1045.8426513671875
84091178,715.7955932617188
84091180,-594.1494750976562
84091182,-2277.975830078125
84091184,-2054.62158203125
84091186,-498.3686218261719
84091188,1379.6612548828125
84091190,1126.287841796875
84091192,1123.2972412109375
84091194,929.2017211914062
84091196,288.61358642578125
84091198,-1617.63671875
84091200,-2342.0595703125
84091202,-1534.113525390625
84091204,558.7347412109375
84091206,1375.58642578125
84091208,1026.4945068359375
84091210,1084.5096435546875
84091212,709.7145385742188
84091214,-458.63818359375
84091216,-2230.673095703125
84091218,-2063.992431640625
84091220,-645.140625
84091222,1303.4776611328125
84091224,1295.5025634765625
84091226,1410.9429931640625
84091228,1054.9766845703125
84091230,556.6953125
84091232,-1346.119873046875
84091234,-2240.28076171875
84091236,-1567.1065673828125
84091238,521.6336669921875
84091240,1487.4588623046875
84091242,1110.8526611328125
84091244,1171.0816650390625
84091246,769.0755004882812
84091248,-320.49761962890625
84091250,-2128.171630859375
84091252,-2124.85693359375
84091254,-776.7557373046875
84091256,1282.2064208984375
84091258,1207.5556640625
84091260,1108.0322265625
84091262,987.9147338867188
84091264,494.1899719238281
84091266,-1252.7440185546875
84091268,-2298.586669921875
84091270,-1715.502685546875
84091272,281.9551696777344
84091274,1483.99462890625
84091276,1066.1917724609375
84091278,1199.2274169921875
84091280,833.1924438476562
84091282,-161.4928436279297
84091284,-2041.366943359375
84091286,-2150.2236328125
84091288,-907.6148071289062
84091290,1178.1845703125
84091292,1230.6087646484375
84091294,1106.51611328125
84091296,1043.6868896484375
84091298,587.5616455078125
84091300,-1094.99365234375
84091302,-2288.27294921875
84091304,-1766.09521484375
84091306,162.8594207763672
84091308,1469.5853271484375
84091310,1075.7412109375
84091312,1208.4112548828125
84091314,841.4749755859375
84091316,-33.188297271728516
84091318,-1991.6177978515625
84091320,-2217.06982421875
84091322,-1055.2633056640625
84091324,1050.0711669921875
84091326,1288.341552734375
84091328,1120.2857666015625
84091330,1064.4014892578125
84091332,611.3168334960938
84091334,-933.98681640625
84091336,-2292.792236328125
84091338,-1881.0994873046875
84091340,-22.25568199157715
84091342,1504.4600830078125
84091344,1110.117431640625
84091346,1169.4451904296875
84091348,918.0323486328125
84091350,107.818359375
84091352,-1855.138671875
84091354,-2201.264892578125
84091356,-1205.3084716796875
84091358,949.2891845703125
84091360,1339.6234130859375
84091362,1116.8839111328125
84091364,1094.33740234375
84091366,697.68115234375
84091368,-730.4042358398438
84091370,-2241.979736328125
84091372,-1848.75439453125
84091374,-141.5341796875
84091376,1500.414306640625
84091378,1154.3463134765625
84091380,1249.6453857421875
84091382,988.2594604492188
84091384,269.705810546875
84091386,-1640.6400146484375
84091388,-2112.0966796875
84091390,-1240.8145751953125
84091392,926.044921875
84091394,1475.0308837890625
84091396,1149.8104248046875
84091398,1163.0733642578125
84091400,759.5385131835938
84091402,-544.7657470703125
84091404,-2196.529541015625
84091406,-1909.764404296875
84091408,-272.2769775390625
84091410,1497.033203125
84091412,1179.6259765625
84091414,1230.97021484375
84091416,1001.5638427734375
84091418,345.7481384277344
84091420,-1558.5706787109375
84091422,-2168.60400390625
84091424,-1381.01953125
84091426,774.0474853515625
84091428,1478.7401123046875
84091430,1136.46875
84091432,1164.2613525390625
84091434,763.5302734375
84091436,-461.1096496582031
84091438,-2144.906982421875
84091440,-1983.031982421875
84091442,-484.43701171875
84091444,1453.5518798828125
84091446,1212.0250244140625
84091448,1220.133056640625
84091450,1006.0748291015625
84091452,411.5930480957031
84091454,-1431.2630615234375
84091456,-2196.96142578125
84091458,-1449.9090576171875
84091460,595.594970703125
84091462,1501.25341796875
84091464,1108.838134765625
84091466,1165.35791015625
84091468,790.595947265625
84091470,-296.43505859375
84091472,-2117.118408203125
84091474,-2045.6702880859375
84091476,-650.0628051757812
84091478,1294.0238037109375
84091480,1258.044189453125
84091482,1167.0069580078125
84091484,994.5482177734375
84091486,466.5302734375
84091488,-1309.4508056640625
84091490,-2254.191650390625
84091492,-1585.424560546875
84091494,440.6857604980469
84091496,1484.2646484375
84091498,1088.0279541015625
84091500,1174.234375
84091502,800.00830078125
84091504,-201.2232666015625
84091506,-2067.361083984375
84091508,-2073.230224609375
84091510,-809.4995727539062
84091512,1246.3265380859375
84091514,1267.81787109375
84091516,1081.4110107421875
84091518,1011.5909423828125
84091520,499.643798828125
84091522,-1170.280029296875
84091524,-2304.181640625
84091526,-1700.005126953125
84091528,258.4325866699219
84091530,1508.58056640625
84091532,1060.318359375
84091534,1191.0279541015625
84091536,849.225830078125
84091538,-121.27228546142578
84091540,-1956.4273681640625
84091542,-2086.572021484375
84091544,-941.251708984375
84091546,1181.6197509765625
84091548,1293.7828369140625
84091550,1137.448974609375
84091552,1069.2322998046875
84091554,568.8158569335938
84091556,-1040.7210693359375
84091558,-2281.219970703125
84091560,-1811.781982421875
84091562,37.18833923339844
84091564,1462.9892578125
84091566,1108.1776123046875
84091568,1143.463623046875
84091570,909.1516723632812
84091572,19.879749298095703
84091574,-1891.4962158203125
84091576,-2202.45263671875
84091578,-1111.1766357421875
84091580,1014.6813354492188
84091582,1306.339599609375
84091584,904.7487182617188
84091586,837.1384887695312
84091588,510.5930480957031
84091590,-1061.273681640625
84091592,-2437.3046875
84091594,-2010.650146484375
84091596,-200.6126708984375
84091598,1345.783447265625
84091600,1016.0354614257812
84091602,1115.5047607421875
84091604,821.844482421875
84091606,65.52092742919922
84091608,-1823.7032470703125
84091610,-2256.413818359375
84091612,-1275.58544921875
84091614,928.6741943359375
84091616,1376.6497802734375
84091618,1114.5286865234375
84091620,1045.734619140625
84091622,702.0841064453125
84091624,-744.8966064453125
84091626,-2259.890625
84091628,-1943.3306884765625
84091630,-266.58636474609375
84091632,1449.7637939453125
84091634,1112.0863037109375
84091636,1141.98486328125
84091638,922.4561157226562
84091640,213.9710693359375
84091642,-1638.1187744140625
84091644,-2229.780029296875
84091646,-1358.552001953125
84091648,803.34375
84091650,1467.22607421875
84091652,1078.5947265625
84091654,1167.281005859375
84091656,768.0328979492188
84091658,-565.7088623046875
84091660,-2205.684326171875
84091662,-1961.8563232421875
84091664,-370.255126953125
84091666,1457.0701904296875
84091668,1193.1588134765625
84091670,1196.623046875
84091672,939.9349975585938
84091674,319.6834716796875
84091676,-1548.364990234375
84091678,-2252.874755859375
84091680,-1455.387939453125
84091682,637.78857421875
84091684,1443.7781982421875
84091686,1031.408447265625
84091688,1121.984619140625
84091690,749.1458740234375
84091692,-426.8746337890625
84091694,-2152.774169921875
84091696,-1998.17236328125
84091698,-536.3212280273438
84091700,1340.587158203125
84091702,1185.432861328125
84091704,1190.3883056640625
84091706,1003.848388671875
84091708,429.9234619140625
84091710,-1423.1175537109375
84091712,-2259.520751953125
84091714,-1607.7799072265625
84091716,501.45068359375
84091718,1454.7440185546875
84091720,1054.3079833984375
84091722,1111.027099609375
84091724,808.6439208984375
84091726,-303.716552734375
84091728,-2126.958740234375
84091730,-2085.571044921875
84091732,-719.795654296875
84091734,1266.534423828125
84091736,1219.833984375
84091738,1156.626708984375
84091740,992.9780883789062
84091742,480.802490234375
84091744,-1279.901123046875
84091746,-2325.291015625
84091748,-1683.926025390625
84091750,317.4446105957031
84091752,1448.193603515625
84091754,1058.78564453125
84091756,1150.3006591796875
84091758,807.93359375
84091760,-159.52398681640625
84091762,-2050.59228515625
84091764,-2107.71875
84091766,-912.2130126953125
84091768,1193.412109375
84091770,1268.025634765625
84091772,1137.0003662109375
84091774,1059.4501953125
84091776,516.354248046875
84091778,-1165.2747802734375
84091780,-2322.968994140625
84091782,-1767.2623291015625
84091784,167.48667907714844
84091786,1501.8681640625
84091788,1074.1959228515625
84091790,1162.7576904296875
84091792,846.3140869140625
84091794,-69.72865295410156
84091796,-2006.650146484375
84091798,-2185.119140625
84091800,-1054.3204345703125
84091802,1071.84912109375
84091804,1271.1741943359375
84091806,1105.585693359375
84091808,1054.0504150390625
84091810,600.9573974609375
84091812,-991.5491943359375
84091814,-2302.9189453125
84091816,-1799.7071533203125
84091818,21.4124755859375
84091820,1476.671630859375
84091822,1091.218017578125
84091824,1155.5633544921875
84091826,865.2841796875
84091828,21.499704360961914
84091830,-1913.3863525390625
84091832,-2204.388427734375
84091834,-1153.4573974609375
84091836,959.3370361328125
84091838,1324.836181640625
84091840,1068.6341552734375
84091842,1075.81591796875
84091844,694.300048828125
84091846,-794.9282836914062
84091848,-2257.95068359375
84091850,-1910.77783203125
84091852,-161.28932189941406
84091854,1460.256103515625
84091856,1138.948486328125
84091858,1175.9415283203125
84091860,908.5327758789062
84091862,157.36819458007812
84091864,-1792.87841796875
84091866,-2265.576904296875
84091868,-1342.09912109375
84091870,856.2041015625
84091872,1344.34619140625
84091874,1053.585205078125
84091876,1061.0826416015625
84091878,674.27490234375
84091880,-705.9678344726562
84091882,-2301.78515625
84091884,-1989.3955078125
84091886,-330.4873352050781
84091888,1406.8681640625
84091890,1139.7459716796875
84091892,1152.971435546875
84091894,884.3123779296875
84091896,228.82064819335938
84091898,-1666.3641357421875
84091900,-2249.59765625
84091902,-1410.8931884765625
84091904,702.1090698242188
84091906,1361.4471435546875
84091908,977.2894897460938
84091910,1057.4107666015625
84091912,705.1246337890625
84091914,-508.6366271972656
84091916,-2258.748291015625
84091918,-2014.633544921875
84091920,-525.9660034179688
84091922,1388.8326416015625
84091924,1150.9818115234375
84091926,1164.17822265625
84091928,935.3409423828125
84091930,317.2701721191406
84091932,-1543.160400390625
84091934,-2309.157958984375
84091936,-1569.611328125
84091938,575.237548828125
84091940,1416.920166015625
84091942,1115.3802490234375
84091944,1356.8323974609375
84091946,895.3197631835938
84091948,-274.0090637207031
84091950,-2048.997314453125
84091952,-1984.4483642578125
84091954,-592.2221069335938
84091956,1401.667724609375
84091958,1252.3826904296875
84091960,1190.60009765625
84091962,1020.2099609375
84091964,467.5437927246094
84091966,-1338.6141357421875
84091968,-2251.80322265625
84091970,-1586.4547119140625
84091972,480.18359375
84091974,1447.9652099609375
84091976,1093.6063232421875
84091978,1153.7274169921875
84091980,789.5450439453125
84091982,-251.3338623046875
84091984,-2094.750732421875
84091986,-2113.471435546875
84091988,-822.2432250976562
84091990,1234.01904296875
84091992,1193.104736328125
84091994,1119.0106201171875
84091996,991.1047973632812
84091998,535.2869873046875
84092000,-1161.9351806640625
84092002,-2258.798095703125
84092004,-1704.3375244140625
84092006,266.2623596191406
84092008,1435.65771484375
84092010,1066.5032958984375
84092012,1154.0389404296875
84092014,821.59521484375
84092016,-134.36898803710938
84092018,-2035.555908203125
84092020,-2174.3486328125
84092022,-960.7659301757812
84092024,1143.52587890625
84092026,1271.0120849609375
84092028,1115.878662109375
84092030,1029.962890625
84092032,568.4337158203125
84092034,-1099.529541015625
84092036,-2311.600341796875
84092038,-1804.9407958984375
84092040,76.76091766357422
84092042,1471.3631591796875
84092044,1083.998779296875
84092046,1173.565673828125
84092048,823.9794921875
84092050,6.737349033355713
84092052,-1938.70751953125
84092054,-2185.754638671875
84092056,-1130.229736328125
84092058,1066.6943359375
84092060,1305.2969970703125
84092062,1096.2606201171875
84092064,1055.707763671875
84092066,606.4029541015625
84092068,-927.7520751953125
84092070,-2308.061279296875
84092072,-1863.7701416015625
84092074,-55.705665588378906
84092076,1463.4918212890625
84092078,1080.65087890625
84092080,1165.0712890625
84092082,886.7963256835938
84092084,100.05918884277344
84092086,-1828.9451904296875
84092088,-2221.59716796875
84092090,-1201.9771728515625
84092092,935.13330078125
84092094,1375.287353515625
84092096,1101.1578369140625
84092098,1100.048828125
84092100,647.7409057617188
84092102,-795.9376220703125
84092104,-2285.465087890625
84092106,-1939.1685791015625
84092108,-231.3378143310547
84092110,1409.7591552734375
84092112,1128.393798828125
84092114,1161.0421142578125
84092116,886.302001953125
84092118,213.71353149414062
84092120,-1701.2886962890625
84092122,-2241.128173828125
84092124,-1359.3204345703125
84092126,798.1349487304688
84092128,1381.68408203125
84092130,1062.8272705078125
84092132,1116.198486328125
84092134,692.0902709960938
84092136,-652.675537109375
84092138,-2266.362060546875
84092140,-1984.6395263671875
84092142,-453.3670959472656
84092144,1375.320556640625
84092146,1126.262939453125
84092148,1123.193359375
84092150,913.4798583984375
84092152,312.90875244140625
84092154,-1607.1029052734375
84092156,-2298.806884765625
84092158,-1474.4742431640625
84092160,662.9185791015625
84092162,1449.302734375
84092164,1068.75048828125
84092166,1130.6824951171875
84092168,731.2848510742188
84092170,-529.2183837890625
84092172,-2236.367919921875
84092174,-2032.498779296875
84092176,-543.1499633789062
84092178,1349.3016357421875
84092180,1152.5352783203125
84092182,1130.213134765625
84092184,907.5068359375
84092186,337.51129150390625
84092188,-1470.35791015625
84092190,-2337.170654296875
84092192,-1620.320068359375
84092194,527.270263671875
84092196,1410.79345703125
84092198,1023.7032470703125
84092200,1106.0758056640625
84092202,759.1646728515625
84092204,-341.3493347167969
84092206,-2141.9619140625
84092208,-2106.84228515625
84092210,-730.9650268554688
84092212,1243.42724609375
84092214,1179.8211669921875
84092216,1107.3759765625
84092218,971.4119262695312
84092220,425.61187744140625
84092222,-1347.7564697265625
84092224,-2314.89013671875
84092226,-1648.4117431640625
84092228,394.5752258300781
84092230,1472.9290771484375
84092232,1038.8685302734375
84092234,1124.2235107421875
84092236,791.6135864257812
84092238,-241.41891479492188
84092240,-2119.847412109375
84092242,-2158.846923828125
84092244,-891.3072509765625
84092246,1188.843017578125
84092248,1203.0986328125
84092250,1110.8775634765625
84092252,980.14306640625
84092254,465.4960021972656
84092256,-1233.732421875
84092258,-2349.922607421875
84092260,-1771.557373046875
84092262,139.47808837890625
84092264,1428.442626953125
84092266,1028.2059326171875
84092268,1066.1793212890625
84092270,797.0715942382812
84092272,-124.2546615600586
84092274,-2048.50732421875
84092276,-2203.586669921875
84092278,-1016.7083740234375
84092280,1063.8614501953125
84092282,1218.297119140625
84092284,1028.2266845703125
84092286,965.7587280273438
84092288,515.992919921875
84092290,-1113.8973388671875
84092292,-2430.097900390625
84092294,-1926.3128662109375
84092296,-74.36421966552734
84092298,1369.9539794921875
84092300,979.22509765625
84092302,971.2540893554688
