samplestamps,C1,C2
83255800,1228.0460205078125,1247.6474609375
83255802,1177.90625,1197.59912109375
83255804,1017.451904296875,1051.873779296875
83255806,524.1425170898438,553.6962890625
83255808,-1228.4239501953125,-1276.6654052734375
83255810,-2223.50390625,-2309.423828125
83255812,-1641.666015625,-1701.6666259765625
83255814,394.53369140625,411.47674560546875
83255816,1490.2999267578125,1529.9515380859375
83255818,1102.25439453125,1111.650146484375
83255820,1166.1221923828125,1185.2791748046875
83255822,870.2312622070312,891.4983520507812
83255824,-138.4479522705078,-146.46466064453125
83255826,-2020.706298828125,-2110.16943359375
83255828,-2109.837158203125,-2192.4296875
83255830,-865.60400390625,-896.30419921875
83255832,1183.4681396484375,1231.8009033203125
83255834,1270.451416015625,1299.4237060546875
83255836,1130.21728515625,1152.27783203125
83255838,1041.3565673828125,1070.4576416015625
83255840,623.4374389648438,651.6038208007812
83255842,-1062.386962890625,-1103.9034423828125
83255844,-2235.088623046875,-2321.26611328125
83255846,-1677.6456298828125,-1740.2132568359375
83255848,238.419921875,253.95901489257812
83255850,1485.3861083984375,1530.703369140625
83255852,1111.608642578125,1132.34814453125
83255854,1207.671875,1229.2630615234375
83255856,916.8194580078125,944.3462524414062
83255858,28.17890167236328,29.34194564819336
83255860,-1935.68359375,-2020.361572265625
83255862,-2119.24951171875,-2207.470458984375
83255864,-973.721435546875,-1018.0791015625
83255866,1131.318115234375,1168.3194580078125
83255868,1335.752197265625,1356.18017578125
83255870,1143.0980224609375,1152.4564208984375
83255872,1121.025146484375,1139.0855712890625
83255874,661.552001953125,684.1732177734375
83255876,-880.6197509765625,-923.4779052734375
83255878,-2264.52197265625,-2359.86669921875
83255880,-1763.0006103515625,-1836.613037109375
83255882,51.42317199707031,57.03901290893555
83255884,1505.7518310546875,1549.644287109375
83255886,1092.3768310546875,1100.69677734375
83255888,1207.979248046875,1226.9327392578125
83255890,940.1510009765625,966.6559448242188
83255892,121.3387451171875,130.98785400390625
83255894,-1833.842529296875,-1897.5274658203125
83255896,-2110.9501953125,-2185.73388671875
83255898,-1120.156982421875,-1151.75439453125
83255900,1037.4395751953125,1088.9791259765625
83255902,1315.066650390625,1350.1407470703125
83255904,1071.803466796875,1088.900146484375
83255906,1096.5887451171875,1122.312744140625
83255908,724.8507080078125,753.0254516601562
83255910,-723.9576416015625,-751.3681030273438
83255912,-2236.081298828125,-2324.173583984375
83255914,-1884.7962646484375,-1952.5352783203125
83255916,-149.53842163085938,-144.55809020996094
83255918,1506.0218505859375,1560.7015380859375
83255920,1129.0916748046875,1148.070068359375
83255922,1203.2232666015625,1229.142578125
83255924,1045.423095703125,1001.052978515625
83255926,564.0598754882812,327.1352844238281
83255928,-1547.3265380859375,-1748.4085693359375
83255930,-1994.7579345703125,-2240.16455078125
83255932,-1123.5880126953125,-1285.8367919921875
83255934,1021.9337768554688,953.0275268554688
83255936,1504.684326171875,1448.102294921875
83255938,1200.922119140625,1131.0771484375
83255940,1252.627685546875,1207.8172607421875
83255942,836.6691284179688,799.0404663085938
83255944,-530.4437255859375,-613.510009765625
83255946,-2123.46533203125,-2265.585205078125
83255948,-1875.267578125,-1988.52734375
83255950,-265.3028564453125,-304.4517517089844
83255952,1501.033203125,1521.5567626953125
83255954,1221.4041748046875,1204.872314453125
83255956,1233.8487548828125,1224.59423828125
83255958,1037.6888427734375,1037.186279296875
83255960,387.4972839355469,382.4421691894531
83255962,-1501.7269287109375,-1586.8865966796875
83255964,-2188.201416015625,-2280.76708984375
83255966,-1395.956298828125,-1450.1749267578125
83255968,782.6041870117188,812.149658203125
83255970,1452.8624267578125,1489.6644287109375
83255972,1087.03515625,1103.405029296875
83255974,1169.5447998046875,1192.3280029296875
83255976,810.658447265625,841.4292602539062
83255978,-460.5530700683594,-468.25408935546875
83255980,-2153.218505859375,-2236.530029296875
83255982,-1948.8177490234375,-2014.978271484375
83255984,-463.780517578125,-468.4576110839844
83255986,1407.470458984375,1463.026611328125
83255988,1170.30078125,1193.4827880859375
83255990,1222.9078369140625,1250.2352294921875
83255992,992.6915283203125,1024.126953125
83255994,414.2597351074219,443.7969055175781
83255996,-1454.3785400390625,-1506.740478515625
83255998,-2235.342041015625,-2311.413330078125
83256000,-1469.3277587890625,-1511.1185302734375
83256002,597.3146362304688,636.891357421875
83256004,1486.0216064453125,1534.9193115234375
83256006,1097.6396484375,1114.5411376953125
83256008,1160.7596435546875,1193.030029296875
83256010,850.3057861328125,880.5408325195312
83256012,-276.1191711425781,-281.0496520996094
83256014,-2096.806884765625,-2172.018310546875
83256016,-2045.923583984375,-2106.759033203125
83256018,-625.4727172851562,-630.540283203125
83256020,1323.1373291015625,1391.02587890625
83256022,1193.30419921875,1227.6015625
83256024,1167.895751953125,1199.2938232421875
83256026,1033.1654052734375,1067.595703125
83256028,496.4952697753906,526.7344360351562
83256030,-1299.880615234375,-1346.086669921875
83256032,-2235.350341796875,-2315.26806640625
83256034,-1572.115966796875,-1617.387451171875
83256036,470.55108642578125,503.8515319824219
83256038,1495.890869140625,1547.6380615234375
83256040,1094.8441162109375,1107.2139892578125
83256042,1185.083984375,1215.248291015625
83256044,914.4559936523438,945.3265380859375
83256046,-131.2952423095703,-138.9007110595703
83256048,-2058.526123046875,-2139.19140625
83256050,-2068.12939453125,-2141.41796875
83256052,-805.5576782226562,-833.9484252929688
83256054,1265.4254150390625,1316.8360595703125
83256056,1224.0958251953125,1247.36083984375
83256058,1156.0867919921875,1183.925048828125
83256060,1037.90478515625,1068.542724609375
83256062,590.473388671875,618.7520141601562
83256064,-1158.728515625,-1201.56591796875
83256066,-2255.56640625,-2342.636962890625
83256068,-1664.2913818359375,-1725.6378173828125
83256070,290.8648986816406,312.5847473144531
83256072,1484.2978515625,1540.46875
83256074,1082.0423583984375,1107.2969970703125
83256076,1180.888671875,1217.2420654296875
83256078,907.9927978515625,950.1448364257812
83256080,-91.21589660644531,-76.53662109375
83256082,-1969.7275390625,-2035.86328125
83256084,-2089.45458984375,-2158.24462890625
83256086,-904.8692016601562,-928.3253173828125
83256088,1187.7589111328125,1250.0523681640625
83256090,1295.4818115234375,1328.4375
83256092,1135.4468994140625,1158.3131103515625
83256094,1058.25390625,1088.2978515625
83256096,612.94921875,646.1167602539062
83256098,-1020.1061401367188,-1048.8873291015625
83256100,-2220.62109375,-2296.5263671875
83256102,-1757.61328125,-1808.691650390625
83256104,127.95148468017578,151.55712890625
83256106,1496.0279541015625,1556.32763671875
83256108,1137.2247314453125,1156.240478515625
83256110,1249.3172607421875,1277.6871337890625
83256112,946.11572265625,983.0797729492188
83256114,135.3991241455078,151.856201171875
83256116,-1827.271240234375,-1898.2003173828125
83256118,-2077.433837890625,-2152.728515625
83256120,-1072.3060302734375,-1100.115234375
83256122,1066.000732421875,1118.0926513671875
83256124,1342.3275146484375,1372.7037353515625
83256126,1119.59619140625,1138.2215576171875
83256128,1108.1734619140625,1134.5247802734375
83256130,664.0110473632812,696.1941528320312
83256132,-835.568359375,-862.7628173828125
83256134,-2253.57275390625,-2333.685791015625
83256136,-1837.7261962890625,-1897.955322265625
83256138,-62.368247985839844,-44.24967956542969
83256140,1437.82177734375,1498.217041015625
83256142,1109.265869140625,1132.1903076171875
83256144,1168.8677978515625,1195.8712158203125
83256146,957.01513671875,982.3611450195312
83256148,215.84024047851562,227.1342315673828
83256150,-1721.4010009765625,-1790.3031005859375
83256152,-2168.500244140625,-2249.094970703125
83256154,-1153.0919189453125,-1189.3040771484375
83256156,958.896728515625,1007.6532592773438
83256158,1403.76123046875,1445.6265869140625
83256160,1125.5069580078125,1148.041015625
83256162,1165.677734375,1196.40283203125
83256164,762.8157958984375,803.8421630859375
83256166,-683.3383178710938,-696.9168701171875
83256168,-2198.232666015625,-2272.787841796875
83256170,-1930.79052734375,-1983.7257080078125
83256172,-230.91412353515625,-213.94613647460938
83256174,1442.7855224609375,1509.6107177734375
83256176,1099.13916015625,1124.132080078125
83256178,1184.843017578125,1211.1153564453125
83256180,971.65283203125,1007.723876953125
83256182,326.51220703125,351.2227478027344
83256184,-1633.5164794921875,-1686.547119140625
83256186,-2199.374755859375,-2273.84716796875
83256188,-1312.63671875,-1350.4979248046875
83256190,855.871826171875,905.9491577148438
83256192,1409.5057373046875,1452.34326171875
83256194,1071.7327880859375,1097.2491455078125
83256196,1147.0772705078125,1178.0184326171875
83256198,819.9960327148438,860.6278076171875
83256200,-485.965576171875,-495.30316162109375
83256202,-2184.04345703125,-2252.646484375
83256204,-1988.2158203125,-2033.819580078125
83256206,-388.2117004394531,-373.35797119140625
83256208,1406.6895751953125,1479.998779296875
83256210,1143.3887939453125,1180.203369140625
83256212,1156.7305908203125,1200.1370849609375
83256214,967.2831420898438,1009.0654907226562
83256216,375.9789733886719,411.0613708496094
83256218,-1500.97509765625,-1551.372314453125
83256220,-2258.706787109375,-2333.78955078125
83256222,-1489.9925537109375,-1531.1934814453125
83256224,723.8828735351562,764.6226806640625
83256226,1442.3160400390625,1487.2427978515625
83256228,1110.18798828125,1126.50390625
83256230,1168.8636474609375,1194.51708984375
83256232,791.0112915039062,825.3585205078125
83256234,-386.09747314453125,-396.5108642578125
83256236,-2112.134033203125,-2198.20751953125
83256238,-1983.1317138671875,-2047.8177490234375
83256240,-554.8510131835938,-562.0784912109375
83256242,1405.7301025390625,1461.1407470703125
83256244,1179.4930419921875,1201.1173095703125
83256246,1106.22119140625,1130.0927734375
83256248,964.4503173828125,995.1878662109375
83256250,446.55914306640625,477.2759704589844
83256252,-1403.3582763671875,-1449.4937744140625
83256254,-2249.020263671875,-2328.31494140625
83256256,-1581.0340576171875,-1630.8040771484375
83256258,540.0637817382812,577.2645263671875
83256260,1470.8355712890625,1522.1051025390625
83256262,1058.3951416015625,1086.8067626953125
83256264,1151.758544921875,1188.726806640625
83256266,858.1937255859375,903.1869506835938
83256268,-284.908447265625,-275.7370300292969
83256270,-2072.84814453125,-2141.28076171875
83256272,-2063.7265625,-2117.994873046875
83256274,-710.1506958007812,-716.0531005859375
83256276,1284.9105224609375,1355.0255126953125
83256278,1245.7117919921875,1283.4193115234375
83256280,1146.317138671875,1184.9178466796875
83256282,1004.5088500976562,1056.5675048828125
83256284,365.31219482421875,546.9132690429688
83256286,-1475.3839111328125,-1268.976806640625
83256288,-2407.51416015625,-2347.455322265625
83256290,-1817.9461669921875,-1707.9512939453125
83256292,226.14564514160156,376.5812683105469
83256294,1381.721435546875,1552.1158447265625
83256296,937.9661254882812,1055.19677734375
83256298,1100.9085693359375,1219.0198974609375
83256300,798.9116821289062,912.6200561523438
83256302,-202.9927520751953,-131.52369689941406
83256304,-2062.0234375,-2079.178466796875
83256306,-2123.21630859375,-2138.92138671875
83256308,-845.9319458007812,-821.7281494140625
83256310,1183.4556884765625,1278.9041748046875
83256312,1261.1678466796875,1326.8092041015625
83256314,1077.1866455078125,1131.343017578125
83256316,1047.790771484375,1104.60546875
83256318,572.9862060546875,628.0065307617188
83256320,-1086.079833984375,-1097.8431396484375
83256322,-2275.296630859375,-2335.47998046875
83256324,-1719.8060302734375,-1764.633056640625
83256326,192.4589080810547,227.51222229003906
83256328,1466.1793212890625,1529.802001953125
83256330,1106.0841064453125,1137.47802734375
83256332,1177.18359375,1214.313720703125
83256334,930.7386474609375,973.729736328125
83256336,8.257614135742188,26.841400146484375
83256338,-1974.6622314453125,-2042.1063232421875
83256340,-2103.199462890625,-2168.952880859375
83256342,-955.9891357421875,-978.0828247070312
83256344,1092.9915771484375,1152.8468017578125
83256346,1349.093994140625,1388.1514892578125
83256348,1120.0614013671875,1145.7564697265625
83256350,1089.3238525390625,1122.5537109375
83256352,654.7482299804688,685.8762817382812
83256354,-922.2525634765625,-957.5177001953125
83256356,-2241.57666015625,-2329.95556640625
83256358,-1779.524169921875,-1850.4739990234375
83256360,76.66954040527344,76.92707061767578
83256362,1496.76318359375,1537.9931640625
83256364,1096.6717529296875,1103.69580078125
83256366,1174.3797607421875,1187.1358642578125
83256368,906.4226684570312,925.6710815429688
83256370,186.05384826660156,184.6166534423828
83256372,-1789.8876953125,-1867.7535400390625
83256374,-2151.503173828125,-2230.78955078125
83256376,-1116.25244140625,-1158.99853515625
83256378,993.0861206054688,1033.202880859375
83256380,1391.2708740234375,1414.9471435546875
83256382,1160.16162109375,1172.672607421875
83256384,1119.54638671875,1142.009765625
83256386,722.582763671875,757.6153564453125
83256388,-759.89990234375,-784.3113403320312
83256390,-2216.16845703125,-2294.300048828125
83256392,-1880.5718994140625,-1937.154052734375
83256394,-159.8105926513672,-146.62664794921875
83256396,1466.083740234375,1524.7177734375
83256398,1089.5565185546875,1111.903564453125
83256400,1154.421142578125,1181.9976806640625
83256402,938.53515625,968.0972900390625
83256404,249.03684997558594,266.8148193359375
83256406,-1714.6346435546875,-1779.3995361328125
83256408,-2197.580322265625,-2276.754638671875
83256410,-1269.1138916015625,-1308.736328125
83256412,905.71240234375,949.160400390625
83256414,1394.8099365234375,1429.8299560546875
83256416,1094.939697265625,1110.3416748046875
83256418,1142.7615966796875,1169.90625
83256420,764.7223510742188,794.242919921875
83256422,-602.7310791015625,-624.9410400390625
83256424,-2179.2333984375,-2263.98193359375
83256426,-1904.7965087890625,-1972.12841796875
83256428,-260.4097595214844,-261.80126953125
83256430,1456.2642822265625,1515.52978515625
83256432,1135.255859375,1160.0992431640625
83256434,1202.8702392578125,1234.64208984375
83256436,1003.0426025390625,1039.5538330078125
83256438,345.7522888183594,372.15753173828125
83256440,-1599.439208984375,-1655.2196044921875
83256442,-2186.71435546875,-2264.821044921875
83256444,-1393.783935546875,-1436.4967041015625
83256446,769.8106689453125,812.772705078125
83256448,1399.7071533203125,1449.306884765625
83256450,1064.019287109375,1085.24072265625
83256452,1110.6365966796875,1137.5487060546875
83256454,805.6864624023438,843.6681518554688
83256456,-488.5948791503906,-500.23779296875
83256458,-2148.446044921875,-2231.404296875
83256460,-1976.2613525390625,-2049.138671875
83256462,-428.16229248046875,-439.7802734375
83256464,1388.4671630859375,1435.645263671875
83256466,1199.77978515625,1207.3603515625
83256468,1180.7557373046875,1199.8836669921875
83256470,986.1327514648438,1011.8319091796875
83256472,409.33343505859375,434.7916259765625
83256474,-1488.866943359375,-1544.3648681640625
83256476,-2254.453369140625,-2336.801025390625
83256478,-1508.256591796875,-1553.27880859375
83256480,581.7921142578125,622.4197387695312
83256482,1428.9619140625,1475.9862060546875
83256484,1106.41650390625,1122.51220703125
83256486,1180.1119384765625,1208.461181640625
83256488,824.9805297851562,857.99853515625
83256490,-324.30657958984375,-331.5050048828125
83256492,-2131.415771484375,-2215.408203125
83256494,-1992.2657470703125,-2063.62255859375
83256496,-600.2139282226562,-612.5421752929688
83256498,1326.8797607421875,1384.2261962890625
83256500,1213.732177734375,1236.9598388671875
83256502,1147.9993896484375,1177.25830078125
83256504,999.561767578125,1029.393798828125
83256506,544.3670043945312,576.9488525390625
83256508,-1303.888916015625,-1346.65576171875
83256510,-2236.916259765625,-2308.127685546875
83256512,-1548.726318359375,-1594.3966064453125
83256514,465.1387939453125,504.9190368652344
83256516,1497.357177734375,1557.166748046875
83256518,1025.073974609375,1056.40966796875
83256520,1182.2801513671875,1221.1881103515625
83256522,819.47265625,860.7939453125
83256524,-236.8415069580078,-232.70022583007812
83256526,-2079.365234375,-2159.1708984375
83256528,-2080.02978515625,-2151.889404296875
83256530,-763.4845581054688,-779.6591796875
83256532,1292.727783203125,1347.1126708984375
83256534,1247.7138671875,1272.976806640625
83256536,1148.3193359375,1173.540771484375
83256538,1061.6060791015625,1086.8192138671875
83256540,609.4808959960938,626.868408203125
83256542,-1163.7420654296875,-1218.272216796875
83256544,-2205.09033203125,-2294.981201171875
83256546,-1636.2869873046875,-1700.0509033203125
83256548,355.970458984375,374.1513366699219
83256550,1538.5787353515625,1586.350830078125
83256552,1070.1046142578125,1087.284423828125
83256554,1172.5645751953125,1200.4776611328125
83256556,839.2527465820312,874.5220336914062
83256558,-82.31861114501953,-71.8055191040039
83256560,-1971.197998046875,-2042.4593505859375
83256562,-2137.613037109375,-2204.2802734375
83256564,-930.7427978515625,-953.1729125976562
83256566,1138.927734375,1190.263671875
83256568,1312.046875,1340.105224609375
83256570,1146.317138671875,1168.75146484375
83256572,1067.234375,1095.3426513671875
83256574,657.0950927734375,687.0808715820312
83256576,-1006.4611206054688,-1044.883056640625
83256578,-2228.29736328125,-2315.118408203125
83256580,-1723.1995849609375,-1780.396484375
83256582,164.27999877929688,187.26673889160156
83256584,1537.473876953125,1592.2906494140625
83256586,1086.694580078125,1105.0582275390625
83256588,1209.0052490234375,1238.4178466796875
83256590,927.9929809570312,966.9508666992188
83256592,96.94804382324219,114.80908203125
83256594,-1898.333251953125,-1972.435791015625
83256596,-2141.301513671875,-2215.001220703125
83256598,-1066.2664794921875,-1092.181640625
83256600,1063.58740234375,1121.4696044921875
83256602,1353.2642822265625,1391.2210693359375
83256604,1116.80908203125,1140.2236328125
83256606,1112.9295654296875,1138.6494140625
83256608,640.6504516601562,669.107666015625
83256610,-842.243408203125,-875.4774169921875
83256612,-2235.37939453125,-2323.41357421875
83256614,-1751.7813720703125,-1817.4019775390625
83256616,-8.087311744689941,-2.625157117843628
83256618,1457.7720947265625,1506.1630859375
83256620,1135.0107421875,1148.381591796875
83256622,1166.574951171875,1185.76513671875
83256624,916.5536499023438,940.4998779296875
83256626,231.2256622314453,240.21849060058594
83256628,-1784.392333984375,-1859.3297119140625
83256630,-2180.940673828125,-2258.77734375
83256632,-1203.642822265625,-1239.4063720703125
83256634,961.584228515625,1011.2088012695312
83256636,1337.98681640625,1374.7723388671875
83256638,1125.65234375,1141.71484375
83256640,1096.3145751953125,1118.8277587890625
83256642,750.6038208007812,753.9517211914062
83256644,-492.2834167480469,-718.1922607421875
83256646,-2002.9283447265625,-2278.39111328125
83256648,-1726.8133544921875,-1947.5758056640625
83256650,-65.74523162841797,-204.13087463378906
83256652,1633.2879638671875,1569.1710205078125
83256654,1276.1378173828125,1186.425537109375
83256656,1310.937744140625,1239.3648681640625
83256658,1086.9063720703125,1031.753173828125
83256660,368.7514953613281,319.9866943359375
83256662,-1563.58837890625,-1685.5294189453125
83256664,-2091.623046875,-2221.534912109375
83256666,-1257.14697265625,-1342.140625
83256668,872.1502685546875,877.9655151367188
83256670,1471.001708984375,1475.20947265625
83256672,1102.192138671875,1091.1514892578125
83256674,1163.3682861328125,1165.0006103515625
83256676,789.8233642578125,796.1660766601562
83256678,-535.5818481445312,-575.4660034179688
83256680,-2157.70458984375,-2263.952880859375
83256682,-1926.885986328125,-2017.574462890625
83256684,-340.40228271484375,-357.3661193847656
83256686,1461.880126953125,1508.912841796875
83256688,1191.563720703125,1203.2398681640625
83256690,1210.5047607421875,1225.56201171875
83256692,1007.0260009765625,1036.38037109375
83256694,404.5732421875,428.6524353027344
83256696,-1514.2586669921875,-1567.6300048828125
83256698,-2201.6220703125,-2282.262451171875
83256700,-1434.19970703125,-1474.0589599609375
83256702,684.9666137695312,728.4727783203125
83256704,1456.8707275390625,1506.2545166015625
83256706,1110.05517578125,1135.629638671875
83256708,1159.8416748046875,1190.8369140625
83256710,849.7034912109375,882.1316528320312
83256712,-404.1329650878906,-412.8931579589844
83256714,-2169.073486328125,-2248.18115234375
83256716,-1954.7119140625,-2017.1424560546875
83256718,-543.8685913085938,-540.01806640625
83256720,1330.1903076171875,1400.0394287109375
83256722,1146.6453857421875,1185.3165283203125
83256724,1154.9444580078125,1193.8316650390625
83256726,1011.690673828125,1055.43359375
83256728,438.4178466796875,475.55633544921875
83256730,-1391.399658203125,-1430.7313232421875
83256732,-2227.93994140625,-2297.240966796875
83256734,-1523.16015625,-1564.3443603515625
83256736,573.6092529296875,615.6034545898438
83256738,1503.4091796875,1561.985107421875
83256740,1094.96044921875,1120.0032958984375
83256742,1190.242919921875,1225.6700439453125
83256744,861.2633666992188,899.1495361328125
83256746,-262.19171142578125,-260.7379150390625
83256748,-2062.002685546875,-2142.211181640625
83256750,-2023.123779296875,-2093.8369140625
83256752,-689.8721313476562,-704.3603515625
83256754,1322.451904296875,1380.9405517578125
83256756,1215.0447998046875,1240.5653076171875
83256758,1168.8511962890625,1190.899169921875
83256760,1015.2130126953125,1042.65673828125
83256762,527.9930419921875,554.6682739257812
83256764,-1242.1519775390625,-1289.06005859375
83256766,-2256.256103515625,-2343.87890625
83256768,-1604.232666015625,-1663.747314453125
83256770,408.7768249511719,428.77288818359375
83256772,1509.0540771484375,1552.1282958984375
83256774,1068.7421875,1078.478515625
83256776,1187.3310546875,1215.1236572265625
83256778,896.0881958007812,928.3793334960938
83256780,-142.03262329101562,-139.59854125976562
83256782,-2011.9627685546875,-2085.953125
83256784,-2116.33349609375,-2181.82958984375
83256786,-886.87939453125,-901.4174194335938
83256788,1254.8458251953125,1316.574462890625
83256790,1241.4998779296875,1279.9842529296875
83256792,1144.6556396484375,1174.255126953125
83256794,1055.2218017578125,1091.22216796875
83256796,586.7433471679688,624.3637084960938
83256798,-1094.4122314453125,-1124.4893798828125
83256800,-2254.4658203125,-2327.25146484375
83256802,-1733.4801025390625,-1777.6134033203125
83256804,201.86709594726562,236.88719177246094
83256806,1501.7352294921875,1565.403564453125
83256808,1093.5399169921875,1119.89111328125
83256810,1179.4888916015625,1222.2265625
83256812,878.9873046875,926.663818359375
83256814,-31.605728149414062,-12.511033058166504
83256816,-1940.3316650390625,-2004.2119140625
83256818,-2088.05908203125,-2153.824951171875
83256820,-990.78076171875,-1008.5296630859375
83256822,1111.633544921875,1175.7587890625
83256824,1291.776611328125,1333.014892578125
83256826,1147.405517578125,1179.09423828125
83256828,1044.6297607421875,1083.392333984375
83256830,640.2018432617188,686.1836547851562
83256832,-955.3079223632812,-976.0018310546875
83256834,-2245.514404296875,-2321.24951171875
83256836,-1806.938720703125,-1862.49072265625
83256838,34.60472106933594,61.61227035522461
83256840,1475.3341064453125,1533.228759765625
83256842,1084.5220947265625,1107.3011474609375
83256844,1182.940673828125,1217.7862548828125
83256846,923.8558959960938,957.7005004882812
83256848,100.57840728759766,123.2826919555664
83256850,-1792.23876953125,-1863.072265625
83256852,-2142.917236328125,-2210.805908203125
