samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
84294642,-706.0883178710938,-720.8797607421875,-741.5861206054688,-757.9476318359375,-741.9515991210938,-731.35546875,-748.1947021484375,-725.90576171875,-739.1727905273438,-738.063720703125,-743.7833862304688,-735.9661254882812,-730.3253173828125,-733.3243408203125,-729.6026000976562,-720.8506469726562
84294644,-2139.70654296875,-2222.2578125,-2288.031982421875,-2301.18701171875,-2294.129638671875,-2252.91650390625,-2294.711181640625,-2189.725830078125,-2288.127685546875,-2286.1337890625,-2297.307373046875,-2284.81298828125,-2276.526123046875,-2264.83349609375,-2251.01806640625,-2187.939697265625
84294646,-1865.6226806640625,-1929.5029296875,-1987.6634521484375,-1997.528564453125,-1992.3363037109375,-1955.5301513671875,-1990.579345703125,-1898.3665771484375,-1979.2686767578125,-1978.0350341796875,-1990.562744140625,-1982.400634765625,-1972.950927734375,-1961.175048828125,-1952.1864013671875,-1890.8067626953125
84294648,-143.93919372558594,-136.74493408203125,-143.27459716796875,-149.45948791503906,-142.751220703125,-135.07513427734375,-140.62451171875,-138.1447296142578,-123.4654541015625,-127.3865737915039,-140.2631378173828,-132.6410369873047,-125.5880126953125,-124.57450103759766,-126.60567474365234,-127.12489318847656
84294650,1487.973876953125,1554.6702880859375,1599.347900390625,1586.4296875,1600.951171875,1578.1513671875,1597.1256103515625,1521.016845703125,1614.608642578125,1612.224365234375,1605.3458251953125,1611.6885986328125,1618.600341796875,1602.5794677734375,1590.924072265625,1539.90380859375
84294652,1154.533203125,1181.5699462890625,1203.7799072265625,1186.8533935546875,1198.0643310546875,1189.673828125,1191.817138671875,1158.65380859375,1210.7457275390625,1207.676025390625,1203.626220703125,1211.87548828125,1217.7406005859375,1208.232666015625,1198.46728515625,1160.527099609375
84294654,1212.9512939453125,1245.7989501953125,1273.7037353515625,1257.70361328125,1270.21044921875,1257.691162109375,1264.150146484375,1226.421875,1282.4100341796875,1277.4462890625,1275.5313720703125,1278.5718994140625,1289.4713134765625,1271.11181640625,1263.21142578125,1222.126953125
84294656,982.3611450195312,1013.6553955078125,1036.97021484375,1025.72607421875,1035.7158203125,1020.0853271484375,1031.20068359375,990.3737182617188,1045.348388671875,1049.340087890625,1040.554931640625,1047.225830078125,1054.0960693359375,1034.2578125,1024.500732421875,987.1463012695312
84294658,410.5172424316406,287.629150390625,285.20751953125,276.5594482421875,283.8575744628906,284.7381591796875,286.3082580566406,308.8505554199219,299.8327941894531,299.85772705078125,302.6490478515625,334.9692077636719,311.002197265625,296.439208984375,287.9614562988281,274.7401428222656
84294660,-1384.031005859375,-1664.09619140625,-1736.7864990234375,-1745.849853515625,-1745.4261474609375,-1704.279296875,-1741.0938720703125,-1591.235595703125,-1724.1341552734375,-1727.4447021484375,-1728.0718994140625,-1674.688232421875,-1705.346923828125,-1707.7103271484375,-1702.5223388671875,-1648.7398681640625
84294662,-2012.5650634765625,-2217.701171875,-2303.296875,-2301.45263671875,-2302.528564453125,-2261.560302734375,-2301.323974609375,-2154.4189453125,-2282.220947265625,-2288.900146484375,-2295.579345703125,-2259.487548828125,-2273.01220703125,-2268.7255859375,-2250.025390625,-2176.82421875
84294664,-1098.586669921875,-1283.9302978515625,-1338.7012939453125,-1332.491455078125,-1333.126953125,-1305.6334228515625,-1332.0096435546875,-1216.8558349609375,-1314.4144287109375,-1321.20166015625,-1325.15185546875,-1285.5667724609375,-1305.371826171875,-1306.700927734375,-1299.10791015625,-1241.8238525390625
84294666,967.5240478515625,902.6220092773438,916.4705810546875,926.8798217773438,933.01904296875,911.9180908203125,928.3294677734375,920.6616821289062,941.55078125,935.1041870117188,941.6504516601562,966.6268310546875,948.5830688476562,929.1726684570312,922.111328125,909.8910522460938
84294668,1567.3973388671875,1508.5390625,1529.9847412109375,1532.6015625,1543.9620361328125,1519.20166015625,1533.5943603515625,1511.7291259765625,1543.193603515625,1541.70654296875,1549.91015625,1568.477294921875,1553.5322265625,1533.5943603515625,1526.483154296875,1488.7589111328125
84294670,1243.4189453125,1179.335205078125,1188.440185546875,1189.5574951171875,1202.79541015625,1185.694580078125,1188.228271484375,1179.73388671875,1198.9656982421875,1192.801513671875,1201.3167724609375,1216.6024169921875,1203.5679931640625,1192.6436767578125,1186.5294189453125,1153.3909912109375
84294672,1276.623779296875,1230.1435546875,1239.18212890625,1239.1072998046875,1257.8780517578125,1242.4593505859375,1245.7159423828125,1224.4364013671875,1253.52490234375,1250.6380615234375,1252.025390625,1270.11083984375,1257.059814453125,1241.882080078125,1233.0303955078125,1197.7818603515625
84294674,818.9617919921875,793.7029418945312,806.7041015625,807.5140991210938,824.64404296875,808.1205444335938,809.723876953125,780.4317626953125,819.3231201171875,815.7052612304688,815.8921508789062,833.9151611328125,819.72607421875,809.3832397460938,799.102783203125,768.9051513671875
84294676,-543.1790771484375,-611.1880493164062,-628.4966430664062,-633.6389770507812,-621.9005126953125,-616.1891479492188,-632.5673217773438,-605.2233276367188,-636.6005859375,-630.9930419921875,-634.18310546875,-616.0437622070312,-625.991943359375,-621.0697631835938,-625.385498046875,-615.7363891601562
