samplestamps,C1
82999424,2693.36962890625
82999426,2122.3232421875
82999428,2182.319580078125
82999430,1539.7957763671875
82999432,-51.140716552734375
82999434,-3406.710205078125
82999436,-3855.940185546875
82999438,-1961.19580078125
82999440,1830.7313232421875
82999442,2525.509033203125
82999444,2069.093017578125
82999446,1989.466064453125
82999448,1072.2437744140625
82999450,-1616.8392333984375
82999452,-4015.887939453125
82999454,-3288.1669921875
82999456,-191.956298828125
82999458,2662.681884765625
82999460,2125.189208984375
82999462,2217.2109375
82999464,1614.4881591796875
82999466,164.74105834960938
82999468,-3181.582275390625
82999470,-3915.79150390625
82999472,-2231.337890625
82999474,1629.146728515625
82999476,2589.76318359375
82999478,2112.3583984375
82999480,2058.447021484375
82999482,1134.350341796875
82999484,-1341.1561279296875
82999486,-3991.530517578125
82999488,-3441.398193359375
82999490,-496.0217590332031
82999492,2608.076904296875
82999494,2171.88134765625
82999496,2234.82275390625
82999498,1615.3397216796875
82999500,315.6875915527344
82999502,-2973.326904296875
82999504,-3987.7587890625
82999506,-2408.585693359375
82999508,1373.2811279296875
82999510,2679.890625
82999512,2107.685302734375
82999514,2119.880859375
82999516,1222.7166748046875
82999518,-1094.4163818359375
82999520,-3943.583984375
82999522,-3506.87744140625
82999524,-789.4827270507812
82999526,2453.9111328125
82999528,2173.47216796875
82999530,2191.97705078125
82999532,1684.3289794921875
82999534,463.85943603515625
82999536,-2751.235107421875
82999538,-4018.405029296875
82999540,-2619.3583984375
82999542,1075.0474853515625
82999544,2647.757568359375
82999546,2073.682861328125
82999548,2136.121826171875
82999550,1373.771240234375
82999552,-823.0947265625
82999554,-3846.814453125
82999556,-3547.47607421875
82999558,-1070.582275390625
82999560,2413.379150390625
82999562,2283.458740234375
82999564,2145.579833984375
82999566,1786.195068359375
82999568,647.9028930664062
82999570,-2524.204833984375
82999572,-3985.740234375
82999574,-2781.61962890625
82999576,822.8496704101562
82999578,2731.941162109375
82999580,2073.180419921875
82999582,2161.78369140625
82999584,1377.3060302734375
82999586,-607.474609375
82999588,-3745.966064453125
82999590,-3655.863525390625
82999592,-1346.447998046875
82999594,2319.097900390625
82999596,2370.55419921875
82999598,2157.4677734375
82999600,1847.7200927734375
82999602,791.23974609375
82999604,-2229.43115234375
82999606,-4063.6640625
82999608,-2993.12353515625
82999610,534.1363525390625
82999612,2724.294189453125
82999614,2090.397705078125
82999616,2212.018798828125
82999618,1472.9788818359375
82999620,-344.6224670410156
82999622,-3607.011474609375
82999624,-3775.985107421875
82999626,-1614.650146484375
82999628,2112.404052734375
82999630,2438.98681640625
82999632,2203.18798828125
82999634,1925.4488525390625
82999636,910.4019775390625
82999638,-2012.0540771484375
82999640,-4081.662353515625
82999642,-3093.822265625
82999644,241.80520629882812
82999646,2717.149658203125
82999648,2110.28564453125
82999650,2210.4072265625
82999652,1485.6353759765625
82999654,-151.552978515625
82999656,-3643.572509765625
82999658,-4061.126220703125
82999660,-1994.853515625
82999662,1773.688232421875
82999664,2400.884765625
82999666,2058.67138671875
82999668,1891.06005859375
82999670,929.5880126953125
82999672,-1846.4781494140625
82999674,-4104.083984375
82999676,-3277.47119140625
82999678,-111.70209503173828
82999680,2615.7197265625
82999682,2089.591796875
82999684,2203.366455078125
82999686,1518.5245361328125
82999688,22.380294799804688
82999690,-3324.35009765625
82999692,-3907.118408203125
82999694,-2129.9287109375
82999696,1692.013427734375
82999698,2542.896484375
82999700,2089.04345703125
82999702,2013.977294921875
82999704,1107.101806640625
82999706,-1505.5068359375
82999708,-4009.61572265625
82999710,-3319.20361328125
82999712,-297.26995849609375
82999714,2635.96923828125
82999716,2151.6982421875
82999718,2239.857177734375
82999720,1640.8809814453125
82999722,213.13616943359375
82999724,-3100.0986328125
82999726,-3980.377685546875
82999728,-2310.889892578125
82999730,1488.4100341796875
82999732,2610.71875
82999734,2138.9462890625
82999736,2130.49365234375
82999738,1267.215576171875
82999740,-1182.4462890625
82999742,-3931.679443359375
82999744,-3411.200439453125
82999746,-562.0577392578125
82999748,2592.09326171875
82999750,2246.67333984375
82999752,2254.91015625
82999754,1704.740478515625
82999756,418.2722473144531
82999758,-2861.267578125
82999760,-3993.00927734375
82999762,-2495.539794921875
82999764,1288.96044921875
82999766,2628.4052734375
82999768,2134.33984375
82999770,2088.5615234375
82999772,1300.18798828125
82999774,-976.3798217773438
82999776,-3890.524169921875
82999778,-3533.23291015625
82999780,-898.2190551757812
82999782,2506.127685546875
82999784,2295.251220703125
82999786,2245.389892578125
82999788,1745.9329833984375
82999790,573.2520751953125
82999792,-2680.6259765625
82999794,-3978.425537109375
82999796,-2698.316650390625
82999798,1009.879638671875
82999800,2644.55908203125
82999802,2078.393310546875
82999804,2128.95654296875
82999806,1344.7408447265625
82999808,-745.3992309570312
82999810,-3797.555419921875
82999812,-3583.61767578125
82999814,-1138.391845703125
82999816,2358.109619140625
82999818,2335.90380859375
82999820,2235.753173828125
82999822,1817.9876708984375
82999824,703.2762451171875
82999826,-2340.343994140625
82999828,-4059.6806640625
82999830,-2829.615966796875
82999832,746.242431640625
82999834,2738.6328125
82999836,2077.927978515625
82999838,2153.858154296875
82999840,1375.3663330078125
82999842,-516.5245971679688
82999844,-3699.078857421875
82999846,-3720.43310546875
82999848,-1420.0438232421875
82999850,2215.2919921875
82999852,2385.58642578125
82999854,2180.81591796875
82999856,1860.4305419921875
82999858,847.6473999023438
82999860,-2146.103271484375
82999862,-4067.975830078125
82999864,-3027.408447265625
82999866,434.3554992675781
82999868,2707.928466796875
82999870,2116.885986328125
82999872,2221.6845703125
82999874,1481.7930908203125
82999876,-234.91001892089844
82999878,-3570.811767578125
82999880,-3814.095703125
82999882,-1731.0875244140625
82999884,2027.7635498046875
82999886,2403.4931640625
82999888,2148.4501953125
82999890,1937.2496337890625
82999892,974.7266235351562
82999894,-1899.787109375
82999896,-4076.515869140625
82999898,-3125.83935546875
82999900,149.00257873535156
82999902,2720.501708984375
82999904,2120.615966796875
82999906,2228.8662109375
82999908,1563.9622802734375
82999910,-11.688594818115234
82999912,-3360.616455078125
82999914,-3876.605224609375
82999916,-2000.922119140625
82999918,1816.7830810546875
82999920,2513.94921875
82999922,2166.52294921875
82999924,1998.782958984375
82999926,1093.5316162109375
82999928,-1628.85595703125
82999930,-4018.18505859375
82999932,-3233.171630859375
82999934,-152.74093627929688
82999936,2727.654541015625
82999938,2130.896484375
82999940,2290.914794921875
82999942,1636.9307861328125
82999944,123.86421203613281
82999946,-3232.664794921875
82999948,-3876.4638671875
82999950,-2170.32373046875
82999952,1620.7562255859375
82999954,2589.14013671875
82999956,2109.8037109375
82999958,2049.03466796875
82999960,1175.14404296875
82999962,-1371.623779296875
82999964,-4003.742431640625
82999966,-3399.33740234375
82999968,-410.8329162597656
82999970,2627.001220703125
82999972,2198.087158203125
82999974,2266.42431640625
82999976,1697.9656982421875
82999978,317.689697265625
82999980,-2983.054931640625
82999982,-3921.598388671875
82999984,-2383.459716796875
82999986,1428.3387451171875
82999988,2646.65673828125
82999990,2132.516357421875
82999992,2107.544189453125
82999994,1235.900634765625
82999996,-1114.3916015625
82999998,-3950.44189453125
83000000,-3492.12353515625
83000002,-772.365234375
83000004,2502.79638671875
83000006,2198.809814453125
83000008,2254.2705078125
83000010,1735.3782958984375
83000012,469.03497314453125
83000014,-2711.911865234375
83000016,-3755.01708984375
83000018,-2412.469482421875
83000020,1347.7315673828125
83000022,2817.9814453125
83000024,2232.189208984375
83000026,2227.3876953125
83000028,1394.423583984375
83000030,-804.9263305664062
83000032,-3818.56494140625
83000034,-3518.4248046875
83000036,-1003.2461547851562
83000038,2469.462890625
83000040,2295.64990234375
83000042,2236.235107421875
83000044,1865.9549560546875
83000046,641.8633422851562
83000048,-2487.373779296875
83000050,-3974.40478515625
83000052,-2780.560546875
83000054,855.6433715820312
83000056,2737.3076171875
83000058,2102.34375
83000060,2198.751708984375
83000062,1424.9410400390625
83000064,-583.5366821289062
83000066,-3737.455078125
83000068,-3643.77197265625
83000070,-1308.74462890625
83000072,2250.718994140625
83000074,2370.29248046875
83000076,2153.870849609375
83000078,1796.2470703125
83000080,789.0009155273438
83000082,-2264.010986328125
83000084,-4003.709228515625
83000086,-2914.281494140625
83000088,609.1735229492188
83000090,2759.06494140625
83000092,2090.2978515625
83000094,2161.96630859375
83000096,1436.95361328125
83000098,-353.1791687011719
83000100,-3598.259521484375
83000102,-3701.006103515625
83000104,-1572.5728759765625
83000106,2125.8828125
83000108,2429.5869140625
83000110,2165.908203125
83000112,1900.144287109375
83000114,891.4859008789062
83000116,-2032.868408203125
83000118,-4050.783447265625
83000120,-3100.883544921875
83000122,283.68310546875
83000124,2722.1298828125
83000126,2066.912353515625
83000128,2223.6533203125
83000130,1523.8787841796875
83000132,-147.5529327392578
83000134,-3445.85498046875
83000136,-3786.232421875
83000138,-1842.37841796875
83000140,1964.76806640625
83000142,2473.138916015625
83000144,2151.71484375
83000146,1960.78466796875
83000148,1008.1890869140625
83000150,-1776.7078857421875
83000152,-4036.893310546875
83000154,-3215.54736328125
83000156,15.879707336425781
83000158,2701.02490234375
83000160,2136.1923828125
83000162,2265.16162109375
83000164,1583.4805908203125
83000166,84.01748657226562
83000168,-3283.63525390625
83000170,-3853.144775390625
83000172,-2045.6951904296875
83000174,1761.895751953125
83000176,2548.16357421875
83000178,2110.6552734375
83000180,2046.741943359375
83000182,1108.3812255859375
83000184,-1499.9573974609375
83000186,-4007.534912109375
83000188,-3376.666259765625
83000190,-305.9803161621094
83000192,2594.09130859375
83000194,2129.596435546875
83000196,2243.67431640625
83000198,1626.737548828125
83000200,190.4900360107422
83000202,-3114.6201171875
83000204,-3932.568359375
83000206,-2261.979736328125
83000208,1514.910888671875
83000210,2618.133056640625
83000212,2155.054443359375
83000214,2134.6513671875
83000216,1202.7705078125
83000218,-1262.24365234375
83000220,-3980.68505859375
83000222,-3453.173828125
83000224,-612.5006713867188
83000226,2583.14208984375
83000228,2198.1494140625
83000230,2280.875244140625
83000232,1717.1600341796875
83000234,397.0217590332031
83000236,-2900.345703125
83000238,-3992.136962890625
83000240,-2498.443359375
83000242,1274.9124755859375
83000244,2658.0546875
83000246,2115.419677734375
83000248,2136.80712890625
83000250,1300.200439453125
83000252,-954.1033325195312
83000254,-3895.8037109375
83000256,-3524.833984375
83000258,-869.4046630859375
83000260,2460.266357421875
83000262,2261.07421875
83000264,2245.9091796875
83000266,1763.5406494140625
83000268,545.19775390625
83000270,-2676.5634765625
83000272,-4026.0146484375
83000274,-2696.25634765625
83000276,997.9999389648438
83000278,2722.420654296875
83000280,2117.729248046875
83000282,2203.673828125
83000284,1381.933349609375
83000286,-677.4026489257812
83000288,-3801.489013671875
83000290,-3603.061279296875
83000292,-1145.349365234375
83000294,2356.50634765625
83000296,2326.416748046875
83000298,2201.0654296875
83000300,1821.14453125
83000302,685.5979614257812
83000304,-2425.798828125
83000306,-4049.300537109375
83000308,-2863.896728515625
83000310,692.8960571289062
83000312,2737.51123046875
83000314,2050.069091796875
83000316,2161.37646484375
83000318,1391.4495849609375
83000320,-540.31298828125
83000322,-3705.683349609375
83000324,-3709.9990234375
83000326,-1463.7618408203125
83000328,2192.998779296875
83000330,2406.421630859375
83000332,2214.5732421875
83000334,1891.2054443359375
83000336,840.1458129882812
83000338,-2185.51806640625
83000340,-4077.089111328125
83000342,-3021.410400390625
83000344,448.4573974609375
83000346,2730.736572265625
83000348,2086.696533203125
83000350,2191.802490234375
83000352,1470.656982421875
83000354,-292.6011657714844
83000356,-3560.364990234375
83000358,-3746.796875
83000360,-1657.9486083984375
83000362,2074.58837890625
83000364,2458.551025390625
83000366,2159.033935546875
83000368,1957.6444091796875
83000370,945.3265380859375
83000372,-1904.73828125
83000374,-4094.588623046875
83000376,-3416.795654296875
83000378,25.811275482177734
83000380,2549.26416015625
83000382,2016.1123046875
83000384,2108.329345703125
83000386,1462.482421875
83000388,-162.805419921875
83000390,-3469.493896484375
83000392,-3916.322998046875
83000394,-1961.125244140625
83000396,1767.8563232421875
83000398,2472.943603515625
83000400,2063.788818359375
83000402,1917.681396484375
83000404,1061.1324462890625
83000406,-1653.5498046875
83000408,-4063.593505859375
83000410,-3279.822265625
83000412,-146.4812774658203
83000414,2666.249755859375
83000416,2069.387939453125
83000418,2223.4375
83000420,1608.7685546875
83000422,98.70092010498047
83000424,-3231.663818359375
83000426,-3930.113525390625
83000428,-2194.294921875
83000430,1599.443359375
83000432,2558.460693359375
83000434,2119.261962890625
83000436,2032.7105712890625
83000438,1129.6441650390625
83000440,-1384.2718505859375
83000442,-4020.918212890625
83000444,-3407.23779296875
83000446,-416.32000732421875
83000448,2636.475830078125
83000450,2224.745849609375
83000452,2307.002197265625
83000454,1676.4368896484375
83000456,300.9709167480469
83000458,-3012.837158203125
83000460,-3944.65576171875
83000462,-2424.386474609375
83000464,1408.371826171875
83000466,2672.513671875
83000468,2111.63134765625
83000470,2078.48876953125
83000472,1253.749267578125
83000474,-1139.646240234375
83000476,-3932.817626953125
83000478,-3482.58642578125
83000480,-734.6036987304688
83000482,2563.511474609375
83000484,2222.69384765625
83000486,2251.76171875
83000488,1724.483154296875
83000490,520.557861328125
83000492,-2790.97802734375
83000494,-3993.1669921875
83000496,-2590.481689453125
83000498,1197.4827880859375
83000500,2652.91650390625
83000502,2115.199462890625
83000504,2156.823974609375
83000506,1297.55029296875
83000508,-879.261474609375
83000510,-3888.3310546875
83000512,-3588.311279296875
83000514,-1007.1963500976562
83000516,2438.326416015625
83000518,2320.39794921875
83000520,2231.89013671875
83000522,1782.93017578125
83000524,661.7680053710938
83000526,-2508.873291015625
83000528,-3997.15869140625
83000530,-2744.061767578125
83000532,916.5037841796875
83000534,2710.0634765625
83000536,2093.75390625
83000538,2133.72509765625
83000540,1370.04541015625
83000542,-639.4915771484375
83000544,-3752.495849609375
83000546,-3674.542724609375
83000548,-1317.018798828125
83000550,2311.90771484375
83000552,2370.761962890625
83000554,2197.6552734375
83000556,1818.98876953125
83000558,734.4666137695312
83000560,-2283.491943359375
83000562,-4056.021240234375
83000564,-2929.803955078125
83000566,575.549072265625
83000568,2708.742431640625
83000570,2072.73583984375
83000572,2188.22216796875
83000574,1424.70849609375
83000576,-394.44647216796875
83000578,-3629.669921875
83000580,-3733.222412109375
83000582,-1577.482666015625
83000584,2170.975830078125
83000586,2438.50927734375
83000588,2154.846923828125
83000590,1903.0518798828125
83000592,873.844970703125
83000594,-1998.0850830078125
83000596,-4084.337158203125
83000598,-3101.822509765625
83000600,326.0843811035156
83000602,2750.8447265625
83000604,2075.302978515625
83000606,2200.865966796875
83000608,1523.9410400390625
83000610,-160.20518493652344
83000612,-3454.569580078125
83000614,-3835.620361328125
83000616,-1837.83837890625
83000618,1967.584228515625
83000620,2480.55322265625
83000622,2132.00146484375
83000624,1953.930908203125
83000626,987.4619750976562
83000628,-1802.8099365234375
83000630,-4038.34716796875
83000632,-3199.210693359375
83000634,43.472930908203125
83000636,2703.587646484375
83000638,2178.236572265625
83000640,2279.516845703125
83000642,1578.6871337890625
83000644,51.7845458984375
83000646,-3292.00927734375
83000648,-3884.746337890625
83000650,-2066.887451171875
83000652,1726.62646484375
83000654,2544.8779296875
83000656,2134.47705078125
83000658,2030.384521484375
83000660,1108.015625
83000662,-1521.1123046875
83000664,-4024.29931640625
83000666,-3300.99365234375
83000668,-245.8634033203125
83000670,2722.042724609375
83000672,2213.107177734375
83000674,2281.3984375
83000676,1670.9249267578125
83000678,238.2163848876953
83000680,-3147.72119140625
83000682,-3940.2734375
83000684,-2282.7900390625
83000686,1566.5250244140625
83000688,2601.54296875
83000690,2088.586669921875
83000692,2060.150146484375
83000694,1233.8736572265625
83000696,-1299.7060546875
83000698,-3943.741943359375
83000700,-3464.98291015625
83000702,-579.2500610351562
83000704,2571.411865234375
83000706,2246.50732421875
83000708,2271.890625
83000710,1747.8145751953125
83000712,392.9926452636719
83000714,-2889.001953125
83000716,-3909.577392578125
83000718,-2487.087158203125
83000720,1326.8963623046875
83000722,2690.58251953125
83000724,2066.19384765625
83000726,2105.18896484375
83000728,1225.87353515625
83000730,-1048.3389892578125
83000732,-3941.353515625
83000734,-3435.981689453125
83000736,-630.6233520507812
83000738,2627.778076171875
83000740,2433.508056640625
83000742,2374.84912109375
83000744,1891.039306640625
83000746,678.3538818359375
83000748,-2554.140625
83000750,-3962.57080078125
83000752,-2586.7890625
83000754,1086.0340576171875
83000756,2749.83544921875
83000758,2095.5732421875
83000760,2181.76708984375
83000762,1366.3526611328125
83000764,-764.4025268554688
83000766,-3808.66259765625
83000768,-3620.926513671875
83000770,-1157.544677734375
83000772,2416.427978515625
83000774,2383.596923828125
83000776,2209.692626953125
83000778,1798.4984130859375
83000780,670.615478515625
83000782,-2419.65966796875
83000784,-4023.33984375
83000786,-2852.96826171875
83000788,733.482177734375
83000790,2717.386474609375
83000792,2097.350830078125
83000794,2225.15283203125
83000796,1433.6971435546875
83000798,-503.5441589355469
83000800,-3671.518798828125
83000802,-3703.7724609375
83000804,-1460.5010986328125
83000806,2180.94482421875
83000808,2385.27490234375
83000810,2186.9052734375
83000812,1881.59375
83000814,814.4134521484375
83000816,-2193.609375
83000818,-4082.277099609375
83000820,-3039.59130859375
83000822,442.75848388671875
83000824,2731.65869140625
83000826,2104.732177734375
83000828,2219.20068359375
83000830,1492.3062744140625
83000832,-233.3523712158203
83000834,-3533.73974609375
83000836,-3744.6328125
83000838,-1703.8681640625
83000840,2091.05810546875
83000842,2473.22607421875
83000844,2135.810302734375
83000846,1958.699462890625
83000848,908.5950927734375
83000850,-1904.052978515625
83000852,-4053.545654296875
83000854,-3160.468994140625
83000856,149.81256103515625
83000858,2708.048828125
83000860,2129.729248046875
83000862,2242.71484375
83000864,1563.551025390625
83000866,-59.610172271728516
83000868,-3367.3994140625
83000870,-3873.33203125
83000872,-1953.2705078125
83000874,1890.2957763671875
83000876,2513.463134765625
83000878,2159.3662109375
83000880,2052.2041015625
83000882,1037.0242919921875
83000884,-1624.7105712890625
83000886,-4041.49560546875
83000888,-3305.807861328125
83000890,-152.49171447753906
83000892,2697.84326171875
83000894,2172.1845703125
83000896,2278.204345703125
83000898,1608.5400390625
83000900,142.2361602783203
83000902,-3269.566650390625
83000904,-3896.111083984375
83000906,-2191.17529296875
83000908,1661.3671875
83000910,2585.40576171875
83000912,2114.697021484375
83000914,2039.9132080078125
83000916,1137.777099609375
83000918,-1378.302978515625
83000920,-4023.66796875
83000922,-3371.748291015625
83000924,-419.5931396484375
83000926,2600.81201171875
83000928,2139.91845703125
83000930,2214.5234375
83000932,1686.65087890625
83000934,270.0464172363281
83000936,-3038.93505859375
83000938,-3941.72314453125
83000940,-2392.078857421875
83000942,1404.5753173828125
83000944,2641.497802734375
83000946,2079.6435546875
83000948,2117.3427734375
83000950,1223.8507080078125
83000952,-1133.6773681640625
83000954,-3962.267578125
83000956,-3507.2763671875
83000958,-731.69189453125
83000960,2522.780029296875
83000962,2214.2451171875
83000964,2256.592529296875
83000966,1755.3494873046875
83000968,464.68603515625
83000970,-2801.00927734375
83000972,-4007.50146484375
83000974,-2587.07568359375
83000976,1149.01708984375
83000978,2714.437255859375
83000980,2090.144287109375
83000982,2163.220703125
83000984,1338.9256591796875
83000986,-840.44482421875
83000988,-3850.60693359375
83000990,-3531.712646484375
83000992,-976.2800903320312
83000994,2465.11376953125
83000996,2304.381103515625
83000998,2250.71484375
83001000,1760.9195556640625
83001002,621.0282592773438
83001004,-2581.762939453125
83001006,-4074.164794921875
83001008,-2785.29150390625
83001010,945.3888549804688
83001012,2689.261474609375
83001014,2082.114990234375
83001016,2151.26220703125
83001018,1351.7191162109375
83001020,-624.15185546875
83001022,-3774.9052734375
83001024,-3679.228271484375
83001026,-1250.816650390625
83001028,2307.15576171875
83001030,2361.224853515625
83001032,2208.625244140625
83001034,1858.0628662109375
83001036,784.0205688476562
83001038,-2300.194091796875
83001040,-4072.270751953125
83001042,-2930.738525390625
83001044,594.689453125
83001046,2709.224365234375
83001048,2060.59033203125
83001050,2181.376708984375
83001052,1452.2767333984375
83001054,-419.7759094238281
83001056,-3619.838134765625
83001058,-3756.363037109375
83001060,-1566.1719970703125
83001062,2139.8974609375
83001064,2414.928466796875
83001066,2201.800537109375
83001068,1936.78857421875
83001070,908.5909423828125
83001072,-2032.7354736328125
83001074,-4054.98291015625
83001076,-3077.572998046875
83001078,300.2191162109375
83001080,2695.38818359375
83001082,2044.8145751953125
83001084,2214.67724609375
83001086,1484.891845703125
83001088,-209.19427490234375
83001090,-3505.693603515625
83001092,-3838.980712890625
83001094,-2022.6834716796875
83001096,1749.13134765625
83001098,2352.481201171875
83001100,2013.5867919921875
83001102,1827.7822265625
83001104,894.144287109375
83001106,-1887.1888427734375
83001108,-4108.96044921875
83001110,-3275.901123046875
83001112,-53.29235076904297
83001114,2676.385009765625
83001116,2055.50634765625
83001118,2222.9140625
83001120,1546.192626953125
83001122,-11.775822639465332
83001124,-3362.0078125
83001126,-3982.68310546875
83001128,-2138.103271484375
83001130,1750.39404296875
83001132,2487.531494140625
83001134,2097.284423828125
83001136,1984.0994873046875
83001138,1103.0810546875
83001140,-1512.863037109375
83001142,-4025.931640625
83001144,-3343.851806640625
83001146,-242.49057006835938
83001148,2695.91162109375
83001150,2145.50927734375
83001152,2256.625732421875
83001154,1632.523681640625
83001156,197.50152587890625
83001158,-3149.382568359375
83001160,-3980.19091796875
83001162,-2321.191162109375
83001164,1541.6982421875
83001166,2592.882568359375
83001168,2134.6513671875
83001170,2029.6949462890625
83001172,1156.6890869140625
83001174,-1264.5863037109375
83001176,-3961.03369140625
83001178,-3445.348388671875
83001180,-547.8395385742188
83001182,2595.283447265625
83001184,2241.39404296875
83001186,2253.585205078125
83001188,1727.261962890625
83001190,403.2025146484375
83001192,-2880.976806640625
83001194,-3987.0693359375
83001196,-2478.970703125
83001198,1315.0625
83001200,2643.62451171875
83001202,2070.575927734375
83001204,2087.178466796875
83001206,1257.8905029296875
83001208,-1011.375
83001210,-3900.25634765625
83001212,-3516.13623046875
83001214,-834.8954467773438
83001216,2523.016845703125
83001218,2281.489990234375
83001220,2240.33056640625
83001222,1772.25927734375
83001224,562.3734130859375
83001226,-2663.67041015625
83001228,-4038.21435546875
83001230,-2663.296630859375
83001232,1044.6090087890625
83001234,2728.111328125
83001236,2094.987548828125
83001238,2148.01806640625
83001240,1359.806396484375
83001242,-765.7525024414062
83001244,-3813.601318359375
83001246,-3607.568115234375
83001248,-1153.602783203125
83001250,2347.044189453125
83001252,2311.5380859375
83001254,2218.311767578125
83001256,1817.534912109375
83001258,691.4049072265625
83001260,-2376.20751953125
83001262,-4069.346435546875
83001264,-2862.575927734375
83001266,746.8114624023438
83001268,2728.942138671875
83001270,2066.60498046875
83001272,2200.05615234375
83001274,1429.06982421875
83001276,-521.7208862304688
83001278,-3733.230712890625
83001280,-3709.85791015625
83001282,-1440.6546630859375
83001284,2228.62548828125
83001286,2366.4794921875
83001288,2178.4775390625
83001290,1911.994873046875
83001292,859.6724853515625
83001294,-2119.320068359375
83001296,-4065.633056640625
83001298,-2970.336181640625
83001300,499.1952209472656
83001302,2739.596435546875
83001304,2139.05029296875
83001306,2221.559814453125
83001308,1503.3385009765625
83001310,-259.3837890625
83001312,-3585.2998046875
83001314,-3802.465087890625
83001316,-1714.1153564453125
83001318,2075.11181640625
83001320,2456.85205078125
83001322,2179.794189453125
83001324,1917.386474609375
83001326,939.4739379882812
83001328,-1910.2835693359375
83001330,-4061.0224609375
83001332,-3129.3408203125
83001334,147.2123260498047
83001336,2736.319091796875
83001338,2120.13818359375
83001340,2228.33056640625
83001342,1581.17529296875
83001344,-44.370140075683594
83001346,-3365.12744140625
83001348,-3826.436279296875
83001350,-1922.1922607421875
83001352,1888.3809814453125
83001354,2523.08740234375
83001356,2168.7744140625
83001358,1977.2001953125
83001360,1072.3392333984375
83001362,-1642.55908203125
83001364,-4014.8662109375
83001366,-3235.82177734375
83001368,-137.6379852294922
83001370,2689.186767578125
83001372,2125.351318359375
83001374,2250.685791015625
83001376,1600.5482177734375
83001378,137.65875244140625
83001380,-3179.841796875
83001382,-3854.744140625
83001384,-2150.979736328125
83001386,1646.1728515625
83001388,2592.488037109375
83001390,2088.586669921875
83001392,2023.41455078125
83001394,1189.2252197265625
83001396,-1433.614013671875
83001398,-4026.38037109375
83001400,-3388.251220703125
83001402,-472.20013427734375
83001404,2600.064453125
83001406,2164.558349609375
83001408,2243.3544921875
83001410,1696.1920166015625
83001412,346.8945617675781
83001414,-2993.119384765625
83001416,-3959.634033203125
83001418,-2369.665283203125
83001420,1433.6929931640625
83001422,2657.979736328125
83001424,2119.556884765625
83001426,2091.7890625
83001428,1243.8634033203125
83001430,-1118.8028564453125
83001432,-3996.74755859375
83001434,-3484.318603515625
83001436,-732.0449829101562
83001438,2535.860107421875
83001440,2218.839111328125
83001442,2278.540771484375
83001444,1728.6036376953125
83001446,483.8056335449219
83001448,-2794.55029296875
83001450,-3996.930419921875
83001452,-2505.58349609375
83001454,1410.3531494140625
83001456,2885.04345703125
83001458,2286.48681640625
83001460,2285.710205078125
83001462,1415.8443603515625
83001464,-820.4197387695312
83001466,-3778.265625
83001468,-3534.852783203125
83001470,-991.2169189453125
83001472,2515.685546875
83001474,2317.36572265625
83001476,2279.5625
83001478,1852.758544921875
83001480,648.733642578125
83001482,-2542.9755859375
83001484,-4016.23681640625
83001486,-2715.438232421875
83001488,959.7067260742188
83001490,2777.416015625
83001492,2113.060302734375
83001494,2184.259521484375
83001496,1389.87939453125
83001498,-624.44677734375
83001500,-3743.897705078125
83001502,-3645.719970703125
83001504,-1303.4901123046875
83001506,2318.2255859375
83001508,2358.117919921875
83001510,2208.845458984375
83001512,1823.25048828125
83001514,765.386962890625
83001516,-2305.004150390625
83001518,-4068.445068359375
83001520,-2903.872314453125
83001522,623.9524536132812
83001524,2691.218017578125
83001526,2099.3447265625
83001528,2158.730712890625
83001530,1438.5321044921875
83001532,-400.5773620605469
83001534,-3619.72607421875
83001536,-3748.645263671875
83001538,-1524.082275390625
83001540,2172.5625
83001542,2439.46044921875
83001544,2207.3125
83001546,1945.7440185546875
83001548,879.556396484375
83001550,-2082.729736328125
83001552,-4100.69873046875
83001554,-3086.324951171875
83001556,319.3677978515625
83001558,2762.3173828125
83001560,2115.41552734375
83001562,2220.359375
83001564,1523.558837890625
83001566,-173.09005737304688
83001568,-3475.986083984375
83001570,-3785.999755859375
83001572,-1773.8336181640625
83001574,1977.7359619140625
83001576,2478.941650390625
83001578,2142.340087890625
83001580,1965.5904541015625
83001582,981.5595092773438
83001584,-1788.99462890625
83001586,-4084.686279296875
83001588,-3227.813232421875
83001590,-18.17256736755371
83001592,2674.212646484375
83001594,2094.115234375
83001596,2237.2236328125
83001598,1553.29541015625
83001600,18.774856567382812
83001602,-3320.408203125
83001604,-3861.75146484375
83001606,-2049.04296875
83001608,1800.3260498046875
83001610,2556.4833984375
83001612,2182.581298828125
83001614,2040.486328125
83001616,1138.005615234375
83001618,-1492.3934326171875
83001620,-4025.084228515625
83001622,-3340.408447265625
83001624,-241.95889282226562
83001626,2690.76513671875
83001628,2137.687744140625
83001630,2256.1728515625
83001632,1640.05859375
83001634,194.41946411132812
83001636,-3090.752685546875
83001638,-3956.9755859375
83001640,-2318.66162109375
83001642,1550.861328125
83001644,2644.1064453125
83001646,2135.835205078125
83001648,2105.874267578125
83001650,1215.6014404296875
83001652,-1227.8673095703125
83001654,-3953.08349609375
83001656,-3376.81591796875
83001658,-552.3006591796875
83001660,2589.472412109375
83001662,2177.351806640625
83001664,2225.269287109375
83001666,1721.0479736328125
83001668,364.08685302734375
83001670,-2899.186767578125
83001672,-3994.184814453125
83001674,-2535.5029296875
83001676,1286.1773681640625
