samplestamps,C1,C2,C3,C4
84197630,1040.185302734375,988.4837646484375,1009.6636352539062,1008.7332153320312
84197632,797.4039306640625,761.8106079101562,782.0018920898438,778.138916015625
84197634,44.93089294433594,9.516194343566895,23.66379737854004,23.05735206604004
84197636,-1897.145263671875,-2009.11328125,-2057.570556640625,-2059.813720703125
84197638,-2404.357177734375,-2517.035400390625,-2589.01953125,-2587.578125
84197640,-1492.86279296875,-1568.8470458984375,-1613.69482421875,-1608.17041015625
84197642,617.5183715820312,630.0875244140625,654.6900634765625,654.1127319335938
84197644,1169.303955078125,1183.65087890625,1216.8060302734375,1207.946044921875
84197646,840.4656372070312,832.0335693359375,848.9766235351562,836.777099609375
84197648,890.1151733398438,894.9044189453125,917.1185302734375,909.35107421875
84197650,488.9853515625,503.265869140625,528.1591796875,517.7582397460938
84197652,-872.3704223632812,-904.487060546875,-915.1870727539062,-930.8590698242188
84197654,-2502.509765625,-2602.145263671875,-2676.746337890625,-2689.2158203125
84197656,-2247.375244140625,-2331.787353515625,-2397.2626953125,-2407.069580078125
84197658,-658.0836791992188,-679.5252075195312,-692.4059448242188,-696.6136474609375
84197660,1096.9542236328125,1137.0377197265625,1173.7276611328125,1165.5780029296875
84197662,807.4434814453125,810.6002807617188,831.5267944335938,812.3406982421875
84197664,838.0855102539062,846.791748046875,867.8303833007812,856.1251831054688
84197666,633.90478515625,648.447021484375,676.2853393554688,659.8947143554688
84197668,-18.234872817993164,-1.6988753080368042,12.270116806030273,2.2845511436462402
84197670,-1946.865478515625,-2012.2659912109375,-2063.1865234375,-2072.7275390625
84197672,-2600.130859375,-2689.7392578125,-2767.970458984375,-2772.543701171875
84197674,-1789.1607666015625,-1843.1759033203125,-1894.5159912109375,-1896.513916015625
84197676,337.9266662597656,364.5894470214844,377.91461181640625,376.622802734375
84197678,1069.5313720703125,1102.3043212890625,1126.7406005859375,1124.8963623046875
84197680,724.7427368164062,730.0885620117188,739.0066528320312,735.1478271484375
84197682,774.1388549804688,797.1713256835938,810.1184692382812,806.1267700195312
84197684,407.67193603515625,436.0211486816406,451.958984375,446.3389892578125
84197686,-795.6510620117188,-810.5878295898438,-832.5527954101562,-835.2028198242188
84197688,-2557.0732421875,-2643.6494140625,-2721.581787109375,-2726.557861328125
84197690,-2331.02734375,-2403.77978515625,-2477.986328125,-2470.4306640625
84197692,-847.6598510742188,-858.8251342773438,-888.9064331054688,-880.3497314453125
84197694,995.4620361328125,1050.4200439453125,1082.5782470703125,1084.260498046875
84197696,860.2249145507812,886.0652465820312,899.5773315429688,892.2750854492188
84197698,819.9046630859375,841.333740234375,853.4833984375,853.2341918945312
84197700,654.7066650390625,682.9437255859375,695.7289428710938,698.1754760742188
84197702,78.14826965332031,98.48077392578125,101.77052307128906,101.68329620361328
84197704,-1790.431884765625,-1850.922607421875,-1904.1734619140625,-1908.4061279296875
84197706,-2605.3271484375,-2699.392578125,-2775.156494140625,-2772.56884765625
84197708,-1828.0438232421875,-1891.37158203125,-1944.5560302734375,-1935.8206787109375
84197710,273.56463623046875,292.783935546875,306.8692321777344,311.24310302734375
84197712,1135.0439453125,1171.3101806640625,1205.146484375,1200.618896484375
84197714,746.3545532226562,747.447021484375,766.599853515625,756.26123046875
84197716,865.7285766601562,884.0797729492188,905.5255126953125,895.8472900390625
84197718,507.9512634277344,533.7542114257812,551.6651000976562,546.4729614257812
84197720,-659.1594848632812,-670.9228515625,-683.0143432617188,-690.3207397460938
84197722,-2414.587890625,-2505.429931640625,-2580.7080078125,-2585.314453125
84197724,-2385.416259765625,-2464.478271484375,-2529.467529296875,-2538.335693359375
84197726,-997.10693359375,-1019.8693237304688,-1042.972412109375,-1047.283935546875
84197728,1009.593017578125,1056.962158203125,1089.5980224609375,1088.50146484375
84197730,876.1420288085938,895.357177734375,911.3864135742188,900.266845703125
84197732,854.9371948242188,873.7660522460938,891.3612670898438,878.1773071289062
84197734,683.2926635742188,712.53076171875,727.0397338867188,716.6180419921875
84197736,139.89761352539062,164.0598602294922,179.66957092285156,166.7930145263672
84197738,-1700.528564453125,-1747.8643798828125,-1798.5731201171875,-1814.6024169921875
84197740,-2613.638671875,-2703.23046875,-2785.24169921875,-2793.686279296875
84197742,-1945.291259765625,-1998.0518798828125,-2060.8271484375,-2067.755615234375
84197744,126.09061431884766,158.19894409179688,157.75448608398438,154.41905212402344
84197746,1135.2183837890625,1188.6810302734375,1216.095703125,1203.8629150390625
84197748,753.3494262695312,770.1304931640625,783.1981811523438,763.3433227539062
84197750,891.431884765625,918.80078125,940.8737182617188,924.0552978515625
84197752,533.60888671875,558.3983154296875,586.4609375,568.4586181640625
84197754,-479.1243896484375,-488.02581787109375,-485.7828063964844,-500.17547607421875
84197756,-2373.565673828125,-2465.10546875,-2524.89013671875,-2540.383544921875
84197758,-2365.814697265625,-2447.53515625,-2506.102783203125,-2514.3603515625
84197760,-1091.3924560546875,-1119.783203125,-1142.076171875,-1140.555908203125
84197762,952.7409057617188,1003.9564208984375,1044.210205078125,1042.353515625
84197764,1003.4081420898438,1022.1829833984375,1044.9827880859375,1039.956787109375
84197766,935.75634765625,952.454345703125,971.632080078125,973.8501586914062
84197768,767.4596557617188,793.063232421875,817.2794799804688,819.43115234375
84197770,290.6322937011719,313.7893371582031,335.7251892089844,339.7460021972656
84197772,-1409.2275390625,-1461.0743408203125,-1490.1629638671875,-1484.96240234375
84197774,-2516.669921875,-2613.248291015625,-2685.93017578125,-2674.66943359375
84197776,-1956.4481201171875,-2023.8133544921875,-2077.064208984375,-2058.384765625
84197778,110.08629608154297,121.84549713134766,130.9712371826172,150.27362060546875
84197780,1225.3626708984375,1268.7401123046875,1306.7384033203125,1322.9420166015625
84197782,832.7645874023438,840.3410034179688,857.7991333007812,868.4202270507812
84197784,954.9963989257812,973.3807983398438,998.4277954101562,1004.9242553710938
84197786,642.071044921875,673.2821655273438,700.1277465820312,700.069580078125
84197788,-316.9254150390625,-311.3386535644531,-306.3624572753906,-308.65533447265625
84197790,-2228.056396484375,-2302.63232421875,-2366.026611328125,-2372.099365234375
84197792,-2344.77197265625,-2418.720947265625,-2487.087158203125,-2483.85546875
84197794,-1137.5819091796875,-1164.6102294921875,-1197.1131591796875,-1193.5533447265625
84197796,978.9052734375,1032.2681884765625,1062.5240478515625,1063.4835205078125
84197798,1105.6397705078125,1130.844482421875,1153.52392578125,1145.8685302734375
84197800,984.1265258789062,996.529541015625,1022.3906860351562,1016.0064086914062
84197802,895.5316162109375,914.0406494140625,943.660888671875,939.0460815429688
84197804,396.1993408203125,421.95660400390625,444.8062744140625,442.226806640625
84197806,-1258.052490234375,-1299.0166015625,-1328.3128662109375,-1329.5631103515625
84197808,-2485.604248046875,-2579.009033203125,-2653.938232421875,-2648.31396484375
84197810,-1958.3255615234375,-2022.247314453125,-2086.866943359375,-2076.565673828125
84197812,-12.407190322875977,-3.18591046333313,-1.0965845584869385,9.142358779907227
84197814,1333.29736328125,1380.475341796875,1415.96484375,1419.296142578125
84197816,914.9461669921875,929.1560668945312,940.308837890625,939.1997680664062
84197818,1043.1260986328125,1067.026611328125,1086.96875,1083.99462890625
84197820,735.1768798828125,761.1376953125,783.8212280273438,784.801513671875
84197822,-150.61422729492188,-146.05343627929688,-143.27874755859375,-138.32334899902344
84197824,-2080.146240234375,-2164.354736328125,-2224.259765625,-2218.207763671875
84197826,-2288.605224609375,-2378.180419921875,-2446.18115234375,-2435.31494140625
84197828,-1161.773193359375,-1214.7747802734375,-1248.8935546875,-1229.728271484375
84197830,980.8201293945312,1013.3396606445312,1051.14697265625,1065.2987060546875
84197832,1196.627197265625,1213.8609619140625,1253.840576171875,1258.01513671875
84197834,984.1597290039062,989.7340698242188,1019.8153686523438,1026.1456298828125
84197836,961.0816040039062,982.4816284179688,1011.8983154296875,1018.98046875
84197838,527.0667114257812,551.1043701171875,583.6696166992188,588.7952880859375
84197840,-1064.526123046875,-1104.4517822265625,-1121.2286376953125,-1112.3355712890625
84197842,-2392.2158203125,-2488.1171875,-2559.141845703125,-2544.6328125
84197844,-1988.735107421875,-2058.995361328125,-2117.00634765625,-2097.23876953125
84197846,-109.25969696044922,-107.54005432128906,-106.22747802734375,-89.22626495361328
84197848,1349.21435546875,1410.15380859375,1449.7596435546875,1453.958984375
84197850,970.3984375,991.4163208007812,1008.7788696289062,1007.2378540039062
84197852,1075.3050537109375,1109.436279296875,1131.2930908203125,1129.8310546875
84197854,797.1505126953125,837.37939453125,861.0182495117188,856.3619384765625
84197856,-74.76297760009766,-43.60169982910156,-41.1676139831543,-44.10014724731445
84197858,-1989.2003173828125,-2046.0274658203125,-2108.97314453125,-2109.41748046875
84197860,-2338.973388671875,-2412.8017578125,-2481.84912109375,-2481.0517578125
84197862,-1288.3248291015625,-1324.3585205078125,-1370.94677734375,-1363.2042236328125
84197864,881.2843017578125,930.0947875976562,959.0130615234375,961.7379150390625
84197866,1303.66455078125,1339.05029296875,1369.829345703125,1358.273681640625
84197868,999.8525390625,1021.2359008789062,1041.2652587890625,1030.1082763671875
84197870,1002.880615234375,1029.7967529296875,1055.6702880859375,1047.8115234375
84197872,583.449462890625,616.0396118164062,648.0648803710938,637.7095947265625
84197874,-908.5660400390625,-929.712646484375,-944.4957885742188,-953.5633544921875
84197876,-2360.722412109375,-2444.777099609375,-2516.4580078125,-2519.8642578125
84197878,-1946.4044189453125,-2012.13720703125,-2072.337158203125,-2070.048583984375
84197880,-198.8431854248047,-193.69671630859375,-193.7174835205078,-196.67909240722656
84197882,1444.6961669921875,1503.6875,1547.833251953125,1543.301513671875
84197884,1078.212646484375,1097.1453857421875,1118.985595703125,1108.1070556640625
84197886,1162.7119140625,1195.22314453125,1217.2919921875,1208.888916015625
84197888,866.9290161132812,904.815185546875,933.05224609375,921.5380859375
84197890,138.80517578125,170.85536193847656,191.5076904296875,184.06005859375
84197892,-1830.84765625,-1882.7027587890625,-1927.3511962890625,-1933.57763671875
84197894,-2275.043212890625,-2339.758544921875,-2405.578369140625,-2401.150634765625
84197896,-1364.37548828125,-1391.43701171875,-1437.3275146484375,-1429.7510986328125
84197898,820.8143310546875,873.4503784179688,900.9522094726562,912.5120849609375
84197900,1326.38134765625,1376.7037353515625,1410.0291748046875,1415.707275390625
84197902,1094.7611083984375,1120.9503173828125,1141.39501953125,1146.93603515625
84197904,1059.6787109375,1091.7952880859375,1122.885986328125,1132.859130859375
84197906,670.7691650390625,708.9710083007812,738.8529663085938,751.2102661132812
84197908,-656.7337036132812,-668.7504272460938,-680.7048950195312,-670.6653442382812
84197910,-2261.364990234375,-2342.242431640625,-2402.529541015625,-2398.841064453125
84197912,-1981.3331298828125,-2050.642333984375,-2101.61669921875,-2089.965576171875
84197914,-318.7156677246094,-317.47784423828125,-315.6045227050781,-301.3406066894531
84197916,1438.9681396484375,1497.8016357421875,1553.1583251953125,1561.6319580078125
84197918,1179.4473876953125,1203.962646484375,1240.178955078125,1242.193603515625
84197920,1183.4805908203125,1214.4425048828125,1255.281982421875,1261.3505859375
84197922,968.5791015625,1011.4954223632812,1051.52490234375,1059.5125732421875
84197924,317.01678466796875,355.8043212890625,383.1649169921875,388.8638610839844
84197926,-1603.061279296875,-1641.6162109375,-1684.53662109375,-1680.441162109375
84197928,-2223.146728515625,-2289.85546875,-2355.854248046875,-2342.400146484375
84197930,-1335.793701171875,-1365.9788818359375,-1418.747802734375,-1396.55859375
84197932,826.4966430664062,884.9811401367188,896.586669921875,914.493408203125
84197934,1522.877685546875,1583.277099609375,1615.3729248046875,1620.4072265625
84197936,1162.62060546875,1194.7247314453125,1211.223388671875,1212.157958984375
84197938,1229.52880859375,1273.6165771484375,1298.0030517578125,1296.898193359375
84197940,858.8873901367188,904.7113647460938,934.8466796875,934.7968139648438
84197942,-433.1633605957031,-435.48114013671875,-443.1738586425781,-442.517578125
84197944,-2129.90380859375,-2203.53271484375,-2268.148193359375,-2269.568603515625
84197946,-1904.692626953125,-1968.6767578125,-2020.5069580078125,-2024.38232421875
84197948,-322.6990966796875,-320.5308532714844,-330.67425537109375,-327.5755615234375
84197950,1524.15283203125,1590.284423828125,1635.1737060546875,1633.2713623046875
84197952,1312.9814453125,1338.3524169921875,1371.985107421875,1361.9871826171875
84197954,1323.8433837890625,1357.6962890625,1389.48486328125,1386.489990234375
84197956,1117.033447265625,1157.141845703125,1192.784912109375,1190.1058349609375
84197958,458.7544860839844,496.20037841796875,522.41455078125,520.57861328125
84197960,-1396.6251220703125,-1440.9537353515625,-1475.500244140625,-1477.8720703125
84197962,-2094.268798828125,-2166.47314453125,-2230.32421875,-2226.631591796875
84197964,-1341.88720703125,-1390.382080078125,-1426.5693359375,-1421.111328125
84197966,805.5867309570312,838.6504516601562,868.2872924804688,877.5584106445312
84197968,1581.3331298828125,1630.442626953125,1673.7078857421875,1674.9498291015625
84197970,1245.95263671875,1273.6995849609375,1298.111083984375,1293.612548828125
84197972,1214.2015380859375,1300.291748046875,1338.6431884765625,1331.0128173828125
84197974,658.2747192382812,942.0949096679688,997.2606201171875,994.0206909179688
84197976,-431.9546203613281,-272.5926513671875,-255.1220703125,-259.682861328125
84197978,-2227.59521484375,-2142.63916015625,-2182.8720703125,-2185.792236328125
84197980,-1985.810791015625,-1924.2069091796875,-1970.19287109375,-1966.944580078125
84197982,-543.1790771484375,-439.6681213378906,-440.5694580078125,-432.73968505859375
84197984,1434.75634765625,1583.92919921875,1645.04296875,1647.2652587890625
84197986,1298.069580078125,1409.2109375,1453.630859375,1443.533203125
84197988,1291.3404541015625,1392.562744140625,1435.95263671875,1431.798828125
84197990,1153.1085205078125,1244.635986328125,1291.2989501953125,1290.3768310546875
84197992,632.2848510742188,714.1548461914062,752.4314575195312,753.5820922851562
84197994,-1209.9605712890625,-1208.9761962890625,-1234.941162109375,-1234.4884033203125
84197996,-2067.344482421875,-2107.12890625,-2164.462646484375,-2154.971435546875
84197998,-1368.010009765625,-1385.1939697265625,-1422.311767578125,-1404.093505859375
84198000,747.3888549804688,812.2617797851562,842.0855712890625,861.6455078125
84198002,1747.8270263671875,1823.90673828125,1878.578125,1878.88134765625
84198004,1370.082763671875,1417.9129638671875,1453.676513671875,1452.08984375
84198006,1484.94580078125,1531.6087646484375,1575.8626708984375,1577.7193603515625
84198008,1128.638916015625,1183.9208984375,1229.0013427734375,1235.3773193359375
84198010,28.004444122314453,52.386837005615234,70.29356384277344,64.2415771484375
84198012,-1762.3070068359375,-1824.8663330078125,-1867.068115234375,-1873.1700439453125
84198014,-1702.4267578125,-1752.7159423828125,-1799.6614990234375,-1798.5689697265625
84198016,-344.7055358886719,-346.1053466796875,-350.8530578613281,-348.4812927246094
84198018,1721.6295166015625,1793.3768310546875,1851.3504638671875,1843.3878173828125
84198020,1648.287109375,1697.0684814453125,1742.0076904296875,1727.0875244140625
84198022,1612.5234375,1659.593505859375,1704.0716552734375,1688.3248291015625
84198024,1527.0521240234375,1578.14306640625,1628.0460205078125,1614.4964599609375
84198026,1028.6129150390625,1077.2490234375,1124.7884521484375,1111.5712890625
84198028,-720.0490112304688,-738.9235229492188,-747.7294311523438,-766.4461669921875
84198030,-1687.440185546875,-1750.60595703125,-1793.0653076171875,-1806.6646728515625
84198032,-1021.0573120117188,-1057.9881591796875,-1084.3809814453125,-1088.235595703125
84198034,980.6705932617188,1020.3220825195312,1058.715087890625,1057.26953125
84198036,2073.0390625,2138.447998046875,2207.96484375,2197.563720703125
84198038,1650.766845703125,1686.596923828125,1734.7552490234375,1723.5859375
84198040,1729.2059326171875,1778.1285400390625,1832.9453125,1823.9732666015625
84198042,1385.3642578125,1442.2039794921875,1493.070556640625,1486.490966796875
84198044,355.6340026855469,387.9790954589844,413.4123840332031,413.36669921875
84198046,-1417.3314208984375,-1469.4482421875,-1507.5545654296875,-1507.7913818359375
84198048,-1426.9930419921875,-1482.2833251953125,-1522.287841796875,-1515.1102294921875
84198050,-149.62564086914062,-152.54986572265625,-158.07017517089844,-148.0596923828125
84198052,1939.9453125,2019.9503173828125,2078.999755859375,2083.822265625
84198054,2104.56591796875,2163.561279296875,2213.028076171875,2210.28662109375
84198056,2051.36083984375,2101.77880859375,2151.65673828125,2142.801025390625
84198058,2049.134521484375,2109.118408203125,2164.533447265625,2155.54052734375
84198060,1555.6007080078125,1622.6129150390625,1672.3953857421875,1669.6954345703125
84198062,-85.72051239013672,-84.39547729492188,-90.60115051269531,-96.0965347290039
84198064,-1330.1405029296875,-1377.638427734375,-1428.5506591796875,-1423.7156982421875
84198066,-848.2289428710938,-870.7089233398438,-909.7955322265625,-898.8629150390625
84198068,1020.5879516601562,1072.9249267578125,1090.1171875,1103.799560546875
84198070,2227.142578125,2312.692626953125,2364.60595703125,2371.281005859375
84198072,1708.8900146484375,1759.0670166015625,1782.1077880859375,1784.940673828125
84198074,1735.237060546875,1797.69677734375,1823.63671875,1828.0272216796875
84198076,1386.431884765625,1451.479248046875,1476.1025390625,1483.5833740234375
84198078,407.3230285644531,449.75750732421875,450.6921081542969,463.73065185546875
84198080,-1539.849853515625,-1586.3798828125,-1648.025390625,-1637.3544921875
84198082,-1793.6551513671875,-1843.358642578125,-1914.150634765625,-1895.001953125
84198084,-690.8482666015625,-701.2326049804688,-732.6887817382812,-712.0447387695312
84198086,1305.3302001953125,1376.8990478515625,1415.4622802734375,1434.0875244140625
84198088,1472.9913330078125,1528.1446533203125,1560.26123046875,1564.132568359375
84198090,1254.11474609375,1299.7850341796875,1319.344970703125,1323.8475341796875
84198092,1212.3822021484375,1266.3017578125,1290.808837890625,1295.652099609375
84198094,770.1803588867188,822.156005859375,846.9205322265625,842.9620361328125
84198096,-807.7633056640625,-819.8880615234375,-842.1727905273438,-842.5009765625
84198098,-2113.330322265625,-2183.37060546875,-2245.4521484375,-2242.5361328125
84198100,-1588.2864990234375,-1640.685791015625,-1690.7547607421875,-1679.975830078125
84198102,235.1426239013672,262.6236877441406,269.402587890625,280.031982421875
84198104,1662.9954833984375,1734.7344970703125,1782.6893310546875,1787.2833251953125
84198106,1286.4722900390625,1320.2587890625,1345.750244140625,1344.4417724609375
84198108,1391.5740966796875,1437.796875,1470.2998046875,1471.84912109375
84198110,1073.99658203125,1125.4571533203125,1156.921630859375,1158.06396484375
84198112,250.98495483398438,285.8388977050781,292.3602600097656,296.2896728515625
84198114,-1654.0400390625,-1708.3916015625,-1763.2747802734375,-1760.8074951171875
84198116,-1950.3836669921875,-2019.3189697265625,-2082.248046875,-2073.998779296875
84198118,-952.6578369140625,-975.0381469726562,-1007.183837890625,-995.1089477539062
84198120,1185.2708740234375,1243.49365234375,1276.320556640625,1286.4432373046875
84198122,1461.3319091796875,1508.954345703125,1542.038818359375,1545.00048828125
84198124,1267.5853271484375,1300.790283203125,1318.6553955078125,1322.8133544921875
84198126,1176.286376953125,1223.34814453125,1242.484375,1246.2684326171875
84198128,808.4403686523438,861.4585571289062,880.18359375,884.0714721679688
84198130,-754.2134399414062,-758.7783813476562,-783.3518676757812,-785.3082275390625
84198132,-2157.251953125,-2222.38232421875,-2293.178466796875,-2294.2294921875
84198134,-1725.3719482421875,-1772.811767578125,-1829.93798828125,-1830.552734375
84198136,36.972347259521484,62.0982551574707,57.14285659790039,61.78672409057617
84198138,1566.2342529296875,1645.553955078125,1680.6903076171875,1679.901123046875
84198140,1169.5489501953125,1209.3582763671875,1226.820556640625,1216.2950439453125
84198142,1295.677001953125,1344.7740478515625,1369.6466064453125,1362.9342041015625
84198144,987.416259765625,1043.7325439453125,1071.58740234375,1063.010009765625
84198146,290.1795349121094,330.98992919921875,350.0555419921875,342.3046875
84198148,-1620.8641357421875,-1669.0682373046875,-1717.305419921875,-1719.02099609375
84198150,-2036.6151123046875,-2099.095458984375,-2164.167724609375,-2156.018310546875
84198152,-1094.4744873046875,-1121.423828125,-1161.092041015625,-1147.2767333984375
84198154,1006.1204833984375,1064.9830322265625,1093.45263671875,1107.2264404296875
84198156,1473.672607421875,1521.033447265625,1555.8499755859375,1556.0244140625
84198158,1230.455078125,1256.9019775390625,1282.8170166015625,1276.3663330078125
84198160,1207.061279296875,1245.337890625,1271.2322998046875,1265.994384765625
84198162,795.2066040039062,840.8270263671875,864.8687744140625,863.1200561523438
84198164,-600.5586547851562,-607.4248046875,-624.8953857421875,-631.2422485351562
84198166,-2117.54638671875,-2186.53564453125,-2259.790771484375,-2257.913330078125
84198168,-1800.5794677734375,-1851.3587646484375,-1913.722900390625,-1909.162109375
84198170,-128.2297821044922,-110.74258422851562,-124.18405151367188,-117.53392791748047
84198172,1535.5548095703125,1608.5732421875,1649.0181884765625,1650.6588134765625
84198174,1228.93896484375,1266.4429931640625,1281.350830078125,1285.055908203125
84198176,1279.1285400390625,1326.0283203125,1339.9183349609375,1337.24755859375
84198178,1034.2662353515625,1092.0694580078125,1111.4300537109375,1110.36669921875
84198180,328.1861572265625,371.09002685546875,384.91363525390625,383.01123046875
84198182,-1537.3616943359375,-1582.5750732421875,-1637.8944091796875,-1636.9349365234375
84198184,-2094.277099609375,-2163.856201171875,-2227.885986328125,-2227.080322265625
84198186,-1181.5283203125,-1212.0706787109375,-1256.3992919921875,-1252.0462646484375
84198188,943.9931640625,995.1172485351562,1020.6294555664062,1026.606689453125
84198190,1509.9014892578125,1557.9144287109375,1597.66552734375,1595.9168701171875
84198192,1214.64599609375,1239.0740966796875,1259.3193359375,1263.9591064453125
84198194,1280.15869140625,1313.3427734375,1340.973388671875,1348.1884765625
84198196,883.0579833984375,926.2609252929688,953.4968872070312,959.789794921875
84198198,-487.41522216796875,-484.82330322265625,-500.6947021484375,-491.1577453613281
84198200,-2078.114990234375,-2148.73681640625,-2223.97314453125,-2211.599365234375
84198202,-1849.0078125,-1903.5794677734375,-1972.344482421875,-1956.011962890625
84198204,-297.43194580078125,-293.5482177734375,-309.7602233886719,-296.8545837402344
84198206,1506.4912109375,1575.5179443359375,1606.741455078125,1622.467529296875
84198208,1223.5599365234375,1251.315185546875,1263.75146484375,1265.4088134765625
84198210,1279.942626953125,1312.7987060546875,1329.8787841796875,1330.59326171875
84198212,1056.68798828125,1091.64990234375,1109.85986328125,1110.649169921875
84198214,413.8609924316406,443.4604797363281,457.5499267578125,456.4616394042969
84198216,-1464.845947265625,-1515.263916015625,-1563.0858154296875,-1565.6611328125
84198218,-2155.353515625,-2226.099853515625,-2305.3779296875,-2301.182861328125
84198220,-1383.5616455078125,-1426.6025390625,-1482.3497314453125,-1471.0391845703125
84198222,739.87890625,785.449462890625,798.1266479492188,809.2669677734375
84198224,1500.36865234375,1551.380615234375,1580.9884033203125,1579.5968017578125
84198226,1123.6253662109375,1149.324462890625,1165.416015625,1160.4066162109375
84198228,1203.7716064453125,1240.2413330078125,1265.29248046875,1257.80322265625
84198230,837.2714233398438,881.2843017578125,902.5347900390625,895.6395874023438
84198232,-361.6153869628906,-361.5863037109375,-373.35382080078125,-380.20330810546875
84198234,-2117.787353515625,-2198.249267578125,-2269.16162109375,-2274.598876953125
84198236,-1929.810302734375,-2001.6240234375,-2066.289306640625,-2065.67041015625
84198238,-509.1475524902344,-517.7748413085938,-543.972412109375,-535.2495727539062
84198240,1403.217041015625,1461.1116943359375,1499.25537109375,1503.2347412109375
84198242,1192.5772705078125,1218.1392822265625,1236.810302734375,1235.83837890625
84198244,1200.1536865234375,1230.8206787109375,1250.123046875,1251.09912109375
84198246,1053.1075439453125,1092.6759033203125,1109.6522216796875,1108.239990234375
84198248,466.60089111328125,509.1392517089844,517.567138671875,522.8922119140625
84198250,-1369.6922607421875,-1408.438232421875,-1457.6807861328125,-1451.3629150390625
84198252,-2188.629150390625,-2266.681884765625,-2341.54443359375,-2336.3564453125
84198254,-1466.5821533203125,-1517.2701416015625,-1565.1751708984375,-1560.3319091796875
84198256,634.9931030273438,668.7587280273438,688.0694580078125,692.7423706054688
84198258,1501.282470703125,1548.63916015625,1592.801513671875,1587.2646484375
84198260,1121.5859375,1136.9671630859375,1162.2467041015625,1157.8936767578125
84198262,1200.00830078125,1225.499755859375,1256.6195068359375,1259.3277587890625
84198264,847.1697387695312,879.8429565429688,908.4829711914062,912.36669921875
84198266,-256.035888671875,-263.08892822265625,-255.7451171875,-258.5073547363281
84198268,-2035.9630126953125,-2121.35107421875,-2182.46923828125,-2179.5615234375
84198270,-1963.4222412109375,-2036.457275390625,-2096.87744140625,-2087.186767578125
84198272,-598.7393188476562,-613.2649536132812,-628.745849609375,-618.1995849609375
84198274,1347.876953125,1408.5628662109375,1456.6630859375,1460.0400390625
84198276,1236.6566162109375,1272.0838623046875,1297.50048828125,1296.5159912109375
84198278,1152.340087890625,1191.6011962890625,1206.2471923828125,1212.3905029296875
84198280,1003.1962890625,1045.6307373046875,1066.9061279296875,1072.156494140625
84198282,491.8555603027344,535.0460205078125,553.3224487304688,557.7918701171875
84198284,-1258.625732421875,-1288.150390625,-1327.3575439453125,-1323.614990234375
84198286,-2200.23046875,-2266.66943359375,-2340.107421875,-2337.743896484375
84198288,-1533.9930419921875,-1573.632080078125,-1625.296142578125,-1623.47265625
84198290,492.56170654296875,523.4571533203125,541.1603393554688,542.7969360351562
84198292,1517.5899658203125,1567.9622802734375,1612.535888671875,1606.0020751953125
84198294,1124.4727783203125,1139.50927734375,1164.8719482421875,1156.257080078125
84198296,1202.1640625,1233.196533203125,1262.4678955078125,1258.1439208984375
84198298,853.4252319335938,891.71435546875,917.7540893554688,916.4331665039062
84198300,-176.27182006835938,-163.8106231689453,-162.90512084960938,-164.93212890625
84198302,-1970.599853515625,-2038.8248291015625,-2100.487060546875,-2103.8515625
84198304,-2026.1767578125,-2092.507568359375,-2156.6953125,-2150.67236328125
