samplestamps,C1,C2
84593980,-2309.930419921875,-2370.88232421875
84593982,-240.9412384033203,-232.60885620117188
84593984,1766.6185302734375,1834.5860595703125
84593986,1464.2353515625,1498.54931640625
84593988,1431.1259765625,1469.680908203125
84593990,1202.5545654296875,1252.8271484375
84593992,272.131591796875,314.6117858886719
84593994,-2070.231201171875,-2107.8349609375
84593996,-2724.614013671875,-2788.244873046875
84593998,-1625.6741943359375,-1651.01611328125
84594000,1009.7633056640625,1072.779541015625
84594002,1723.598388671875,1779.27490234375
84594004,1353.5467529296875,1383.9229736328125
84594006,1408.2637939453125,1452.1895751953125
84594008,929.097900390625,981.2562866210938
84594010,-739.4427490234375,-744.3234252929688
84594012,-2730.794677734375,-2807.551513671875
84594014,-2356.502197265625,-2431.01171875
84594016,-431.35235595703125,-437.0138854980469
84594018,1806.3988037109375,1861.9383544921875
84594020,1491.006103515625,1507.658447265625
84594022,1478.785888671875,1497.95947265625
84594024,1181.4453125,1208.6978759765625
84594026,412.08319091796875,431.22357177734375
84594028,-1923.7000732421875,-1992.3404541015625
84594030,-2771.314208984375,-2865.52099609375
84594032,-1740.1925048828125,-1801.8131103515625
84594034,896.3374633789062,930.015869140625
84594036,1829.05322265625,1866.2955322265625
84594038,1361.1729736328125,1372.271728515625
84594040,1445.177978515625,1470.706787109375
84594042,964.911376953125,994.0165405273438
84594044,-522.418701171875,-533.006591796875
84594046,-2657.41064453125,-2747.355712890625
84594048,-2445.57470703125,-2526.5517578125
84594050,-613.0323486328125,-630.0626220703125
84594052,1683.1534423828125,1738.0823974609375
84594054,1503.8702392578125,1524.958740234375
84594056,1435.769775390625,1463.63720703125
84594058,1108.2939453125,1224.6981201171875
84594060,211.10914611816406,493.03106689453125
84594062,-1926.499755859375,-1845.6224365234375
84594064,-2996.284423828125,-2920.607666015625
84594066,-2013.345947265625,-1950.19677734375
84594068,575.4078369140625,719.845458984375
84594070,1703.668701171875,1850.1541748046875
84594072,1277.2843017578125,1379.51171875
84594074,1320.599365234375,1419.362548828125
84594076,915.3781127929688,1011.0094604492188
84594078,-490.3560791015625,-435.5060729980469
84594080,-2683.197021484375,-2724.165283203125
84594082,-2558.06591796875,-2593.817138671875
84594084,-848.0835571289062,-833.8071899414062
84594086,1556.55615234375,1639.161376953125
84594088,1550.6868896484375,1606.8204345703125
84594090,1454.897705078125,1500.3021240234375
84594092,1238.1934814453125,1287.9136962890625
84594094,568.4628295898438,615.665771484375
84594096,-1582.180419921875,-1617.001220703125
84594098,-2840.68994140625,-2919.519287109375
84594100,-1997.4205322265625,-2047.3150634765625
84594102,453.462646484375,489.06427001953125
84594104,1821.763427734375,1875.3922119140625
84594106,1378.581298828125,1401.676025390625
84594108,1426.1124267578125,1457.0743408203125
84594110,1055.9112548828125,1088.7880859375
84594112,-272.729736328125,-271.533447265625
84594114,-2488.48681640625,-2574.182373046875
84594116,-2556.24658203125,-2638.78955078125
84594118,-970.9508666992188,-998.6396484375
84594120,1492.9915771484375,1545.5986328125
84594122,1658.8458251953125,1688.5076904296875
84594124,1447.4791259765625,1469.2821044921875
84594126,1287.531494140625,1319.8558349609375
84594128,694.2128295898438,723.9036865234375
84594130,-1427.6077880859375,-1470.0380859375
84594132,-2827.859130859375,-2916.852783203125
84594134,-2055.103271484375,-2119.756103515625
84594136,359.62158203125,378.22198486328125
84594138,1865.81787109375,1919.779052734375
84594140,1409.3936767578125,1428.421875
84594142,1445.8717041015625,1476.6134033203125
84594144,1067.2093505859375,1103.724853515625
84594146,-105.33442687988281,-97.65418243408203
84594148,-2438.114501953125,-2516.03857421875
84594150,-2625.29833984375,-2705.701904296875
84594152,-1125.7479248046875,-1156.290283203125
84594154,1448.8997802734375,1500.102783203125
84594156,1670.5302734375,1699.40283203125
84594158,1402.328125,1421.3148193359375
84594160,1330.7220458984375,1364.89892578125
84594162,745.9100952148438,779.7463989257812
84594164,-1238.7708740234375,-1271.6143798828125
84594166,-2835.900634765625,-2926.93798828125
84594168,-2155.395263671875,-2218.72705078125
84594170,186.25738525390625,202.7850799560547
84594172,1824.9410400390625,1876.2977294921875
84594174,1441.859130859375,1458.2373046875
84594176,1448.9661865234375,1473.7557373046875
84594178,1093.64794921875,1118.615966796875
84594180,30.056386947631836,36.183135986328125
84594182,-2340.194580078125,-2422.720947265625
84594184,-2638.851806640625,-2726.121826171875
84594186,-1274.68408203125,-1317.48828125
84594188,1310.9918212890625,1356.6163330078125
84594190,1691.1494140625,1724.1009521484375
84594192,1388.620849609375,1406.1246337890625
84594194,1355.552978515625,1381.8128662109375
84594196,783.5055541992188,813.649169921875
84594198,-1117.344970703125,-1151.3681640625
84594200,-2770.467041015625,-2862.027587890625
84594202,-2205.102783203125,-2277.435791015625
84594204,7.692707061767578,12.805948257446289
84594206,1812.94921875,1865.55615234375
84594208,1427.275390625,1447.6993408203125
84594210,1473.2613525390625,1499.42578125
84594212,1160.4232177734375,1202.3675537109375
84594214,134.89236450195312,158.9383087158203
84594216,-2247.703369140625,-2310.92333984375
84594218,-2690.4619140625,-2763.35986328125
84594220,-1444.14794921875,-1476.66748046875
84594222,1233.2423095703125,1285.7911376953125
84594224,1734.1861572265625,1774.344482421875
84594226,1403.79443359375,1427.6783447265625
84594228,1384.2718505859375,1419.968994140625
84594230,919.4695434570312,965.3641357421875
84594232,-930.0823364257812,-946.3441772460938
84594234,-2740.0283203125,-2825.935791015625
84594236,-2268.875,-2339.808349609375
84594238,-168.46279907226562,-165.65904235839844
84594240,1755.17919921875,1813.3646240234375
84594242,1410.830810546875,1436.7335205078125
84594244,1481.6851806640625,1518.31689453125
84594246,1184.17431640625,1223.713623046875
84594248,270.4659423828125,306.4995422363281
84594250,-2077.10986328125,-2129.93701171875
84594252,-2722.408203125,-2792.427734375
84594254,-1566.0390625,-1595.9625244140625
84594256,1037.2568359375,1091.2802734375
84594258,1764.09716796875,1811.11328125
84594260,1357.4388427734375,1388.595947265625
84594262,1393.48486328125,1436.2724609375
84594264,868.025634765625,916.7114868164062
84594266,-823.5516357421875,-828.8268432617188
84594268,-2791.3935546875,-2861.869873046875
84594270,-2404.764404296875,-2462.189697265625
84594272,-397.6033020019531,-393.4329528808594
84594274,1775.8065185546875,1838.5528564453125
84594276,1372.50439453125,1394.76416015625
84594278,1431.2381591796875,1464.3724365234375
84594280,1134.466552734375,1177.893798828125
84594282,353.233154296875,390.587646484375
84594284,-2000.4361572265625,-2048.0751953125
84594286,-2739.03564453125,-2813.271240234375
84594288,-1692.407958984375,-1735.120849609375
84594290,909.8993530273438,953.0109252929688
84594292,1776.7078857421875,1823.279541015625
84594294,1345.4677734375,1365.9747314453125
84594296,1403.27099609375,1430.802001953125
84594298,933.621337890625,970.6019897460938
84594300,-662.5073852539062,-667.7410888671875
84594302,-2677.909423828125,-2763.86669921875
84594304,-2450.85400390625,-2517.1435546875
84594306,-550.9755859375,-554.6682739257812
84594308,1703.864013671875,1762.9425048828125
84594310,1502.7030029296875,1524.05322265625
84594312,1446.8270263671875,1477.7183837890625
84594314,1191.77978515625,1234.8704833984375
84594316,457.6163635253906,493.5004577636719
84594318,-1812.1807861328125,-1861.1158447265625
84594320,-2746.4375,-2828.394775390625
84594322,-1808.421630859375,-1850.054443359375
84594324,794.1557006835938,838.3596801757812
84594326,1835.121826171875,1889.6063232421875
84594328,1376.5875244140625,1403.0633544921875
84594330,1457.7181396484375,1493.65625
84594332,999.578369140625,1043.0845947265625
84594334,-474.1440734863281,-468.5240783691406
84594336,-2661.705810546875,-2737.21630859375
84594338,-2516.262939453125,-2582.56884765625
84594340,-757.773193359375,-763.6672973632812
84594342,1647.5850830078125,1708.8609619140625
84594344,1513.9844970703125,1539.6754150390625
84594346,1416.3927001953125,1445.153076171875
84594348,1249.267333984375,1282.933349609375
84594350,583.187744140625,617.2566528320312
84594352,-1663.4814453125,-1711.2119140625
84594354,-2748.57275390625,-2833.4873046875
84594356,-1950.2880859375,-2001.1297607421875
84594358,601.1526489257812,630.3450927734375
84594360,1819.1051025390625,1866.349609375
84594362,1354.7969970703125,1371.2415771484375
84594364,1432.4718017578125,1459.40869140625
84594366,1010.6605224609375,1047.4002685546875
84594368,-330.06781005859375,-325.1747131347656
84594370,-2590.128662109375,-2665.672607421875
84594372,-2539.83935546875,-2612.837158203125
84594374,-915.2867431640625,-935.0460205078125
84594376,1563.1314697265625,1617.337646484375
84594378,1562.5208740234375,1590.7703857421875
84594380,1470.39111328125,1494.619873046875
84594382,1270.8834228515625,1306.31884765625
84594384,596.791259765625,629.33984375
84594386,-1525.639892578125,-1566.010009765625
84594388,-2840.374267578125,-2920.566162109375
84594390,-2017.62841796875,-2072.395263671875
84594392,445.34210205078125,478.4639587402344
84594394,1884.07763671875,1944.2818603515625
84594396,1370.656005859375,1391.8980712890625
84594398,1487.7247314453125,1522.1715087890625
84594400,1049.659912109375,1089.1826171875
84594402,-153.79598999023438,-144.3628692626953
84594404,-2495.2158203125,-2571.183349609375
84594406,-2606.228515625,-2680.222900390625
84594408,-1081.9801025390625,-1105.224365234375
84594410,1500.68017578125,1558.159423828125
84594412,1643.734619140625,1675.4400634765625
84594414,1398.963623046875,1427.6492919921875
84594416,1275.34033203125,1306.551513671875
84594418,847.373291015625,748.8759155273438
84594420,-1140.0201416015625,-1398.897216796875
84594422,-2715.79150390625,-2929.853759765625
84594424,-1988.166015625,-2191.819091796875
84594426,375.00701904296875,284.07769775390625
84594428,2000.323974609375,1950.3919677734375
84594430,1459.5250244140625,1395.87744140625
84594432,1580.6893310546875,1535.4759521484375
84594434,1177.89794921875,1147.9578857421875
84594436,4.598178386688232,-44.47397994995117
84594438,-2296.1650390625,-2427.040771484375
84594440,-2600.512939453125,-2725.61083984375
84594442,-1138.8902587890625,-1211.7135009765625
84594444,1445.3358154296875,1457.610107421875
84594446,1690.22314453125,1685.1597900390625
84594448,1429.867431640625,1423.4124755859375
84594450,1342.80517578125,1354.1739501953125
84594452,776.8761596679688,794.0103149414062
84594454,-1150.57470703125,-1199.8712158203125
84594456,-2823.854736328125,-2927.482177734375
84594458,-2170.240478515625,-2247.047119140625
84594460,101.24300384521484,100.95223999023438
84594462,1890.1920166015625,1936.194580078125
84594464,1431.13427734375,1447.3712158203125
84594466,1512.87548828125,1536.6181640625
84594468,1141.415771484375,1167.3724365234375
84594470,110.7093505859375,124.73649597167969
84594472,-2212.80810546875,-2292.576171875
84594474,-2651.56640625,-2739.0439453125
84594476,-1327.9681396484375,-1373.81689453125
84594478,1275.1368408203125,1316.3251953125
84594480,1724.6990966796875,1751.4200439453125
84594482,1406.3905029296875,1420.6959228515625
84594484,1418.6148681640625,1445.742919921875
84594486,840.2786865234375,869.5250854492188
84594488,-979.19189453125,-1007.8858642578125
84594490,-2759.002685546875,-2856.544677734375
84594492,-2280.8876953125,-2356.772216796875
84594494,-96.7611312866211,-97.74555969238281
84594496,1775.3912353515625,1826.9971923828125
84594498,1418.66064453125,1434.16650390625
84594500,1463.400390625,1488.576171875
84594502,1164.1533203125,1192.145263671875
84594504,179.0465087890625,191.07154846191406
84594506,-2147.503173828125,-2221.107177734375
84594508,-2722.0302734375,-2808.373779296875
84594510,-1500.69677734375,-1550.59130859375
84594512,1141.2952880859375,1177.785888671875
84594514,1751.3619384765625,1781.883544921875
84594516,1407.2503662109375,1424.197509765625
84594518,1367.935302734375,1394.735107421875
84594520,898.8753662109375,934.564208984375
84594522,-865.043212890625,-880.7567749023438
84594524,-2756.527099609375,-2845.03466796875
84594526,-2390.662353515625,-2457.47509765625
84594528,-291.50872802734375,-294.7652587890625
84594530,1797.480712890625,1854.876953125
84594532,1440.7459716796875,1463.7493896484375
84594534,1474.532470703125,1509.839111328125
84594536,1200.8223876953125,1238.251708984375
84594538,309.88482666015625,333.482177734375
84594540,-2047.954833984375,-2110.372802734375
84594542,-2726.97314453125,-2811.863037109375
84594544,-1657.9278564453125,-1707.494384765625
84594546,1020.1019897460938,1056.8831787109375
84594548,1805.634521484375,1844.3555908203125
84594550,1384.2427978515625,1403.4580078125
84594552,1424.0355224609375,1462.3121337890625
84594554,931.5652465820312,975.4410400390625
84594556,-692.4474487304688,-697.627197265625
84594558,-2748.8134765625,-2829.034423828125
84594560,-2432.573486328125,-2495.30322265625
84594562,-467.431640625,-468.2997741699219
84594564,1720.1217041015625,1786.465087890625
84594566,1500.5098876953125,1527.8372802734375
84594568,1429.4935302734375,1465.2862548828125
84594570,1192.4775390625,1231.0948486328125
84594572,421.0968017578125,456.0545654296875
84594574,-1850.57373046875,-1899.50048828125
84594576,-2804.39453125,-2884.810791015625
84594578,-1766.6392822265625,-1814.6148681640625
84594580,848.6567993164062,891.3488159179688
84594582,1830.1539306640625,1883.9365234375
84594584,1390.760009765625,1414.81005859375
84594586,1399.1837158203125,1438.4697265625
84594588,975.3164672851562,1020.3179321289062
84594590,-499.4361267089844,-500.9937744140625
84594592,-2697.92626953125,-2783.7587890625
84594594,-2495.20751953125,-2570.5146484375
84594596,-629.9920043945312,-644.1478881835938
84594598,1692.4412841796875,1746.464599609375
84594600,1539.255859375,1564.6185302734375
84594602,1449.1781005859375,1477.1036376953125
84594604,1229.9110107421875,1262.513671875
84594606,481.0558776855469,514.9959716796875
84594608,-1779.216796875,-1823.52880859375
84594610,-2828.8642578125,-2910.912841796875
84594612,-1899.20556640625,-1956.257080078125
84594614,659.682861328125,689.2490844726562
84594616,1879.19287109375,1924.5889892578125
84594618,1407.5618896484375,1426.5152587890625
84594620,1422.5318603515625,1457.1241455078125
84594622,1006.0042114257812,1046.00048828125
84594624,-355.347412109375,-354.0348205566406
84594626,-2592.571044921875,-2668.80029296875
84594628,-2528.861083984375,-2596.006103515625
84594630,-842.6588134765625,-859.5146484375
84594632,1574.0142822265625,1630.1435546875
84594634,1578.3424072265625,1605.6282958984375
84594636,1430.7271728515625,1455.5
84594638,1233.188232421875,1267.427490234375
84594640,589.5969848632812,624.9244384765625
84594642,-1605.474609375,-1650.143798828125
84594644,-2814.587890625,-2906.929443359375
84594646,-2023.701171875,-2081.791015625
84594648,467.19073486328125,493.49627685546875
84594650,1834.212158203125,1883.3092041015625
84594652,1404.2347412109375,1419.0843505859375
84594654,1440.0689697265625,1466.0006103515625
84594656,1079.712158203125,1117.98876953125
84594658,-209.28981018066406,-202.66876220703125
84594660,-2504.607421875,-2585.065185546875
84594662,-2555.611083984375,-2638.0419921875
84594664,-1021.9752807617188,-1048.775146484375
84594666,1523.3138427734375,1572.2613525390625
84594668,1626.2515869140625,1653.2799072265625
84594670,1431.8861083984375,1458.9144287109375
84594672,1274.131591796875,1309.5628662109375
84594674,663.8532104492188,697.9179077148438
84594676,-1407.495361328125,-1443.1510009765625
84594678,-2842.006591796875,-2926.580810546875
84594680,-2106.518310546875,-2160.255126953125
84594682,326.9566650390625,356.2279968261719
84594684,1803.17138671875,1861.788818359375
84594686,1431.798828125,1452.8665771484375
84594688,1453.5435791015625,1483.400634765625
84594690,1035.383544921875,1070.4493408203125
84594692,-90.21900177001953,-81.49617004394531
84594694,-2432.137451171875,-2514.223388671875
84594696,-2680.07763671875,-2767.995361328125
84594698,-1149.4366455078125,-1190.7371826171875
84594700,1404.5877685546875,1451.4044189453125
84594702,1671.2239990234375,1694.22314453125
84594704,1442.104248046875,1468.1190185546875
84594706,1343.9267578125,1382.1036376953125
84594708,769.3994750976562,817.5702514648438
84594710,-1223.15283203125,-1254.044189453125
84594712,-2807.115234375,-2898.8212890625
84594714,-2209.676025390625,-2274.19189453125
84594716,161.14393615722656,172.55422973632812
84594718,1832.745849609375,1882.0921630859375
84594720,1426.7437744140625,1440.808349609375
84594722,1500.8048095703125,1530.458251953125
84594724,1108.7757568359375,1145.8643798828125
84594726,31.011743545532227,50.41796875
84594728,-2334.82373046875,-2410.363525390625
84594730,-2658.652587890625,-2741.60693359375
84594732,-1291.2449951171875,-1330.99609375
84594734,1280.9022216796875,1327.7686767578125
84594736,1715.0582275390625,1745.3970947265625
84594738,1434.5985107421875,1454.274658203125
84594740,1362.564453125,1393.0611572265625
84594742,847.40234375,888.1421508789062
84594744,-1075.2760009765625,-1098.0009765625
84594746,-2804.8515625,-2888.964599609375
84594748,-2239.096923828125,-2307.488037109375
84594750,-51.788700103759766,-49.40030288696289
84594752,1792.7247314453125,1842.1416015625
84594754,1475.3216552734375,1494.4288330078125
84594756,1467.043212890625,1495.251220703125
84594758,1141.9017333984375,1175.2728271484375
84594760,179.52833557128906,195.2958984375
84594762,-2221.057373046875,-2293.128662109375
84594764,-2736.9794921875,-2817.150634765625
84594766,-1456.8831787109375,-1496.8961181640625
84594768,1113.436279296875,1164.3651123046875
84594770,1716.8651123046875,1762.0535888671875
84594772,1383.5533447265625,1400.488037109375
84594774,1398.5731201171875,1423.9150390625
84594776,828.0916748046875,889.7828369140625
84594778,-1131.5672607421875,-941.1395874023438
84594780,-2977.8583984375,-2879.55224609375
84594782,-2488.719482421875,-2398.101806640625
84594784,-373.50335693359375,-240.38047790527344
84594786,1654.650634765625,1832.4759521484375
84594788,1340.7491455078125,1470.4161376953125
84594790,1398.938720703125,1523.9493408203125
84594792,1085.6602783203125,1209.690673828125
84594794,193.1110382080078,295.9283142089844
84594796,-2130.958740234375,-2122.057373046875
84594798,-2779.866943359375,-2798.08935546875
84594800,-1628.3616943359375,-1623.111328125
84594802,982.3486938476562,1067.4669189453125
84594804,1767.8936767578125,1848.6339111328125
84594806,1381.8294677734375,1439.8487548828125
84594808,1379.84814453125,1450.3203125
84594810,906.7550048828125,984.8658447265625
84594812,-763.0401000976562,-742.612060546875
84594814,-2773.02978515625,-2831.156982421875
84594816,-2371.42236328125,-2419.526611328125
84594818,-414.2555847167969,-398.8868103027344
84594820,1752.562255859375,1827.9068603515625
84594822,1490.70703125,1522.7364501953125
84594824,1478.220947265625,1512.796630859375
84594826,1180.4649658203125,1218.895263671875
84594828,404.63140869140625,431.597412109375
84594830,-1940.796875,-1997.86083984375
84594832,-2776.901123046875,-2859.78466796875
84594834,-1732.2713623046875,-1779.4078369140625
84594836,886.58447265625,926.5308837890625
84594838,1762.838623046875,1811.7529296875
84594840,1393.808837890625,1416.4051513671875
84594842,1420.6502685546875,1456.2186279296875
84594844,979.3580322265625,1022.8226318359375
84594846,-592.3052368164062,-597.1900024414062
84594848,-2692.360107421875,-2777.033935546875
84594850,-2431.5849609375,-2507.618896484375
84594852,-582.278076171875,-597.5555419921875
84594854,1726.31494140625,1784.1722412109375
84594856,1551.96630859375,1572.35693359375
84594858,1484.538818359375,1511.00634765625
84594860,1250.3057861328125,1292.5284423828125
84594862,527.28271484375,564.9819946289062
84594864,-1797.2813720703125,-1844.808349609375
84594866,-2778.923828125,-2854.5341796875
84594868,-1830.4322509765625,-1875.491943359375
84594870,717.8267822265625,754.3172607421875
84594872,1807.545166015625,1854.3577880859375
84594874,1354.7388916015625,1372.263427734375
84594876,1436.65869140625,1469.680908203125
84594878,977.2894897460938,1017.9046630859375
84594880,-448.06280517578125,-446.8914489746094
84594882,-2649.72216796875,-2730.155029296875
84594884,-2557.45947265625,-2631.695068359375
84594886,-763.0317993164062,-784.1244506835938
84594888,1601.91064453125,1658.937255859375
84594890,1594.81201171875,1622.6170654296875
84594892,1475.0599365234375,1503.0145263671875
84594894,1257.176025390625,1291.161865234375
84594896,564.0930786132812,596.2470703125
84594898,-1612.8515625,-1658.9580078125
84594900,-2813.25439453125,-2897.8701171875
84594902,-1931.7916259765625,-1983.4722900390625
84594904,564.8739624023438,604.5005493164062
84594906,1867.7493896484375,1924.5682373046875
84594908,1390.3529052734375,1413.4434814453125
84594910,1494.2958984375,1528.983642578125
84594912,1011.5577392578125,1050.814697265625
84594914,-291.0892028808594,-287.3134765625
84594916,-2577.2978515625,-2660.3349609375
84594918,-2581.9541015625,-2656.31005859375
84594920,-965.0567626953125,-977.99560546875
84594922,1531.2681884765625,1593.8565673828125
84594924,1612.8682861328125,1647.136474609375
84594926,1434.0418701171875,1464.6507568359375
84594928,1304.0218505859375,1346.709716796875
84594930,638.3825073242188,680.983154296875
84594932,-1466.8853759765625,-1502.250244140625
84594934,-2820.378173828125,-2903.66455078125
84594936,-2035.6680908203125,-2091.203369140625
84594938,421.8236999511719,456.7066955566406
84594940,1852.9912109375,1919.4508056640625
84594942,1402.864013671875,1430.851806640625
84594944,1488.9666748046875,1527.98681640625
84594946,1078.1129150390625,1123.13525390625
84594948,-132.4208984375,-119.04588317871094
84594950,-2477.155517578125,-2547.482177734375
84594952,-2615.669921875,-2686.02587890625
84594954,-1087.1473388671875,-1110.649169921875
84594956,1451.4251708984375,1508.4351806640625
84594958,1637.998291015625,1672.9560546875
84594960,1391.324951171875,1416.911865234375
84594962,1309.8743896484375,1341.816650390625
84594964,737.1083984375,772.98828125
84594966,-1338.875732421875,-1372.296630859375
84594968,-2829.703369140625,-2915.747802734375
84594970,-2149.77099609375,-2210.1953125
84594972,162.77635192871094,185.89601135253906
84594974,1829.713623046875,1891.546142578125
84594976,1416.853759765625,1443.271484375
84594978,1477.361083984375,1516.0821533203125
84594980,1103.6043701171875,1150.3836669921875
84594982,-5.499537944793701,13.237936019897461
84594984,-2409.5576171875,-2478.081787109375
84594986,-2635.7822265625,-2713.436279296875
84594988,-1265.4752197265625,-1297.7164306640625
84594990,1352.8739013671875,1405.68017578125
84594992,1684.6280517578125,1723.5069580078125
84594994,1396.176513671875,1425.148681640625
84594996,1347.4117431640625,1383.212646484375
84594998,801.1422729492188,844.1458129882812
84595000,-1170.30908203125,-1192.5150146484375
84595002,-2790.625,-2869.724365234375
84595004,-2219.013671875,-2279.608154296875
84595006,52.90189743041992,64.46588134765625
84595008,1851.1260986328125,1908.36865234375
84595010,1400.101806640625,1422.5526123046875
84595012,1471.6331787109375,1509.9969482421875
84595014,1148.7679443359375,1192.0498046875
84595016,131.12493896484375,159.6569061279297
84595018,-2260.692138671875,-2318.97314453125
84595020,-2685.8388671875,-2759.617431640625
84595022,-1447.6827392578125,-1482.7069091796875
84595024,1202.126708984375,1252.4117431640625
84595026,1676.9810791015625,1714.838134765625
84595028,1326.435302734375,1345.73779296875
84595030,1354.29443359375,1380.3341064453125
84595032,813.6533203125,847.5435791015625
84595034,-1014.3074951171875,-1035.449951171875
84595036,-2769.44921875,-2864.976806640625
84595038,-2328.6845703125,-2402.3759765625
84595040,-155.42840576171875,-156.2591552734375
84595042,1760.8905029296875,1814.0499267578125
84595044,1415.0966796875,1434.14990234375
84595046,1429.0615234375,1456.91650390625
84595048,1120.5640869140625,1154.5416259765625
84595050,200.60020446777344,223.6949462890625
84595052,-2186.639404296875,-2251.707763671875
84595054,-2766.446044921875,-2845.98583984375
84595056,-1640.1998291015625,-1684.9395751953125
84595058,1062.2498779296875,1105.0333251953125
84595060,1691.2242431640625,1725.712646484375
84595062,1336.670166015625,1357.8458251953125
84595064,1308.092529296875,1334.1405029296875
84595066,852.3245239257812,884.3497924804688
84595068,-919.1497192382812,-938.3773193359375
84595070,-2833.69921875,-2922.53076171875
