samplestamps,C1,C2,C3,C4,C5,C6,C7,C8
83352226,1014.3905639648438,1033.285888671875,1072.6051025390625,1069.955078125,1076.688232421875,1054.0836181640625,1073.352783203125,1032.1353759765625
83352228,560.5873413085938,580.122314453125,609.6511840820312,606.3364868164062,614.133056640625,594.1411743164062,610.5359497070312,566.3900756835938
83352230,-1238.0897216796875,-1295.427734375,-1322.5184326171875,-1327.21630859375,-1319.756103515625,-1308.395751953125,-1325.197509765625,-1274.139892578125
83352232,-2209.829833984375,-2294.208740234375,-2354.70361328125,-2356.610107421875,-2352.796875,-2321.261962890625,-2355.218505859375,-2260.0732421875
83352234,-1555.8292236328125,-1616.9222412109375,-1654.1396484375,-1651.68896484375,-1649.533203125,-1629.6824951171875,-1647.5145263671875,-1588.5107421875
83352236,489.67901611328125,512.1964111328125,525.716796875,540.948486328125,545.193603515625,524.1840209960938,541.6837158203125,503.50677490234375
83352238,1480.318603515625,1520.8922119140625,1559.5966796875,1560.788818359375,1570.005859375,1538.686767578125,1561.8812255859375,1500.8629150390625
83352240,1087.1431884765625,1091.0601806640625,1108.9918212890625,1107.1600341796875,1112.9835205078125,1093.8555908203125,1106.43310546875,1080.925048828125
83352242,1195.9583740234375,1213.8900146484375,1238.243408203125,1238.4219970703125,1239.501953125,1217.8153076171875,1237.1510009765625,1196.1951904296875
83352244,830.7376098632812,851.8218994140625,875.319580078125,880.0755615234375,878.9873046875,855.265380859375,879.4566650390625,836.4697265625
83352246,-154.63504028320312,-163.1044921875,-160.59979248046875,-163.48248291015625,-160.7576446533203,-167.96435546875,-159.27059936523438,-164.9819793701172
83352248,-2022.450927734375,-2114.697021484375,-2175.3828125,-2175.478515625,-2183.104736328125,-2148.90283203125,-2177.6591796875,-2081.828369140625
83352250,-1894.914794921875,-2105.6875,-2175.877197265625,-2176.516845703125,-2185.123291015625,-2138.9921875,-2172.666259765625,-2037.8363037109375
83352252,-511.8142395019531,-777.6362915039062,-818.54638671875,-813.4622192382812,-821.7738647460938,-792.6105346679688,-806.2513427734375,-695.197265625
83352254,1423.6575927734375,1342.0201416015625,1372.48779296875,1378.1907958984375,1380.138916015625,1361.347412109375,1383.162841796875,1361.67138671875
83352256,1445.5103759765625,1313.5712890625,1327.565185546875,1323.0625,1328.0428466796875,1321.3055419921875,1326.5184326171875,1341.5341796875
83352258,1288.5491943359375,1190.1473388671875,1206.5047607421875,1198.1058349609375,1208.756103515625,1194.4298095703125,1205.0260009765625,1216.44873046875
83352260,1160.16162109375,1073.29052734375,1091.4671630859375,1088.87109375,1099.3966064453125,1087.022705078125,1094.1048583984375,1096.069580078125
83352262,688.3892822265625,624.0147705078125,639.8405151367188,639.4292602539062,647.0928955078125,636.8580932617188,643.2465209960938,639.072021484375
83352264,-999.3665161132812,-1118.8360595703125,-1157.0670166015625,-1153.4449462890625,-1152.369140625,-1132.219482421875,-1157.49072265625,-1085.834716796875
83352266,-2124.66162109375,-2272.8251953125,-2348.356689453125,-2344.817626953125,-2345.586181640625,-2307.928466796875,-2347.110595703125,-2225.140380859375
83352268,-1603.7757568359375,-1717.57958984375,-1769.9041748046875,-1767.416015625,-1771.5323486328125,-1741.1146240234375,-1771.88134765625,-1680.6239013671875
83352270,321.2992858886719,301.00830078125,304.6220703125,306.8692321777344,310.2586669921875,305.9512634277344,310.2088317871094,303.82037353515625
83352272,1520.5931396484375,1536.9464111328125,1574.6497802734375,1568.498046875,1574.280029296875,1553.0753173828125,1573.01318359375,1525.066650390625
83352274,1106.3250732421875,1091.4879150390625,1105.224365234375,1101.552490234375,1102.0550537109375,1091.915771484375,1099.5087890625,1088.1524658203125
83352276,1200.265869140625,1202.5753173828125,1217.4249267578125,1217.7281494140625,1218.21826171875,1198.6334228515625,1218.6419677734375,1190.890869140625
83352278,908.1298828125,923.4031372070312,935.8228149414062,938.825927734375,937.7750244140625,921.484130859375,932.8612060546875,901.77880859375
83352280,10.525550842285156,3.293907403945923,-4.191112995147705,-4.357262134552002,-3.5971298217773438,-2.6210033893585205,-10.184945106506348,-13.603464126586914
83352282,-1887.2718505859375,-1974.201171875,-2041.64111328125,-2046.9205322265625,-2045.1551513671875,-2012.461181640625,-2047.9755859375,-1959.322509765625
83352284,-2077.728759765625,-2157.584228515625,-2231.508056640625,-2230.16650390625,-2231.204833984375,-2200.774658203125,-2230.901611328125,-2142.13232421875
83352286,-913.4425048828125,-942.16552734375,-979.4411010742188,-981.4058227539062,-975.9229125976562,-968.0515747070312,-973.6674194335938,-945.7294311523438
83352288,1209.4248046875,1261.010009765625,1293.6083984375,1284.9063720703125,1295.7933349609375,1265.5001220703125,1297.15576171875,1225.6949462890625
83352290,1289.068359375,1315.5443115234375,1343.353515625,1328.7490234375,1344.4874267578125,1319.074951171875,1338.20703125,1289.940673828125
83352292,1122.844482421875,1146.192626953125,1168.124267578125,1151.413818359375,1168.09521484375,1145.357666015625,1166.1263427734375,1120.5723876953125
83352294,1072.3475341796875,1099.6500244140625,1124.8839111328125,1109.46533203125,1123.779052734375,1099.2928466796875,1122.1923828125,1073.319580078125
83352296,662.6943359375,691.8202514648438,719.5796508789062,706.0924682617188,718.013671875,699.458984375,721.311767578125,667.5126342773438
83352298,-896.9729614257812,-941.841552734375,-965.9497680664062,-975.9893798828125,-964.7867431640625,-961.002685546875,-967.993408203125,-945.8872680664062
83352300,-2210.282470703125,-2299.708251953125,-2367.098388671875,-2368.552001953125,-2369.345458984375,-2337.353515625,-2366.466796875,-2279.541748046875
83352302,-1721.7208251953125,-1778.8345947265625,-1835.2672119140625,-1829.572509765625,-1835.2796630859375,-1814.5401611328125,-1831.6824951171875,-1766.797119140625
83352304,131.9598388671875,149.4844207763672,145.81666564941406,153.7876739501953,158.7555389404297,144.15103149414062,159.6112060546875,130.94216918945312
83352306,1499.143310546875,1551.2933349609375,1588.76416015625,1593.005126953125,1601.831787109375,1565.706787109375,1599.0196533203125,1516.6636962890625
83352308,1102.9315185546875,1116.0447998046875,1139.3887939453125,1132.7718505859375,1145.39501953125,1117.386474609375,1137.145751953125,1097.2615966796875
83352310,1163.945556640625,1183.0943603515625,1209.5411376953125,1205.6988525390625,1217.1549072265625,1192.9136962890625,1213.5079345703125,1161.723388671875
83352312,918.2774658203125,953.2019653320312,978.6602172851562,973.6549682617188,982.7682495117188,959.0089111328125,982.6810302734375,929.2931518554688
83352314,112.19223022460938,123.02516174316406,131.94322204589844,132.79888916015625,136.26724243164062,122.93793487548828,134.87574768066406,110.77581024169922
83352316,-1877.4442138671875,-1945.71484375,-2007.33544921875,-2003.609619140625,-2002.832763671875,-1977.50341796875,-2002.6790771484375,-1927.467529296875
83352318,-2138.917236328125,-2209.501708984375,-2279.392333984375,-2275.15966796875,-2278.162841796875,-2240.64208984375,-2273.822021484375,-2191.474365234375
83352320,-1064.8583984375,-1088.81298828125,-1135.322265625,-1122.0552978515625,-1125.84765625,-1112.6512451171875,-1123.9327392578125,-1090.8399658203125
83352322,1032.7874755859375,1092.8961181640625,1113.9429931640625,1124.66796875,1122.9940185546875,1101.4610595703125,1125.5859375,1062.97265625
83352324,1333.2723388671875,1380.462890625,1401.69677734375,1406.560791015625,1405.310546875,1380.3341064453125,1404.8660888671875,1348.5
83352326,1074.8564453125,1106.437255859375,1113.182861328125,1122.3751220703125,1118.902587890625,1099.218017578125,1118.7530517578125,1087.662353515625
83352328,1076.8128662109375,1121.423828125,1128.950439453125,1136.2236328125,1138.7781982421875,1110.74462890625,1131.7667236328125,1094.283447265625
83352330,713.9928588867188,762.2509155273438,770.5043334960938,778.8574829101562,779.949951171875,756.240478515625,777.1420288085938,733.0418701171875
83352332,-807.281494140625,-816.6190795898438,-849.857177734375,-848.0711059570312,-848.8519897460938,-842.1561889648438,-846.6920776367188,-820.66064453125
83352334,-2222.390625,-2292.513916015625,-2366.059814453125,-2357.291259765625,-2370.43798828125,-2333.224609375,-2362.14697265625,-2268.476318359375
83352336,-1786.465087890625,-1837.3565673828125,-1894.2127685546875,-1882.7110595703125,-1899.3468017578125,-1872.2603759765625,-1886.9478759765625,-1817.8839111328125
83352338,-60.79813766479492,-34.93701934814453,-36.81450271606445,-20.033437728881836,-36.748043060302734,-42.04820251464844,-23.667949676513672,-43.622467041015625
83352340,1508.1610107421875,1578.105712890625,1617.97314453125,1624.7520751953125,1619.2899169921875,1590.662353515625,1629.21728515625,1542.4998779296875
83352342,1100.4808349609375,1135.7501220703125,1149.943359375,1151.6339111328125,1149.2205810546875,1135.8455810546875,1156.011962890625,1116.9710693359375
83352344,1187.605224609375,1231.3897705078125,1248.619384765625,1256.0006103515625,1245.1385498046875,1235.78857421875,1258.355712890625,1212.2825927734375
83352346,937.62548828125,981.01953125,997.9501342773438,1000.774658203125,995.2584838867188,986.0330810546875,1006.9304809570312,962.7057495117188
83352348,225.5765838623047,253.59349060058594,258.6028747558594,256.4637145996094,257.95074462890625,253.47718811035156,263.026611328125,241.9672088623047
83352350,-1686.268798828125,-1739.9017333984375,-1798.095458984375,-1803.873291015625,-1803.27099609375,-1768.4378662109375,-1800.9573974609375,-1723.4072265625
83352352,-2140.250732421875,-2210.174560546875,-2276.484619140625,-2277.793212890625,-2281.622802734375,-2236.29736328125,-2278.744384765625,-2181.02783203125
83352354,-1238.218505859375,-1267.5894775390625,-1307.9263916015625,-1300.3250732421875,-1310.26904296875,-1283.3944091796875,-1304.520263671875,-1254.617431640625
83352356,940.915283203125,991.0133666992188,1010.527587890625,1021.156982421875,1019.7696533203125,1008.5545654296875,1017.75927734375,968.7037353515625
83352358,1401.028076171875,1441.44384765625,1470.39111328125,1467.3922119140625,1473.1617431640625,1459.5125732421875,1467.7244873046875,1417.20263671875
83352360,1102.24609375,1124.2774658203125,1135.596435546875,1135.5299072265625,1140.6265869140625,1133.531982421875,1134.2174072265625,1110.8194580078125
83352362,1133.6026611328125,1168.2198486328125,1184.0870361328125,1182.770263671875,1193.94384765625,1178.3009033203125,1182.948974609375,1150.6495361328125
83352364,751.6713256835938,793.0840454101562,801.9854736328125,803.7673950195312,814.1143798828125,798.159912109375,803.8505249023438,770.3298950195312
83352366,-638.0003662109375,-647.9942626953125,-679.2385864257812,-682.3123779296875,-672.8418579101562,-666.4368286132812,-682.6986694335938,-651.2756958007812
83352368,-2151.45751953125,-2229.713623046875,-2310.345947265625,-2314.304443359375,-2307.454833984375,-2271.62060546875,-2315.542236328125,-2206.3779296875
83352370,-1855.0596923828125,-1912.49755859375,-1978.3175048828125,-1974.6290283203125,-1975.9581298828125,-1945.2786865234375,-1982.408935546875,-1891.4381103515625
83352372,-187.92303466796875,-178.294677734375,-191.2584686279297,-187.89395141601562,-186.3363037109375,-184.29266357421875,-186.35707092285156,-184.54190063476562
83352374,1513.13720703125,1578.2677001953125,1618.9576416015625,1616.17041015625,1619.6014404296875,1595.833740234375,1618.837158203125,1548.2030029296875
83352376,1110.968994140625,1131.8538818359375,1151.8250732421875,1143.3348388671875,1144.73046875,1136.0865478515625,1142.36279296875,1118.287841796875
83352378,1201.7403564453125,1233.49560546875,1256.44921875,1247.5892333984375,1249.4085693359375,1235.0906982421875,1249.1094970703125,1213.8028564453125
83352380,995.8109741210938,1022.3740234375,1049.7637939453125,1043.04296875,1050.9849853515625,1036.9993896484375,1042.357666015625,1002.5233764648438
83352382,330.46240234375,347.82916259765625,364.09100341796875,361.05047607421875,366.37139892578125,355.2601623535156,354.3089599609375,335.1104431152344
83352384,-1562.7701416015625,-1624.091552734375,-1673.263427734375,-1674.9498291015625,-1677.541748046875,-1646.7626953125,-1683.5107421875,-1603.2025146484375
83352386,-2196.69140625,-2272.89990234375,-2337.498779296875,-2335.704345703125,-2342.973388671875,-2305.361328125,-2346.159423828125,-2236.384521484375
83352388,-1342.52685546875,-1381.721435546875,-1422.000244140625,-1420.84130859375,-1420.56298828125,-1400.242919921875,-1422.8558349609375,-1353.3349609375
83352390,806.969970703125,850.5467529296875,875.4525146484375,881.6373901367188,886.4598388671875,868.65283203125,882.5678100585938,844.4531860351562
83352392,1422.1207275390625,1463.2384033203125,1494.947998046875,1495.4464111328125,1504.289794921875,1481.88037109375,1491.64990234375,1453.5435791015625
83352394,1073.037109375,1093.053955078125,1111.583740234375,1105.9429931640625,1112.3563232421875,1103.168212890625,1105.1287841796875,1089.0164794921875
83352396,1129.9556884765625,1156.041015625,1182.5003662109375,1176.5396728515625,1182.71630859375,1174.1221923828125,1180.934326171875,1149.32861328125
83352398,787.235595703125,819.123779296875,841.3587036132812,838.1395263671875,848.594482421875,835.3440551757812,840.9432983398438,803.659423828125
83352400,-472.6487121582031,-487.4484558105469,-497.9324645996094,-507.839111328125,-495.61053466796875,-489.5045471191406,-506.4393005371094,-484.1047058105469
83352402,-2146.06591796875,-2233.08642578125,-2305.872314453125,-2307.567138671875,-2301.56494140625,-2260.127197265625,-2309.0166015625,-2201.443359375
83352404,-1938.998291015625,-2012.0125732421875,-2069.82421875,-2066.388916015625,-2070.845947265625,-2033.063720703125,-2069.50439453125,-1980.7391357421875
83352406,-368.9757995605469,-379.4099426269531,-395.1484375,-384.2573547363281,-388.178466796875,-377.6363220214844,-386.3591613769531,-377.32061767578125
83352408,1425.1944580078125,1486.088134765625,1523.729248046875,1529.1124267578125,1528.4520263671875,1509.232666015625,1530.2589111328125,1461.518798828125
83352410,1155.2933349609375,1178.396484375,1199.102783203125,1194.529541015625,1198.9615478515625,1190.1722412109375,1195.210693359375,1167.9456787109375
83352412,1195.8795166015625,1220.2659912109375,1245.823974609375,1245.60791015625,1244.64013671875,1237.8487548828125,1250.6297607421875,1213.337646484375
83352414,1022.8267822265625,1048.2601318359375,1078.515869140625,1079.2843017578125,1075.9031982421875,1062.0255126953125,1080.8626708984375,1036.974365234375
83352416,408.28668212890625,431.35650634765625,448.0960388183594,449.832275390625,447.92156982421875,438.96197509765625,451.3899230957031,418.0853271484375
83352418,-1435.4541015625,-1492.3311767578125,-1533.860107421875,-1535.5050048828125,-1536.007568359375,-1515.3760986328125,-1538.300537109375,-1474.2000732421875
83352420,-2213.871337890625,-2294.23779296875,-2361.453369140625,-2352.27783203125,-2359.339111328125,-2327.886962890625,-2358.5,-2256.85009765625
83352422,-1452.093994140625,-1498.1712646484375,-1546.1676025390625,-1535.9619140625,-1541.037841796875,-1526.163330078125,-1541.8643798828125,-1481.7557373046875
83352424,681.4442138671875,717.3034057617188,736.1737670898438,744.42724609375,744.1738891601562,723.74169921875,744.73046875,697.64794921875
83352426,1473.2447509765625,1514.723876953125,1551.193603515625,1547.6090087890625,1555.708740234375,1522.9815673828125,1552.1573486328125,1485.6436767578125
83352428,1060.4803466796875,1075.753662109375,1093.951171875,1089.5897216796875,1095.3468017578125,1077.27392578125,1089.5938720703125,1057.7596435546875
83352430,1142.4791259765625,1163.551025390625,1190.3800048828125,1191.48486328125,1196.390380859375,1173.656982421875,1187.4390869140625,1149.037841796875
83352432,836.793701171875,861.8323974609375,891.8597412109375,891.9884643554688,895.71435546875,873.1471557617188,889.1514892578125,848.7232666015625
83352434,-317.14971923828125,-329.01690673828125,-328.5060119628906,-332.4188232421875,-328.8175354003906,-332.2236022949219,-335.1478271484375,-331.3928527832031
83352436,-2121.59619140625,-2203.241943359375,-2256.725341796875,-2262.673583984375,-2265.693359375,-2236.41357421875,-2267.75341796875,-2171.78564453125
83352438,-1938.072021484375,-2007.9169921875,-2059.444091796875,-2057.3671875,-2062.7587890625,-2035.3980712890625,-2057.043212890625,-1980.049560546875
83352440,-550.331787109375,-561.5260620117188,-568.8158569335938,-567.2831420898438,-573.3974609375,-567.2166748046875,-564.5707397460938,-556.117919921875
83352442,1405.406005859375,1463.1553955078125,1507.92431640625,1509.6771240234375,1511.7581787109375,1485.3487548828125,1519.0396728515625,1436.858154296875
83352444,1194.226318359375,1216.5318603515625,1248.652587890625,1242.00244140625,1241.7325439453125,1234.03564453125,1254.2642822265625,1203.8255615234375
83352446,1190.7786865234375,1219.5516357421875,1244.7647705078125,1239.6224365234375,1239.9588623046875,1234.629638671875,1248.615234375,1202.3468017578125
83352448,1002.623046875,1037.7178955078125,1061.7305908203125,1060.0732421875,1061.19482421875,1048.8499755859375,1069.2821044921875,1020.2265625
83352450,489.1348876953125,526.3232421875,548.3005981445312,547.8478393554688,547.8229370117188,537.006591796875,554.27783203125,510.0696716308594
83352452,-1296.889892578125,-1334.7261962890625,-1373.9581298828125,-1376.45458984375,-1373.688232421875,-1357.600830078125,-1369.854248046875,-1327.6815185546875
83352454,-2209.177734375,-2274.100341796875,-2352.340087890625,-2346.437744140625,-2346.19677734375,-2315.3759765625,-2344.626708984375,-2258.71923828125
83352456,-1533.2412109375,-1572.2987060546875,-1621.5120849609375,-1611.7259521484375,-1619.705322265625,-1598.0850830078125,-1610.7996826171875,-1562.98193359375
83352458,485.87835693359375,531.531982421875,548.865478515625,553.5716552734375,551.6277465820312,538.1281127929688,558.6683349609375,508.428955078125
83352460,1480.0859375,1540.23193359375,1574.6954345703125,1576.8304443359375,1579.2437744140625,1553.519775390625,1582.2926025390625,1503.2886962890625
83352462,1116.0323486328125,1139.4801025390625,1152.8385009765625,1150.9029541015625,1154.8780517578125,1138.64111328125,1157.9600830078125,1112.887939453125
83352464,1188.236572265625,1220.648193359375,1244.635986328125,1241.366943359375,1247.971435546875,1227.1820068359375,1250.9495849609375,1194.9781494140625
83352466,885.9697265625,924.1342163085938,951.287109375,944.4168701171875,948.5747680664062,934.3523559570312,956.3671264648438,896.56591796875
83352468,-205.94606018066406,-195.6863555908203,-192.12660217285156,-203.17552185058594,-200.3094482421875,-197.79229736328125,-192.90335083007812,-207.44140625
83352470,-2046.800048828125,-2114.2607421875,-2170.14501953125,-2177.02783203125,-2180.795166015625,-2143.1416015625,-2178.901123046875,-2095.09130859375
83352472,-2032.507080078125,-2093.37158203125,-2148.77001953125,-2146.59765625,-2150.863525390625,-2118.435302734375,-2153.1064453125,-2066.60498046875
83352474,-743.0232543945312,-756.9341430664062,-768.5230102539062,-767.2686157226562,-764.5437622070312,-763.1854858398438,-766.9985961914062,-749.569580078125
83352476,1258.4471435546875,1323.4447021484375,1374.5147705078125,1372.304931640625,1377.5594482421875,1345.6961669921875,1369.443115234375,1301.20556640625
83352478,1202.8868408203125,1236.9473876953125,1274.173095703125,1264.1876220703125,1270.779541015625,1250.143798828125,1259.921630859375,1218.54638671875
83352480,1105.6812744140625,1131.716796875,1166.91552734375,1156.4854736328125,1164.8095703125,1145.95166015625,1152.98388671875,1123.521484375
83352482,1037.6265869140625,1068.5926513671875,1106.790283203125,1094.030029296875,1105.216064453125,1081.6727294921875,1093.1868896484375,1053.8218994140625
83352484,558.7763061523438,590.7059936523438,622.8890991210938,611.5618896484375,620.5588989257812,599.3167114257812,610.5567016601562,575.1710815429688
83352486,-1133.0128173828125,-1174.475341796875,-1197.939697265625,-1207.2066650390625,-1202.159912109375,-1193.1546630859375,-1215.5889892578125,-1167.9996337890625
83352488,-2192.973876953125,-2267.9736328125,-2327.999267578125,-2337.178955078125,-2331.147705078125,-2312.82568359375,-2342.39599609375,-2241.9755859375
83352490,-1594.3758544921875,-1641.1219482421875,-1683.88037109375,-1692.2169189453125,-1687.48583984375,-1671.385986328125,-1691.3404541015625,-1626.2225341796875
83352492,327.8912658691406,359.4969787597656,378.3092346191406,379.0111999511719,383.99981689453125,358.109619140625,377.9353942871094,347.2019348144531
83352494,1502.6448974609375,1558.3131103515625,1602.093505859375,1595.2606201171875,1609.437255859375,1569.5655517578125,1601.22119140625,1531.7791748046875
83352496,1061.6724853515625,1078.549072265625,1104.364501953125,1095.58349609375,1104.709228515625,1080.7672119140625,1096.111083984375,1071.9820556640625
83352498,1205.4912109375,1230.6046142578125,1264.5198974609375,1258.35986328125,1266.185546875,1239.9256591796875,1259.6142578125,1217.93994140625
83352500,902.2565307617188,927.6399536132812,962.236328125,959.0587768554688,967.2208251953125,942.4188842773438,960.6080932617188,921.2265625
83352502,-34.55072021484375,-35.834224700927734,-24.17885971069336,-28.112442016601562,-22.874588012695312,-37.886165618896484,-32.73554229736328,-35.50192642211914
83352504,-1947.9952392578125,-2032.0418701171875,-2082.484619140625,-2087.269775390625,-2085.491943359375,-2067.664306640625,-2097.101806640625,-2003.331298828125
83352506,-2085.400634765625,-2162.236328125,-2218.885009765625,-2214.864013671875,-2218.88916015625,-2193.10693359375,-2225.4892578125,-2135.079345703125
83352508,-889.1265869140625,-918.2525024414062,-936.5538330078125,-936.37109375,-940.7117309570312,-933.5382080078125,-941.6629028320312,-911.9429931640625
83352510,1223.2525634765625,1268.5281982421875,1316.345947265625,1315.968017578125,1317.3802490234375,1285.06005859375,1313.845458984375,1244.095947265625
83352512,1249.6661376953125,1267.8470458984375,1301.43408203125,1297.3551025390625,1299.4818115234375,1277.0142822265625,1292.4329833984375,1250.8748779296875
83352514,1123.5589599609375,1129.80615234375,1162.5042724609375,1157.1043701171875,1158.67041015625,1144.5186767578125,1149.4324951171875,1121.2618408203125
83352516,1023.4872436523438,1042.1083984375,1070.66943359375,1067.7078857421875,1074.63623046875,1055.8946533203125,1064.6341552734375,1031.5289306640625
83352518,658.9683837890625,673.5106201171875,695.1473999023438,696.750732421875,703.733154296875,687.3882446289062,691.1889038085938,651.1054077148438
83352520,-977.119140625,-1020.2930297851562,-1053.880126953125,-1056.123046875,-1050.889404296875,-1034.0543212890625,-1060.318359375,-1023.9234008789062
83352522,-2216.28466796875,-2308.97509765625,-2385.474365234375,-2380.6435546875,-2384.48583984375,-2343.3720703125,-2386.359130859375,-2287.990478515625
83352524,-1661.421142578125,-1727.33251953125,-1788.6083984375,-1780.172119140625,-1787.5035400390625,-1751.1085205078125,-1783.6322021484375,-1717.7998046875
83352526,137.08969116210938,150.5020751953125,152.94447326660156,154.46058654785156,154.25289916992188,154.5353546142578,155.6568603515625,135.5486602783203
83352528,1519.90771484375,1572.06201171875,1605.7071533203125,1603.8546142578125,1608.0291748046875,1589.07568359375,1609.815185546875,1533.9930419921875
83352530,1073.60205078125,1089.9468994140625,1100.4808349609375,1103.45068359375,1101.947021484375,1096.69677734375,1105.3489990234375,1067.5084228515625
83352532,1184.481689453125,1214.62109375,1225.7530517578125,1231.1405029296875,1232.498779296875,1222.122802734375,1236.8685302734375,1188.523193359375
83352534,911.6937866210938,946.4729614257812,960.9113159179688,964.7119750976562,965.4306030273438,959.3038330078125,973.156494140625,921.8745727539062
83352536,40.10841369628906,55.173988342285156,51.53947448730469,56.827171325683594,51.705623626708984,53.4418830871582,59.14080047607422,42.0648193359375
83352538,-1821.0032958984375,-1891.4298095703125,-1961.1875,-1956.6849365234375,-1965.5447998046875,-1922.279541015625,-1954.462646484375,-1873.2406005859375
83352540,-2112.109130859375,-2187.457763671875,-2260.9912109375,-2255.3173828125,-2267.03076171875,-2214.739501953125,-2251.446044921875,-2157.15625
83352542,-1058.9725341796875,-1088.6759033203125,-1127.729248046875,-1118.4830322265625,-1131.056396484375,-1099.1142578125,-1116.476806640625,-1071.500244140625
83352544,1049.4730224609375,1107.654296875,1129.9639892578125,1137.6109619140625,1131.8953857421875,1124.1279296875,1143.22265625,1088.4224853515625
83352546,1350.2486572265625,1390.0621337890625,1408.625244140625,1406.5234375,1405.7591552734375,1402.2159423828125,1417.148681640625,1369.434814453125
83352548,1136.539306640625,1172.4981689453125,1179.1566162109375,1182.737060546875,1175.8377685546875,1174.467041015625,1188.14111328125,1160.48974609375
83352550,1065.9632568359375,1107.2471923828125,1117.403076171875,1124.0615234375,1114.404052734375,1109.9305419921875,1127.79150390625,1089.43603515625
83352552,680.4224243164062,724.991943359375,734.6203002929688,736.1405639648438,732.5433959960938,726.2505493164062,747.3971557617188,699.143310546875
83352554,-850.45947265625,-867.174072265625,-903.4818725585938,-900.864990234375,-910.871337890625,-888.113037109375,-890.9375610351562,-867.115966796875
83352556,-2222.697998046875,-2296.5595703125,-2379.2021484375,-2375.156494140625,-2383.679931640625,-2337.125,-2365.1875,-2268.48046875
83352558,-1781.9208984375,-1834.0833740234375,-1902.8525390625,-1893.8431396484375,-1901.1702880859375,-1864.93310546875,-1877.614501953125,-1813.4102783203125
83352560,-55.7181282043457,-34.779178619384766,-42.068973541259766,-30.774982452392578,-36.752197265625,-37.79478454589844,-12.764410972595215,-39.62657928466797
83352562,1492.8046875,1554.16357421875,1589.324951171875,1595.227294921875,1597.4620361328125,1570.0557861328125,1614.03125,1523.3968505859375
83352564,1127.9202880859375,1154.0888671875,1167.6964111328125,1167.189697265625,1171.829345703125,1155.7794189453125,1184.7391357421875,1136.3773193359375
83352566,1211.215087890625,1248.9974365234375,1265.4046630859375,1269.30078125,1271.124267578125,1249.89453125,1282.2022705078125,1224.5360107421875
83352568,926.7926025390625,965.6673583984375,986.17431640625,986.4442749023438,991.4619750976562,970.1201171875,1005.1859130859375,947.1250610351562
83352570,220.53396606445312,237.49363708496094,249.24868774414062,247.42105102539062,250.9724884033203,237.514404296875,263.24676513671875,226.69808959960938
83352572,-1727.95556640625,-1792.940673828125,-1849.1656494140625,-1850.307861328125,-1850.7813720703125,-1825.8756103515625,-1833.962890625,-1772.9322509765625
83352574,-2152.325439453125,-2227.2587890625,-2296.135986328125,-2286.89794921875,-2297.0166015625,-2257.734619140625,-2277.46484375,-2194.71435546875
83352576,-1193.333251953125,-1229.18408203125,-1269.83251953125,-1256.3619384765625,-1261.70361328125,-1247.0159912109375,-1246.3970947265625,-1210.587890625
