samplestamps,C1,C2
84991454,1346.389892578125,1379.7568359375
84991456,847.9506225585938,884.777587890625
84991458,-1069.410888671875,-1095.0145263671875
84991460,-2627.861083984375,-2717.8974609375
84991462,-2128.566162109375,-2192.604248046875
84991464,73.48362731933594,87.61045837402344
84991466,1812.5379638671875,1875.0889892578125
84991468,1414.751953125,1444.4219970703125
84991470,1437.6390380859375,1474.860595703125
84991472,1156.1656494140625,1195.6094970703125
84991474,177.7339324951172,196.52955627441406
84991476,-2071.93017578125,-2143.6650390625
84991478,-2480.287353515625,-2565.3017578125
84991480,-1296.935546875,-1341.014892578125
84991482,1242.583984375,1288.736083984375
84991484,1751.249755859375,1793.79638671875
84991486,1402.6854248046875,1423.1300048828125
84991488,1346.369140625,1377.94580078125
84991490,890.6676025390625,931.0293579101562
84991492,-816.3656616210938,-833.5745849609375
84991494,-2544.113525390625,-2640.131103515625
84991496,-2170.52294921875,-2245.684814453125
84991498,-129.43435668945312,-138.52687072753906
84991500,1766.21142578125,1816.21826171875
84991502,1397.8753662109375,1411.8360595703125
84991504,1469.0245361328125,1492.5970458984375
84991506,1147.413818359375,1179.621826171875
84991508,308.04888916015625,332.03668212890625
84991510,-1958.429443359375,-2024.00439453125
84991512,-2572.072265625,-2659.363037109375
84991514,-1472.9788818359375,-1521.2784423828125
84991516,1064.9539794921875,1108.26904296875
84991518,1744.55810546875,1785.833740234375
84991520,1359.76904296875,1383.229248046875
84991522,1378.572998046875,1412.961669921875
84991524,934.875732421875,975.6321411132812
84991526,-657.863525390625,-660.870849609375
84991528,-2543.785400390625,-2623.296142578125
84991530,-2220.616943359375,-2283.533447265625
84991532,-328.6846008300781,-321.1455993652344
84991534,1721.533935546875,1787.5450439453125
84991536,1469.3070068359375,1492.6717529296875
84991538,1450.341064453125,1479.3258056640625
84991540,1203.28564453125,1245.4749755859375
84991542,420.8143310546875,457.32977294921875
84991544,-1812.346923828125,-1865.2945556640625
84991546,-2565.0068359375,-2644.68359375
84991548,-1592.062255859375,-1633.6409912109375
84991550,909.4050903320312,952.3131103515625
84991552,1763.8770751953125,1810.552490234375
84991554,1351.611083984375,1373.7919921875
84991556,1389.792236328125,1417.427001953125
84991558,988.0767211914062,1026.1539306640625
84991560,-467.80548095703125,-472.4451904296875
84991562,-2506.69677734375,-2585.81298828125
84991564,-2241.4521484375,-2307.920166015625
84991566,-467.50225830078125,-471.02044677734375
84991568,1676.1336669921875,1738.9962158203125
84991570,1441.75537109375,1468.4263916015625
84991572,1400.3177490234375,1433.343994140625
84991574,1183.941650390625,1228.253662109375
84991576,516.0842895507812,560.8781127929688
84991578,-1648.3203125,-1690.530517578125
84991580,-2630.187255859375,-2693.045654296875
84991582,-1879.197021484375,-1750.5352783203125
84991584,512.080078125,768.4981079101562
84991586,1650.44287109375,1850.7689208984375
84991588,1187.3602294921875,1355.9725341796875
84991590,1268.8355712890625,1428.09375
84991592,908.5244750976562,1063.37548828125
84991594,-416.9845886230469,-321.6897277832031
84991596,-2531.008544921875,-2533.318115234375
84991598,-2379.206298828125,-2381.399658203125
84991600,-762.1304321289062,-712.7550659179688
84991602,1533.73974609375,1646.9412841796875
84991604,1451.4127197265625,1529.195556640625
84991606,1342.6805419921875,1402.7393798828125
84991608,1175.8336181640625,1240.3160400390625
84991610,580.10986328125,635.080322265625
84991612,-1498.653076171875,-1522.4954833984375
84991614,-2634.129150390625,-2702.8857421875
84991616,-1826.066650390625,-1864.91650390625
84991618,538.0657958984375,589.7838745117188
84991620,1785.318603515625,1857.4398193359375
84991622,1277.5999755859375,1312.632568359375
84991624,1363.80224609375,1412.2098388671875
84991626,990.784912109375,1049.406494140625
84991628,-172.3548583984375,-148.93612670898438
84991630,-2382.4462890625,-2449.05126953125
84991632,-2400.431884765625,-2464.6279296875
84991634,-881.8533935546875,-894.6884155273438
84991636,1542.7615966796875,1609.511962890625
84991638,1562.99853515625,1603.71337890625
84991640,1372.7452392578125,1407.44970703125
84991642,1245.4666748046875,1287.0745849609375
84991644,691.2221069335938,730.753173828125
84991646,-1316.02197265625,-1358.6475830078125
84991648,-2608.09765625,-2695.242919921875
84991650,-1927.6336669921875,-1985.2418212890625
84991652,397.7486877441406,425.3917541503906
84991654,1792.9822998046875,1851.9652099609375
84991656,1319.97216796875,1347.96826171875
84991658,1389.181640625,1429.630615234375
84991660,1050.9932861328125,1099.6832275390625
84991662,-78.26457214355469,-57.18439483642578
84991664,-2346.3212890625,-2417.13818359375
84991666,-2441.744873046875,-2515.290771484375
84991668,-1028.6253662109375,-1060.0982666015625
84991670,1423.582763671875,1471.8740234375
84991672,1570.280029296875,1596.43603515625
84991674,1375.615478515625,1393.505615234375
84991676,1303.8515625,1331.57763671875
84991678,748.68896484375,780.5231323242188
84991680,-1119.9700927734375,-1159.7503662109375
84991682,-2610.423828125,-2702.669677734375
84991684,-2016.461181640625,-2082.825439453125
84991686,233.9255828857422,245.3566436767578
84991688,1842.6026611328125,1897.41943359375
84991690,1341.014892578125,1363.5364990234375
84991692,1412.255615234375,1442.64013671875
84991694,1088.1607666015625,1126.28369140625
84991696,80.57404327392578,95.7019271850586
84991698,-2233.252685546875,-2307.895263671875
84991700,-2491.73095703125,-2567.5322265625
84991702,-1176.934326171875,-1208.4195556640625
84991704,1319.5194091796875,1376.8824462890625
84991706,1658.06494140625,1697.259521484375
84991708,1384.63330078125,1407.798583984375
84991710,1297.816162109375,1333.8746337890625
84991712,824.1497802734375,869.3963623046875
84991714,-1018.2452392578125,-1038.08349609375
84991716,-2639.49560546875,-2723.114501953125
84991718,-2061.6787109375,-2119.24951171875
84991720,38.70029830932617,51.983924865722656
84991722,1767.648681640625,1828.729248046875
84991724,1346.73046875,1365.7545166015625
84991726,1418.5235595703125,1451.1884765625
84991728,1072.812744140625,1113.6314697265625
84991730,205.58053588867188,235.03878784179688
84991732,-2078.01123046875,-2142.1240234375
84991734,-2549.78759765625,-2626.16650390625
84991736,-1357.1771240234375,-1398.1785888671875
84991738,1201.570068359375,1251.4730224609375
84991740,1689.7994384765625,1727.29931640625
84991742,1366.3236083984375,1382.228271484375
84991744,1336.37939453125,1365.4222412109375
84991746,845.4210205078125,880.524169921875
84991748,-795.185791015625,-815.7343139648438
84991750,-2599.005126953125,-2695.263671875
84991752,-2163.519775390625,-2242.78125
84991754,-128.7157745361328,-140.18836975097656
84991756,1797.8878173828125,1844.82080078125
84991758,1409.6844482421875,1420.7498779296875
84991760,1448.8790283203125,1468.173095703125
84991762,1122.4249267578125,1153.83544921875
84991764,308.0738220214844,326.86944580078125
84991766,-1972.5853271484375,-2046.87060546875
84991768,-2567.927001953125,-2665.42333984375
84991770,-1486.1337890625,-1545.1541748046875
84991772,1046.88525390625,1079.483642578125
84991774,1687.25732421875,1718.6221923828125
84991776,1356.5623779296875,1363.3370361328125
84991778,1360.99853515625,1383.229248046875
84991780,940.342041015625,964.1968994140625
84991782,-658.1251831054688,-686.113037109375
84991784,-2595.570068359375,-2695.218017578125
84991786,-2242.4033203125,-2320.958740234375
84991788,-307.07275390625,-315.575439453125
84991790,1802.5108642578125,1862.9517822265625
84991792,1438.818603515625,1458.6485595703125
84991794,1411.66162109375,1442.025390625
84991796,1199.3104248046875,1232.540283203125
84991798,454.8292236328125,476.4327697753906
84991800,-1776.9322509765625,-1843.31298828125
84991802,-2557.34326171875,-2642.13330078125
84991804,-1585.0506591796875,-1634.2681884765625
84991806,913.5048217773438,958.593505859375
84991808,1758.2861328125,1805.381103515625
84991810,1314.21923828125,1338.481201171875
84991812,1366.780517578125,1399.1339111328125
84991814,933.4718017578125,971.5282592773438
84991816,-501.07684326171875,-512.1838989257812
84991818,-2568.63720703125,-2653.905029296875
84991820,-2316.6845703125,-2395.25634765625
84991822,-534.0076293945312,-544.4750366210938
84991824,1702.9169921875,1758.610107421875
84991826,1488.6385498046875,1509.4278564453125
84991828,1476.5096435546875,1498.9937744140625
84991830,1255.4979248046875,1290.833740234375
84991832,553.405517578125,582.6145629882812
84991834,-1656.166748046875,-1707.7642822265625
84991836,-2643.416748046875,-2726.213134765625
84991838,-1743.5528564453125,-1798.30322265625
84991840,744.13232421875,781.0589599609375
84991842,1820.59619140625,1870.715087890625
84991844,1321.754150390625,1339.78955078125
84991846,1374.5479736328125,1405.7591552734375
84991848,977.71728515625,1018.2078857421875
84991850,-348.4937438964844,-344.1697082519531
84991852,-2515.3408203125,-2604.625244140625
84991854,-2363.4345703125,-2444.947509765625
84991856,-671.7577514648438,-695.9781494140625
84991858,1675.302978515625,1728.229736328125
84991860,1556.8094482421875,1577.90625
84991862,1467.89892578125,1485.20751953125
84991864,1253.78662109375,1278.4764404296875
84991866,673.9259643554688,703.9367065429688
84991868,-1510.11328125,-1564.9217529296875
84991870,-2632.916259765625,-2727.89111328125
84991872,-1822.091552734375,-1888.916748046875
84991874,608.8245849609375,636.031494140625
84991876,1870.7650146484375,1924.2608642578125
84991878,1399.0467529296875,1412.28466796875
84991880,1461.0660400390625,1488.0985107421875
84991882,1064.4637451171875,1106.17138671875
84991884,-188.38409423828125,-175.23338317871094
84991886,-2416.76025390625,-2494.086181640625
84991888,-2424.9638671875,-2497.612548828125
84991890,-913.8661499023438,-935.6940307617188
84991892,1565.8563232421875,1627.06982421875
84991894,1588.506591796875,1620.1954345703125
84991896,1409.0863037109375,1439.1259765625
84991898,1257.794921875,1294.3768310546875
84991900,660.7462158203125,707.1973876953125
84991902,-1348.3712158203125,-1381.721435546875
84991904,-2627.97314453125,-2711.787109375
84991906,-1897.1744384765625,-1953.3909912109375
84991908,416.5941467285156,448.1500244140625
84991910,1849.053466796875,1912.9503173828125
84991912,1337.907958984375,1368.27587890625
84991914,1456.642333984375,1504.2398681640625
84991916,1086.05078125,1135.87060546875
84991918,-46.07316589355469,-18.654399871826172
84991920,-2296.684326171875,-2358.304931640625
84991922,-2494.6552734375,-2560.840576171875
84991924,-1083.7412109375,-1102.9149169921875
84991926,1461.4439697265625,1525.5069580078125
84991928,1579.721435546875,1621.017822265625
84991930,1374.074462890625,1401.455810546875
84991932,1272.61962890625,1300.300048828125
84991934,796.971923828125,833.6825561523438
84991936,-1147.471923828125,-1181.2791748046875
84991938,-2674.353759765625,-2765.07958984375
84991940,-1966.1885986328125,-2073.2177734375
84991942,491.5689697265625,275.5334777832031
84991944,2014.666748046875,1908.979248046875
84991946,1579.7838134765625,1439.4832763671875
84991948,1618.9451904296875,1521.08740234375
84991950,1267.5562744140625,1187.0694580078125
84991952,227.25885009765625,145.3306884765625
84991954,-2116.379150390625,-2280.642578125
84991956,-2409.375,-2568.155517578125
84991958,-1130.109375,-1238.1353759765625
84991960,1400.53369140625,1393.6842041015625
84991962,1712.474609375,1701.84521484375
84991964,1411.2628173828125,1396.5087890625
84991966,1391.441162109375,1393.0777587890625
84991968,844.01708984375,856.2996215820312
84991970,-947.3743286132812,-1000.9407958984375
84991972,-2663.404541015625,-2769.673583984375
84991974,-2096.752685546875,-2179.287353515625
84991976,26.33879852294922,29.6202449798584
84991978,1868.6632080078125,1925.00439453125
84991980,1401.2191162109375,1414.2618408203125
84991982,1451.823974609375,1478.81494140625
84991984,1147.2725830078125,1175.8958740234375
84991986,214.4819793701172,233.76358032226562
84991988,-2112.321044921875,-2181.260498046875
84991990,-2564.0224609375,-2647.005615234375
84991992,-1274.459716796875,-1320.4539794921875
84991994,1226.214111328125,1279.2115478515625
84991996,1711.6854248046875,1764.40869140625
84991998,1373.139892578125,1395.7445068359375
84992000,1359.503173828125,1394.6146240234375
84992002,883.7640991210938,922.3522338867188
84992004,-850.6630249023438,-867.0868530273438
84992006,-2626.7353515625,-2715.9990234375
84992008,-2218.7353515625,-2287.48779296875
84992010,-138.07827758789062,-130.605712890625
84992012,1789.808837890625,1857.9798583984375
84992014,1415.5867919921875,1438.67333984375
84992016,1490.4453125,1519.3179931640625
84992018,1191.0321044921875,1229.11767578125
84992020,375.2770080566406,406.7124328613281
84992022,-1978.844970703125,-2039.4188232421875
84992024,-2562.739013671875,-2643.308837890625
84992026,-1503.9200439453125,-1542.873779296875
84992028,1114.4996337890625,1164.232177734375
84992030,1793.9417724609375,1841.9090576171875
84992032,1321.239013671875,1344.6328125
84992034,1371.910400390625,1408.5670166015625
84992036,958.3941650390625,996.4007568359375
84992038,-619.5204467773438,-631.0054931640625
84992040,-2595.1962890625,-2687.1845703125
84992042,-2273.797119140625,-2351.849853515625
84992044,-326.0511474609375,-336.4936218261719
84992046,1783.84814453125,1842.972412109375
84992048,1442.3118896484375,1463.666259765625
84992050,1518.312744140625,1541.777099609375
84992052,1168.2447509765625,1194.4588623046875
84992054,470.9041442871094,490.0528564453125
84992056,-1763.665283203125,-1828.8621826171875
84992058,-2572.778564453125,-2662.77734375
84992060,-1605.9315185546875,-1661.6123046875
84992062,893.7870483398438,931.0418701171875
84992064,1810.9803466796875,1847.882080078125
84992066,1382.867919921875,1399.0716552734375
84992068,1408.92431640625,1440.546630859375
84992070,985.4390869140625,1021.6222534179688
84992072,-505.6542663574219,-506.98760986328125
84992074,-2522.738525390625,-2604.267822265625
84992076,-2290.416259765625,-2361.864501953125
84992078,-538.23193359375,-555.81884765625
84992080,1706.651123046875,1768.4544677734375
84992082,1469.2904052734375,1498.561767578125
84992084,1406.839111328125,1434.9183349609375
84992086,1205.0924072265625,1241.5455322265625
84992088,562.7057495117188,599.873291015625
84992090,-1618.6917724609375,-1663.190673828125
84992092,-2634.5859375,-2708.966796875
84992094,-1758.036865234375,-1808.625244140625
84992096,741.8768310546875,778.1970825195312
84992098,1831.9400634765625,1884.7464599609375
84992100,1390.120361328125,1410.3282470703125
84992102,1426.7271728515625,1462.2913818359375
84992104,1025.4852294921875,1071.24267578125
84992106,-260.58837890625,-255.67034912109375
84992108,-2466.609130859375,-2543.1083984375
84992110,-2347.571533203125,-2423.302490234375
84992112,-723.9451904296875,-740.1198120117188
84992114,1614.5172119140625,1673.0267333984375
84992116,1522.6949462890625,1551.962158203125
84992118,1386.481689453125,1418.71875
84992120,1227.36474609375,1270.468017578125
84992122,631.7074584960938,676.7671508789062
84992124,-1497.33642578125,-1532.049072265625
84992126,-2653.6640625,-2736.447998046875
84992128,-1868.484619140625,-1924.5308837890625
84992130,590.5481567382812,625.6347045898438
84992132,1839.130126953125,1898.6947021484375
84992134,1381.1649169921875,1406.888916015625
84992136,1415.1466064453125,1462.075439453125
84992138,1031.204833984375,1083.94482421875
84992140,-182.9053192138672,-161.91653442382812
84992142,-2363.53857421875,-2432.44482421875
84992144,-2408.436279296875,-2478.812744140625
84992146,-909.02294921875,-928.3253173828125
84992148,1550.7408447265625,1613.034423828125
84992150,1591.15673828125,1625.20068359375
84992152,1371.1834716796875,1398.6064453125
84992154,1248.2330322265625,1287.768310546875
84992156,686.38720703125,725.328369140625
84992158,-1362.7181396484375,-1394.74755859375
84992160,-2709.17041015625,-2791.12353515625
84992162,-1996.4111328125,-2046.16455078125
84992164,356.96319580078125,389.3955383300781
84992166,1783.5865478515625,1842.5072021484375
84992168,1370.739013671875,1392.4298095703125
84992170,1425.1279296875,1461.3858642578125
84992172,1027.5537109375,1067.7410888671875
84992174,-62.18548583984375,-49.130313873291016
84992176,-2363.139892578125,-2446.83740234375
84992178,-2518.9169921875,-2599.711181640625
84992180,-1088.27294921875,-1120.510009765625
84992182,1422.4239501953125,1472.9041748046875
84992184,1588.851318359375,1616.8516845703125
84992186,1358.863525390625,1373.181396484375
84992188,1268.40771484375,1291.166015625
84992190,717.3532104492188,744.2361450195312
84992192,-1176.975830078125,-1220.4903564453125
84992194,-2674.2333984375,-2775.67578125
84992196,-2074.206298828125,-2146.036865234375
84992198,158.41493225097656,163.0463409423828
84992200,1753.5509033203125,1801.2979736328125
84992202,1340.60791015625,1348.537353515625
84992204,1360.03076171875,1379.7235107421875
84992206,1037.0242919921875,1062.3245849609375
84992208,60.295536041259766,67.05365753173828
84992210,-2235.802978515625,-2322.80712890625
84992212,-2543.760498046875,-2640.7001953125
84992214,-1291.3197021484375,-1339.062744140625
84992216,1244.4615478515625,1287.6644287109375
84992218,1574.17626953125,1602.0062255859375
84992220,1333.9287109375,1345.758544921875
84992222,1241.1011962890625,1273.0018310546875
84992224,756.4356689453125,791.50146484375
84992226,-1086.3289794921875,-1106.3707275390625
84992228,-2752.4189453125,-2837.2255859375
84992230,-2169.106689453125,-2236.783203125
84992232,-79.2406997680664,-70.90831756591797
84992234,1798.290771484375,1854.77734375
84992236,1333.048095703125,1352.259033203125
84992238,1397.6551513671875,1423.7406005859375
84992240,1073.057861328125,1110.134033203125
84992242,171.01319885253906,195.98541259765625
84992244,-2105.052001953125,-2171.469970703125
84992246,-2540.23828125,-2623.6865234375
84992248,-1421.123779296875,-1461.265380859375
84992250,1101.4486083984375,1148.31103515625
84992252,1651.373291015625,1689.69140625
84992254,1334.4561767578125,1352.840576171875
84992256,1335.2786865234375,1359.806396484375
84992258,831.867431640625,865.026611328125
84992260,-818.870361328125,-844.980712890625
84992262,-2619.74462890625,-2714.059326171875
84992264,-2198.307373046875,-2275.99462890625
84992266,-210.77685546875,-217.19020080566406
84992268,1752.3131103515625,1804.76220703125
84992270,1364.263427734375,1380.6373291015625
84992272,1363.3162841796875,1388.94482421875
84992274,1108.4185791015625,1140.6846923828125
84992276,285.3570556640625,307.73736572265625
84992278,-1940.49365234375,-2008.9554443359375
84992280,-2569.21044921875,-2660.231201171875
84992282,-1517.095703125,-1572.5811767578125
84992284,977.0153198242188,1016.0603637695312
84992286,1671.402587890625,1712.8526611328125
84992288,1307.87646484375,1327.03759765625
84992290,1320.931640625,1352.495849609375
84992292,889.3674926757812,925.5797119140625
84992294,-656.4221801757812,-667.894775390625
84992296,-2583.52001953125,-2674.44921875
84992298,-2252.808349609375,-2327.4052734375
84992300,-471.0453796386719,-396.44854736328125
84992302,1433.1280517578125,1738.4853515625
84992304,1282.68408203125,1434.440673828125
84992306,1150.8988037109375,1347.2122802734375
84992308,1020.18505859375,1175.47216796875
84992310,298.65313720703125,438.7543029785156
84992312,-1896.79638671875,-1860.8458251953125
84992314,-2704.99169921875,-2702.881591796875
84992316,-1732.499755859375,-1710.5015869140625
84992318,793.4038696289062,887.3778686523438
84992320,1659.5146484375,1754.323486328125
84992322,1283.0330810546875,1342.6888427734375
84992324,1356.363037109375,1422.7977294921875
84992326,932.2672119140625,999.7570190429688
84992328,-486.92926025390625,-465.9446105957031
84992330,-2510.97509765625,-2572.65380859375
84992332,-2315.587890625,-2371.07763671875
84992334,-580.5626220703125,-578.1368408203125
84992336,1640.6400146484375,1719.32421875
84992338,1496.3436279296875,1539.226806640625
84992340,1399.4620361328125,1439.2423095703125
84992342,1208.149658203125,1255.855224609375
84992344,532.3128662109375,579.81494140625
84992346,-1636.2496337890625,-1676.29150390625
84992348,-2613.896240234375,-2689.1162109375
84992350,-1755.29541015625,-1804.8287353515625
84992352,672.2935791015625,711.4092407226562
84992354,1782.4691162109375,1828.3304443359375
84992356,1343.079345703125,1356.749267578125
84992358,1367.4742431640625,1393.51806640625
84992360,966.6226806640625,1000.2263793945312
84992362,-306.22540283203125,-310.5618896484375
84992364,-2417.204833984375,-2507.17041015625
84992366,-2339.126953125,-2419.377197265625
84992368,-747.7003784179688,-769.4326782226562
84992370,1567.1107177734375,1618.6710205078125
84992372,1541.154052734375,1561.6153564453125
84992374,1380.99462890625,1400.9200439453125
84992376,1203.339599609375,1230.990966796875
84992378,633.4852905273438,663.2675170898438
84992380,-1477.066162109375,-1523.3262939453125
84992382,-2659.429443359375,-2748.1240234375
84992384,-1854.9974365234375,-1918.017822265625
84992386,524.9317016601562,543.3078002929688
84992388,1795.4329833984375,1838.748046875
84992390,1316.4747314453125,1326.4935302734375
84992392,1359.42431640625,1388.4215087890625
84992394,1007.4164428710938,1039.703369140625
84992396,-132.3751983642578,-130.5434112548828
84992398,-2348.6640625,-2437.15087890625
84992400,-2388.30712890625,-2473.890625
84992402,-884.8897705078125,-916.0925903320312
84992404,1528.7177734375,1580.66015625
84992406,1541.2164306640625,1570.32568359375
84992408,1391.2335205078125,1415.7447509765625
84992410,1290.3353271484375,1321.783203125
84992412,735.7916259765625,778.9197998046875
84992414,-1280.25,-1316.2005615234375
84992416,-2648.056640625,-2734.3212890625
84992418,-1960.4814453125,-2021.6866455078125
84992420,361.75244140625,388.53570556640625
84992422,1833.942138671875,1891.064208984375
84992424,1283.7391357421875,1301.9158935546875
84992426,1425.1279296875,1461.1158447265625
84992428,1043.0721435546875,1086.179443359375
84992430,14.837121963500977,32.124942779541016
84992432,-2265.759765625,-2339.974365234375
84992434,-2491.4443359375,-2570.992431640625
84992436,-1122.30029296875,-1147.3680419921875
84992438,1401.2191162109375,1465.8968505859375
84992440,1597.5244140625,1639.28173828125
84992442,1373.48046875,1401.5223388671875
84992444,1256.199951171875,1300.1546630859375
84992446,720.6347045898438,767.185546875
84992448,-1182.6748046875,-1206.1807861328125
84992450,-2651.832275390625,-2731.459228515625
84992452,-2057.354736328125,-2116.395751953125
84992454,155.34532165527344,175.7650604248047
84992456,1837.5849609375,1901.7269287109375
84992458,1369.78369140625,1395.4661865234375
84992460,1408.8328857421875,1443.595458984375
84992462,1093.8680419921875,1142.1510009765625
84992464,74.54283142089844,98.57630920410156
84992466,-2156.24658203125,-2224.59619140625
84992468,-2512.76123046875,-2592.712158203125
84992470,-1245.873779296875,-1283.9261474609375
84992472,1243.107421875,1296.89404296875
84992474,1664.345458984375,1703.5025634765625
