samplestamps,C1,C2,C3,C4
83303386,1088.1483154296875,1040.6920166015625,1064.0484619140625,1058.810546875
83303388,652.6173706054688,616.9783325195312,638.9391479492188,637.6182250976562
83303390,-1067.7327880859375,-1165.968505859375,-1195.0155029296875,-1196.5025634765625
83303392,-2273.7265625,-2401.97705078125,-2470.148193359375,-2466.937255859375
83303394,-1664.2083740234375,-1761.34326171875,-1810.2908935546875,-1807.9232177734375
83303396,204.83285522460938,191.63645935058594,198.82656860351562,200.3592987060547
83303398,1527.3720703125,1549.9932861328125,1587.4390869140625,1586.35498046875
83303400,1104.1734619140625,1091.4837646484375,1111.7125244140625,1101.0498046875
83303402,1210.5296630859375,1219.123779296875,1242.1229248046875,1231.8341064453125
83303404,917.3594360351562,931.4406127929688,956.5955810546875,949.3306884765625
83303406,27.53091812133789,22.592134475708008,29.449941635131836,18.91608428955078
83303408,-1890.8441162109375,-1978.6414794921875,-2033.37939453125,-2043.44384765625
83303410,-2073.657958984375,-2160.936279296875,-2223.02197265625,-2223.39990234375
83303412,-1017.7343139648438,-1061.0784912109375,-1085.244873046875,-1083.5086669921875
83303414,1161.092041015625,1195.513916015625,1240.4697265625,1237.5828857421875
83303416,1291.5648193359375,1311.5650634765625,1351.81884765625,1341.226806640625
83303418,1118.5245361328125,1134.65771484375,1157.461669921875,1154.9693603515625
83303420,1068.6424560546875,1094.90234375,1118.7821044921875,1118.001220703125
83303422,649.958984375,682.5408325195312,708.25244140625,707.2139892578125
83303424,-964.8366088867188,-991.4578247070312,-1016.9160766601562,-1019.8610229492188
83303426,-2235.26708984375,-2314.7529296875,-2386.134765625,-2379.031982421875
83303428,-1805.5596923828125,-1862.9227294921875,-1927.779052734375,-1913.6646728515625
83303430,39.531044006347656,57.753456115722656,53.308963775634766,71.61444854736328
83303432,1465.9964599609375,1530.6409912109375,1560.8427734375,1571.24365234375
83303434,1058.1044921875,1090.91064453125,1098.324951171875,1106.6241455078125
83303436,1145.4532470703125,1189.2127685546875,1204.1204833984375,1210.2679443359375
83303438,864.8978881835938,912.4331665039062,926.0033569335938,937.563232421875
83303440,91.07051849365234,117.40516662597656,114.3853988647461,121.09367370605469
83303442,-1833.6513671875,-1891.890869140625,-1957.3660888671875,-1951.9080810546875
83303444,-2135.59423828125,-2196.948974609375,-2272.870849609375,-2259.815673828125
83303446,-1144.9132080078125,-1164.543701171875,-1213.92333984375,-1197.7860107421875
83303448,1001.6427612304688,1069.5521240234375,1090.43701171875,1096.07373046875
83303450,1324.836181640625,1378.626953125,1399.1671142578125,1390.4775390625
83303452,1116.846435546875,1160.4232177734375,1170.0972900390625,1161.133544921875
83303454,1029.4229736328125,1084.1317138671875,1101.348876953125,1095.18896484375
83303456,664.6715087890625,721.0625,736.4271850585938,736.5725708007812
83303458,-809.13818359375,-817.4124145507812,-848.60693359375,-847.1365356445312
83303460,-2228.048095703125,-2293.951171875,-2369.17919921875,-2365.420166015625
83303462,-1850.4117431640625,-1894.56591796875,-1955.3349609375,-1947.41796875
83303464,-96.1048355102539,-71.59368133544922,-76.37877655029297,-69.23851776123047
83303466,1436.1436767578125,1507.6002197265625,1547.18115234375,1547.54248046875
83303468,1073.1990966796875,1111.691650390625,1129.4114990234375,1128.2567138671875
83303470,1164.0328369140625,1205.0177001953125,1230.7666015625,1229.85693359375
83303472,960.1927490234375,1006.864013671875,1030.9473876953125,1030.4031982421875
83303474,207.12571716308594,236.4468994140625,247.9444122314453,248.02334594726562
83303476,-1762.9010009765625,-1811.428955078125,-1861.215576171875,-1859.5914306640625
83303478,-2175.362060546875,-2241.49365234375,-2305.469482421875,-2296.87939453125
83303480,-1291.40283203125,-1316.8028564453125,-1354.302734375,-1342.5684814453125
83303482,887.3695068359375,944.906982421875,971.0755004882812,973.9415893554688
83303484,1377.8958740234375,1431.4873046875,1459.2591552734375,1458.1043701171875
83303486,1096.6053466796875,1130.470703125,1147.0523681640625,1139.0897216796875
83303488,1085.84716796875,1129.6524658203125,1153.307861328125,1146.537353515625
83303490,720.1985473632812,770.4918823242188,790.4173583984375,785.2791748046875
83303492,-624.4716796875,-629.5018310546875,-645.0409545898438,-652.3224487304688
83303494,-2171.611328125,-2240.83740234375,-2309.240966796875,-2313.577392578125
83303496,-1930.2630615234375,-1976.269775390625,-2035.917236328125,-2035.568359375
83303498,-286.3871765136719,-267.890625,-278.7152404785156,-274.01739501953125
83303500,1418.8724365234375,1486.7900390625,1523.9327392578125,1526.9898681640625
83303502,1111.8994140625,1143.0233154296875,1163.580078125,1158.2259521484375
83303504,1190.4339599609375,1226.0064697265625,1256.3494873046875,1252.3370361328125
83303506,931.83935546875,967.9269409179688,999.5077514648438,997.6303100585938
83303508,274.34552001953125,303.12255859375,326.3917541503906,325.1913146972656
83303510,-1599.954345703125,-1646.77099609375,-1694.0860595703125,-1694.0819091796875
83303512,-2231.022216796875,-2300.509765625,-2369.83154296875,-2359.592529296875
83303514,-1442.05029296875,-1475.9114990234375,-1520.6678466796875,-1505.519287109375
83303516,687.4297485351562,737.752197265625,757.5696411132812,770.88232421875
83303518,1441.2611083984375,1488.0736083984375,1521.1414794921875,1526.196533203125
83303520,1047.3046875,1070.1585693359375,1090.1629638671875,1093.0040283203125
83303522,1143.8623046875,1177.1544189453125,1203.2149658203125,1209.698974609375
83303524,787.6592407226562,828.1954956054688,851.4024047851562,856.9434814453125
83303526,-446.1313171386719,-444.95166015625,-447.37744140625,-446.4386901855469
83303528,-2159.594482421875,-2227.989990234375,-2291.330078125,-2285.3486328125
83303530,-1972.13671875,-2027.2567138671875,-2087.161865234375,-2078.098388671875
83303532,-473.0890197753906,-462.3890075683594,-483.4982604980469,-473.0890197753906
83303534,1403.23779296875,1473.4525146484375,1507.716552734375,1513.141357421875
83303536,1145.1292724609375,1181.17529296875,1191.3685302734375,1191.3270263671875
83303538,1159.67138671875,1195.8919677734375,1211.7259521484375,1214.0936279296875
83303540,1009.912841796875,1047.9693603515625,1062.1376953125,1066.9102783203125
83303542,447.373291015625,477.85333251953125,487.9219970703125,492.661376953125
83303544,-1443.3212890625,-1486.981201171875,-1538.088623046875,-1532.7012939453125
83303546,-2243.49169921875,-2313.162109375,-2387.891845703125,-2376.00390625
83303548,-1503.9698486328125,-1539.1104736328125,-1593.997802734375,-1579.01953125
83303550,577.7962036132812,627.6492919921875,638.743896484375,653.1116333007812
83303552,1418.5277099609375,1477.30712890625,1512.3895263671875,1513.15380859375
83303554,1044.0150146484375,1074.0921630859375,1086.5367431640625,1091.571044921875
83303556,1093.72265625,1135.93701171875,1157.77734375,1159.854248046875
83303558,809.4705200195312,854.2310791015625,873.7494506835938,879.9841918945312
83303560,-337.6899108886719,-331.12701416015625,-343.3348083496094,-338.5289611816406
83303562,-2095.1328125,-2165.812744140625,-2235.778076171875,-2234.727294921875
83303564,-2000.0166015625,-2058.488525390625,-2128.076171875,-2116.844482421875
83303566,-613.4892578125,-620.9783935546875,-643.4043579101562,-626.8351440429688
83303568,1352.23828125,1411.993896484375,1451.4833984375,1463.4420166015625
83303570,1203.8297119140625,1233.18408203125,1263.6558837890625,1264.403564453125
83303572,1130.44580078125,1157.6485595703125,1195.0736083984375,1195.3021240234375
83303574,976.8533325195312,1007.9813842773438,1046.4033203125,1047.86962890625
83303576,525.779052734375,560.691162109375,593.1027221679688,595.3499145507812
83303578,-1302.2979736328125,-1339.2703857421875,-1365.3475341796875,-1366.6226806640625
83303580,-2235.4208984375,-2304.389404296875,-2364.7099609375,-2356.406494140625
83303582,-1597.4620361328125,-1640.9307861328125,-1680.9354248046875,-1674.476318359375
83303584,426.8746337890625,462.6216125488281,489.1971740722656,497.0435791015625
83303586,1403.9730224609375,1454.8603515625,1504.8836669921875,1498.1795654296875
83303588,1041.136474609375,1065.46484375,1098.316650390625,1082.0797119140625
83303590,1136.875732421875,1163.513671875,1209.4912109375,1187.6676025390625
83303592,859.8095703125,891.1951293945312,935.4323120117188,914.1610717773438
83303594,-164.14292907714844,-160.96533203125,-148.74920654296875,-167.83143615722656
83303596,-2015.485107421875,-2091.39453125,-2137.301513671875,-2152.873779296875
83303598,-2026.081298828125,-2097.8369140625,-2139.245361328125,-2150.447998046875
83303600,-806.6334838867188,-829.1134643554688,-831.260986328125,-837.8944702148438
83303602,1233.470703125,1286.20654296875,1342.2694091796875,1331.29931640625
83303604,1231.06982421875,1253.9237060546875,1294.6925048828125,1282.06103515625
83303606,1139.899658203125,1159.650634765625,1195.127685546875,1186.71630859375
83303608,1053.630859375,1078.0423583984375,1114.2047119140625,1102.9564208984375
83303610,596.4921875,623.7156982421875,657.5270385742188,649.0576171875
83303612,-1125.5361328125,-1168.5313720703125,-1188.6602783203125,-1195.119384765625
83303614,-2248.73779296875,-2331.7666015625,-2385.412109375,-2393.490966796875
83303616,-1653.6785888671875,-1711.81005859375,-1751.0670166015625,-1752.250732421875
83303618,234.60679626464844,256.3723449707031,273.3943176269531,280.0693664550781
83303620,1435.13427734375,1481.336181640625,1525.590087890625,1530.2879638671875
83303622,1024.434326171875,1035.72412109375,1062.993408203125,1061.4315185546875
83303624,1173.4825439453125,1189.5948486328125,1226.0189208984375,1227.8092041015625
83303626,836.2371215820312,858.035888671875,894.181640625,894.14013671875
83303628,-64.9684829711914,-63.18653106689453,-47.202980041503906,-56.44918441772461
83303630,-1984.901123046875,-2063.552001953125,-2106.705078125,-2115.90576171875
83303632,-2116.11328125,-2190.876220703125,-2241.439697265625,-2241.568359375
83303634,-962.822021484375,-985.9998168945312,-1001.6261596679688,-1002.2243041992188
83303636,1145.8768310546875,1198.0518798828125,1249.3172607421875,1246.6339111328125
83303638,1287.20751953125,1318.4892578125,1364.2259521484375,1346.4189453125
83303640,1084.28955078125,1106.10498046875,1145.1624755859375,1126.82373046875
83303642,1015.3043823242188,1045.6431884765625,1089.0081787109375,1071.313232421875
83303644,625.6056518554688,656.5592651367188,697.2076416015625,681.0828857421875
83303646,-992.3218383789062,-1021.13623046875,-1033.20703125,-1049.5477294921875
83303648,-2242.930908203125,-2331.671142578125,-2379.222900390625,-2392.988525390625
83303650,-1778.1824951171875,-1846.4283447265625,-1876.738037109375,-1885.236572265625
83303652,101.25546264648438,109.44661712646484,138.3399658203125,131.32015991210938
83303654,1491.6915283203125,1546.3046875,1611.1693115234375,1595.430908203125
83303656,1047.1136474609375,1062.6278076171875,1107.1641845703125,1083.68310546875
83303658,1162.059814453125,1185.9354248046875,1232.9681396484375,1218.608642578125
83303660,877.6996459960938,902.7839965820312,942.6515502929688,931.9556884765625
83303662,29.238101959228516,40.03779983520508,59.078495025634766,54.88322830200195
83303664,-1881.955078125,-1958.176025390625,-1999.2025146484375,-2004.947021484375
83303666,-2178.867919921875,-2256.513427734375,-2312.34375,-2308.0986328125
83303668,-1112.476806640625,-1142.259033203125,-1163.812744140625,-1158.98193359375
83303670,1017.0822143554688,1065.838623046875,1111.6875,1112.58056640625
83303672,1311.494384765625,1340.9443359375,1386.5980224609375,1381.3310546875
83303674,1061.871826171875,1077.244873046875,1113.9595947265625,1103.675048828125
83303676,1052.060791015625,1071.0806884765625,1111.035400390625,1104.717529296875
83303678,714.6159057617188,740.2236938476562,779.0111694335938,766.333984375
83303680,-806.5919799804688,-839.3109130859375,-844.6193237304688,-857.2217407226562
83303682,-2255.00146484375,-2346.76171875,-2400.473388671875,-2411.593017578125
83303684,-1832.097900390625,-1900.74658203125,-1944.423095703125,-1947.3929443359375
83303686,-53.72848892211914,-49.12615966796875,-41.03469467163086,-40.054412841796875
83303688,1475.0848388671875,1523.3885498046875,1576.5604248046875,1571.2769775390625
83303690,1104.7799072265625,1116.6470947265625,1150.0347900390625,1136.3814697265625
83303692,1173.1087646484375,1191.7132568359375,1226.11865234375,1216.6190185546875
83303694,906.2067260742188,937.93701171875,969.5344848632812,960.4668579101562
83303696,181.6882781982422,198.66041564941406,218.82261657714844,208.5629119873047
83303698,-1740.5081787109375,-1813.1319580078125,-1853.34423828125,-1858.0130615234375
83303700,-2226.44873046875,-2305.0498046875,-2362.7783203125,-2360.427490234375
83303702,-1206.0145263671875,-1247.9049072265625,-1272.573974609375,-1273.27587890625
83303704,896.7320556640625,937.932861328125,981.1067504882812,978.7058715820312
83303706,1381.5262451171875,1420.51318359375,1460.68798828125,1452.9205322265625
83303708,1079.0308837890625,1101.23681640625,1129.18310546875,1117.722900390625
83303710,1084.66748046875,1120.9129638671875,1154.39208984375,1141.8643798828125
83303712,675.795166015625,718.93994140625,746.59130859375,740.3358154296875
83303714,-677.6519165039062,-683.4629516601562,-693.09130859375,-704.5971069335938
83303716,-2225.67626953125,-2299.81201171875,-2364.427490234375,-2368.90087890625
83303718,-1878.819091796875,-1935.2349853515625,-1985.0631103515625,-1993.10888671875
83303720,-224.8538360595703,-212.61279296875,-209.65533447265625,-215.042724609375
83303722,1435.5745849609375,1501.053955078125,1550.9029541015625,1536.892333984375
83303724,1128.03662109375,1163.804443359375,1190.579345703125,1175.7255859375
83303726,1128.269287109375,1174.55419921875,1206.2098388671875,1196.8846435546875
83303728,773.860595703125,962.6974487304688,1007.150634765625,1003.7321166992188
83303730,33.61613082885742,292.8462219238281,329.3409118652344,328.0491027832031
83303732,-1741.845703125,-1653.728515625,-1694.73828125,-1698.966796875
83303734,-2334.3046875,-2249.651611328125,-2310.823486328125,-2308.750732421875
83303736,-1532.7967529296875,-1445.140625,-1483.392333984375,-1479.188720703125
83303738,651.5415649414062,818.6460571289062,850.6796264648438,847.4978637695312
83303740,1270.6175537109375,1420.25146484375,1461.3941650390625,1446.59033203125
83303742,975.3995361328125,1087.367431640625,1118.1839599609375,1102.84423828125
