samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
84756908,1369.501220703125,1361.7711181640625,1402.1702880859375,1393.7132568359375,1397.6676025390625,1373.771240234375,1402.8349609375,1359.9808349609375,1386.6519775390625,1390.988525390625,1413.5888671875,1422.7603759765625,1400.53369140625,1396.3924560546875,1389.6676025390625,1341.4261474609375
84756910,1251.4315185546875,1249.9071044921875,1295.8970947265625,1293.4464111328125,1293.63330078125,1265.574951171875,1295.0166015625,1250.725341796875,1280.769287109375,1290.0860595703125,1313.575439453125,1317.1600341796875,1298.472412109375,1288.0216064453125,1279.278076171875,1233.9400634765625
84756912,717.099853515625,724.090576171875,770.1928100585938,768.2114868164062,771.2437133789062,743.9661865234375,767.0235595703125,717.1414184570312,757.3619384765625,763.9996337890625,783.9707641601562,788.8181762695312,767.173095703125,759.3557739257812,752.0908813476562,714.7529907226562
84756914,-1271.46484375,-1332.146728515625,-1336.4957275390625,-1343.2454833984375,-1346.6099853515625,-1336.022216796875,-1350.5892333984375,-1307.9969482421875,-1359.0877685546875,-1358.813720703125,-1341.1146240234375,-1337.5341796875,-1346.9090576171875,-1335.170654296875,-1333.02734375,-1308.6033935546875
84756916,-2804.6064453125,-2918.1611328125,-2974.049560546875,-2977.821044921875,-2984.670654296875,-2939.955810546875,-2984.359130859375,-2868.4326171875,-2988.7412109375,-2989.505615234375,-2980.039306640625,-2972.608154296875,-2973.9375,-2949.276611328125,-2937.44677734375,-2864.34130859375
84756918,-2168.749267578125,-2258.97265625,-2297.73095703125,-2305.2119140625,-2308.04052734375,-2269.273681640625,-2303.55029296875,-2212.945068359375,-2306.594970703125,-2303.71240234375,-2300.90869140625,-2290.48681640625,-2294.6904296875,-2273.901123046875,-2264.256103515625,-2207.20458984375
84756920,134.56007385253906,121.89949798583984,145.43869018554688,148.74505615234375,141.91217041015625,143.23721313476562,151.4948272705078,135.02528381347656,155.2913360595703,149.65472412109375,159.71505737304688,170.95504760742188,157.7877197265625,160.70779418945312,155.16256713867188,145.78759765625
84756922,1794.3072509765625,1832.4925537109375,1893.112060546875,1887.7994384765625,1888.3477783203125,1870.8438720703125,1893.070556640625,1815.4954833984375,1897.095458984375,1895.28857421875,1907.6875,1911.31787109375,1901.1453857421875,1888.0860595703125,1868.796142578125,1816.326171875
84756924,1303.1868896484375,1308.2462158203125,1345.2850341796875,1336.5745849609375,1338.564208984375,1330.6845703125,1338.0782470703125,1303.7891845703125,1339.748046875,1338.28173828125,1347.577880859375,1352.9776611328125,1343.5611572265625,1339.727294921875,1320.877685546875,1290.28955078125
84756926,1388.8326416015625,1404.9532470703125,1441.107421875,1439.7864990234375,1440.276611328125,1426.6898193359375,1442.38671875,1394.5814208984375,1441.3441162109375,1437.6929931640625,1446.349365234375,1450.627685546875,1441.2860107421875,1436.679443359375,1414.191162109375,1371.7816162109375
84756928,1035.940185546875,1059.8572998046875,1095.1348876953125,1095.168212890625,1093.8638916015625,1081.261474609375,1093.5150146484375,1044.23095703125,1097.4569091796875,1090.63232421875,1103.9990234375,1104.7384033203125,1094.61572265625,1090.2833251953125,1068.0526123046875,1032.1685791015625
84756930,38.5881462097168,43.63492965698242,59.27787399291992,54.52600860595703,56.44918441772461,51.551937103271484,52.60698318481445,32.602622985839844,54.12309646606445,49.30061340332031,62.06917953491211,61.86564636230469,59.45233154296875,57.19269943237305,46.704532623291016,29.6202449798584
84756932,-2332.302490234375,-2412.627197265625,-2471.1865234375,-2473.180419921875,-2476.985107421875,-2439.501953125,-2484.661376953125,-2392.070556640625,-2487.286376953125,-2489.07666015625,-2484.52001953125,-2476.474365234375,-2476.179443359375,-2457.2548828125,-2450.168701171875,-2387.46826171875
84756934,-2647.300537109375,-2729.826904296875,-2797.129638671875,-2793.113037109375,-2800.029052734375,-2755.642333984375,-2803.854736328125,-2693.31982421875,-2806.085205078125,-2811.148681640625,-2811.838134765625,-2800.544189453125,-2799.43505859375,-2777.873046875,-2763.72119140625,-2688.750732421875
84756936,-1347.03369140625,-1387.752685546875,-1417.0364990234375,-1414.5277099609375,-1420.3927001953125,-1393.538818359375,-1420.762451171875,-1362.7181396484375,-1416.313720703125,-1422.623291015625,-1426.3782958984375,-1415.7738037109375,-1415.4747314453125,-1404.0478515625,-1400.42578125,-1357.2476806640625
84756938,1275.074462890625,1331.0626220703125,1371.88134765625,1374.5479736328125,1371.279052734375,1354.053466796875,1372.3507080078125,1311.9969482421875,1377.5968017578125,1371.254150390625,1381.663330078125,1382.631103515625,1375.196044921875,1373.173095703125,1352.757568359375,1318.0738525390625
84756940,1621.852783203125,1667.8802490234375,1706.7716064453125,1696.7694091796875,1698.0986328125,1684.719482421875,1700.511962890625,1645.3587646484375,1704.15478515625,1702.04052734375,1709.675048828125,1714.8671875,1704.445556640625,1700.0716552734375,1678.119140625,1639.9754638671875
84756942,1331.7188720703125,1359.6112060546875,1390.3570556640625,1378.244873046875,1383.9105224609375,1375.1627197265625,1384.417236328125,1345.7169189453125,1384.07666015625,1384.1929931640625,1392.5087890625,1390.726806640625,1384.9031982421875,1378.560546875,1357.035888671875,1329.2142333984375
84756944,1290.54296875,1329.46337890625,1368.329833984375,1358.3692626953125,1360.1885986328125,1347.586181640625,1365.4097900390625,1309.5628662109375,1359.1875,1358.63916015625,1368.9945068359375,1366.2489013671875,1360.8323974609375,1354.1614990234375,1328.15087890625,1296.2210693359375
84756946,769.3870239257812,809.6366577148438,843.6972045898438,841.7158813476562,844.1292114257812,826.8995361328125,842.1271362304688,789.9520874023438,843.6847534179688,840.7730102539062,849.6993408203125,850.3390502929688,843.9755249023438,835.1447143554688,812.3116455078125,786.6914672851562
84756948,-1094.603271484375,-1120.8424072265625,-1139.318115234375,-1141.158203125,-1145.1251220703125,-1127.15185546875,-1142.337890625,-1118.640869140625,-1143.268310546875,-1146.6785888671875,-1142.595458984375,-1136.6390380859375,-1137.6732177734375,-1132.568359375,-1139.538330078125,-1113.2659912109375
84756950,-2817.541259765625,-2904.6240234375,-2972.583251953125,-2972.2841796875,-2985.02783203125,-2931.843505859375,-2979.806640625,-2867.6435546875,-2978.7099609375,-2980.458740234375,-2986.61865234375,-2977.031982421875,-2975.50341796875,-2952.749267578125,-2944.994140625,-2861.0556640625
84756952,-2300.904541015625,-2370.01416015625,-2425.179931640625,-2415.061279296875,-2431.302490234375,-2387.42236328125,-2423.090576171875,-2333.261962890625,-2426.08544921875,-2430.276611328125,-2429.06787109375,-2423.88818359375,-2424.51123046875,-2404.452880859375,-2395.771484375,-2326.25048828125
84756954,-107.55667114257812,-101.37176513671875,-91.53988647460938,-81.94892883300781,-99.9553451538086,-86.8378677368164,-84.96038055419922,-85.0102310180664,-83.68518829345703,-88.91473388671875,-86.51387786865234,-83.0953598022461,-89.2636489868164,-84.34147644042969,-85.99050903320312,-82.25630187988281
84756956,1774.8096923828125,1834.876708984375,1891.359130859375,1890.686279296875,1882.6031494140625,1861.830322265625,1891.4588623046875,1818.2576904296875,1891.6790771484375,1882.835693359375,1899.0062255859375,1892.9832763671875,1889.2947998046875,1876.37255859375,1866.16259765625,1804.6875
84756958,1321.1268310546875,1345.87890625,1373.7587890625,1368.4171142578125,1361.617431640625,1354.5020751953125,1368.9779052734375,1340.7989501953125,1367.058837890625,1361.044189453125,1374.2655029296875,1368.3797607421875,1367.8314208984375,1363.5240478515625,1351.00048828125,1311.3863525390625
84756960,1397.4931640625,1428.9619140625,1464.1356201171875,1459.7119140625,1454.3037109375,1440.4801025390625,1457.510498046875,1418.98876953125,1456.6962890625,1454.1334228515625,1469.9051513671875,1460.7918701171875,1459.8946533203125,1452.2269287109375,1433.5517578125,1392.276123046875
84756962,1072.131591796875,1113.2410888671875,1142.906982421875,1138.620361328125,1134.719970703125,1122.271240234375,1140.0491943359375,1091.1348876953125,1137.2745361328125,1141.432373046875,1157.552978515625,1144.73046875,1141.9183349609375,1132.040771484375,1117.9263916015625,1073.98828125
84756964,113.7125015258789,145.32237243652344,157.39727783203125,149.91639709472656,145.1147003173828,142.2943115234375,152.23834228515625,121.55058288574219,148.81565856933594,153.00677490234375,161.4346923828125,151.258056640625,150.46469116210938,148.5830535888672,141.7834014892578,123.04592895507812
84756966,-2202.07470703125,-2261.6474609375,-2319.49658203125,-2329.465576171875,-2333.357421875,-2294.1669921875,-2329.1748046875,-2252.372314453125,-2337.23291015625,-2328.900634765625,-2323.02294921875,-2336.306640625,-2328.830078125,-2306.02587890625,-2296.51806640625,-2243.973388671875
84756968,-2733.664794921875,-2812.585693359375,-2883.942626953125,-2888.586669921875,-2894.572021484375,-2845.308837890625,-2886.900146484375,-2782.724609375,-2892.279296875,-2887.581298828125,-2882.343505859375,-2892.83154296875,-2881.080810546875,-2861.649658203125,-2849.08447265625,-2765.673583984375
84756970,-1516.231689453125,-1553.1707763671875,-1592.5731201171875,-1586.1015625,-1597.1422119140625,-1565.45751953125,-1588.4443359375,-1534.16748046875,-1591.7298583984375,-1585.0008544921875,-1584.9510498046875,-1591.6842041015625,-1583.7464599609375,-1570.4503173828125,-1565.075439453125,-1516.223388671875
84756972,1088.260498046875,1144.5809326171875,1181.9520263671875,1184.0538330078125,1182.072509765625,1170.30078125,1185.694580078125,1122.537109375,1189.4744873046875,1191.9085693359375,1200.7144775390625,1190.0185546875,1190.8118896484375,1183.94580078125,1166.67041015625,1139.9661865234375
84756974,1593.399658203125,1643.3857421875,1686.883544921875,1679.94677734375,1679.7391357421875,1664.5614013671875,1677.5999755859375,1616.08740234375,1684.3580322265625,1687.6934814453125,1695.963623046875,1682.7921142578125,1685.089111328125,1680.0589599609375,1659.4522705078125,1625.603515625
84756976,1276.3787841796875,1309.658447265625,1342.18212890625,1328.6119384765625,1330.0615234375,1325.6046142578125,1330.078125,1287.1826171875,1334.564208984375,1333.43017578125,1343.087646484375,1332.113525390625,1331.52783203125,1327.0916748046875,1313.8121337890625,1289.55859375
84756978,1309.035400390625,1357.40966796875,1397.5555419921875,1381.5013427734375,1385.30615234375,1374.35693359375,1384.982177734375,1326.13623046875,1385.1898193359375,1384.6416015625,1394.4901123046875,1382.55224609375,1383.4453125,1377.3642578125,1360.96533203125,1329.072998046875
84756980,792.8306274414062,845.873779296875,885.392333984375,873.7162475585938,876.216796875,858.4138793945312,872.0796508789062,811.2275390625,869.4212646484375,869.4960327148438,881.2012329101562,865.6455078125,867.8013305664062,860.2249145507812,844.5653686523438,820.6232299804688
84756982,-934.9837646484375,-937.006591796875,-948.6536865234375,-963.7649536132812,-952.151123046875,-946.5103149414062,-965.4347534179688,-957.1314086914062,-968.4586181640625,-964.595703125,-962.1449584960938,-978.7723388671875,-963.1709594726562,-959.436767578125,-964.1968994140625,-934.3565063476562
84756984,-2786.40478515625,-2859.348388671875,-2930.7509765625,-2942.41064453125,-2933.26416015625,-2895.232421875,-2946.963134765625,-2840.353515625,-2954.302734375,-2944.6328125,-2948.1884765625,-2958.7138671875,-2937.949462890625,-2920.5869140625,-2913.94091796875,-2823.51416015625
84756986,-2310.5078125,-2365.11279296875,-2422.189208984375,-2426.525634765625,-2421.811279296875,-2393.046630859375,-2436.079345703125,-2347.49267578125,-2435.481201171875,-2434.097900390625,-2438.8125,-2446.480224609375,-2426.90771484375,-2413.341796875,-2404.182861328125,-2328.900634765625
84756988,-282.4909973144531,-263.10137939453125,-266.96435546875,-264.32257080078125,-263.34228515625,-261.4814147949219,-268.71722412109375,-268.5386047363281,-268.8459777832031,-265.755615234375,-273.3320007324219,-279.96966552734375,-266.3952941894531,-267.94879150390625,-272.67572021484375,-255.10130310058594
84756990,1706.8421630859375,1783.3206787109375,1834.0501708984375,1832.43017578125,1834.6068115234375,1807.1962890625,1833.842529296875,1751.64013671875,1830.0377197265625,1831.6907958984375,1830.490478515625,1828.5838623046875,1832.7584228515625,1815.013671875,1797.9251708984375,1758.896728515625
84756992,1334.310791015625,1372.6829833984375,1404.060302734375,1396.296875,1399.30419921875,1384.0849609375,1397.8836669921875,1349.3472900390625,1384.973876953125,1388.957275390625,1393.17333984375,1388.973876953125,1393.6966552734375,1377.4805908203125,1365.3807373046875,1338.5185546875
84756994,1448.6422119140625,1498.0341796875,1533.880859375,1529.6483154296875,1526.3543701171875,1512.0489501953125,1529.507080078125,1471.30078125,1513.0084228515625,1516.74267578125,1515.272216796875,1516.559814453125,1521.722900390625,1503.8453369140625,1492.160888671875,1452.717041015625
84756996,1107.716552734375,1156.0618896484375,1195.742431640625,1193.2542724609375,1191.50146484375,1171.6590576171875,1189.10888671875,1132.21533203125,1170.6871337890625,1179.5345458984375,1178.3548583984375,1180.7474365234375,1189.9063720703125,1166.296630859375,1151.733642578125,1119.1185302734375
84756998,212.8620147705078,249.94651794433594,279.03509521484375,269.93426513671875,270.24163818359375,256.5467834472656,267.51678466796875,233.27760314941406,248.89146423339844,258.1459655761719,258.2207336425781,261.0328063964844,270.017333984375,250.3286590576172,241.8592071533203,232.38870239257812
84757000,-2112.82763671875,-2168.363037109375,-2214.706298828125,-2222.452880859375,-2222.237060546875,-2193.73828125,-2227.433349609375,-2152.848876953125,-2240.7626953125,-2236.59228515625,-2243.225830078125,-2235.836181640625,-2219.682373046875,-2219.17578125,-2215.084228515625,-2145.579833984375
84757002,-2733.531982421875,-2809.669921875,-2877.820068359375,-2874.9208984375,-2882.572021484375,-2842.57568359375,-2885.69140625,-2775.351806640625,-2899.25341796875,-2891.286376953125,-2901.629150390625,-2893.301025390625,-2876.515869140625,-2867.680908203125,-2856.233154296875,-2769.607177734375
84757004,-1642.1187744140625,-1679.25732421875,-1719.98876953125,-1712.757080078125,-1718.6553955078125,-1698.3311767578125,-1722.6180419921875,-1661.8697509765625,-1731.2744140625,-1722.697021484375,-1733.03564453125,-1724.3792724609375,-1717.288818359375,-1712.993896484375,-1709.8370361328125,-1650.2808837890625
84757006,987.5865478515625,1044.18115234375,1079.982177734375,1083.8865966796875,1084.360107421875,1062.19580078125,1080.621826171875,1026.1871337890625,1075.2884521484375,1086.5699462890625,1085.6395263671875,1081.1617431640625,1089.5814208984375,1072.447265625,1056.4013671875,1036.1519775390625
84757008,1682.7672119140625,1738.6971435546875,1782.50244140625,1781.999755859375,1787.5823974609375,1754.003662109375,1777.5013427734375,1709.388427734375,1771.8148193359375,1780.9073486328125,1784.8450927734375,1780.73291015625,1789.4266357421875,1764.271728515625,1750.643310546875,1709.330322265625
84757010,1288.2418212890625,1322.2193603515625,1348.9735107421875,1346.5850830078125,1349.5675048828125,1329.737548828125,1340.9609375,1305.2637939453125,1339.18310546875,1350.5477294921875,1349.2269287109375,1346.96728515625,1354.2320556640625,1333.00244140625,1325.0396728515625,1293.0477294921875
84757012,1292.935546875,1339.72314453125,1375.033935546875,1373.8834228515625,1374.6767578125,1353.2891845703125,1364.4669189453125,1321.533935546875,1371.590576171875,1373.148193359375,1374.6767578125,1377.07763671875,1379.18359375,1357.6962890625,1345.530029296875,1312.4871826171875
84757014,835.0366821289062,885.2095947265625,920.4249267578125,922.6679077148438,925.9992065429688,906.1361083984375,915.2742919921875,868.2166748046875,925.5422973632812,926.9130249023438,925.2515258789062,929.1768188476562,929.6088256835938,910.572265625,904.6282958984375,871.8802490234375
84757016,-778.1970825195312,-779.1773681640625,-783.949951171875,-787.1732788085938,-787.3020629882812,-779.2770385742188,-801.20458984375,-787.8253784179688,-794.5004272460938,-792.8970947265625,-794.81201171875,-791.5720825195312,-782.8658447265625,-789.2542724609375,-784.9136352539062,-770.7992553710938
84757018,-2730.34619140625,-2811.763427734375,-2877.965576171875,-2877.94873046875,-2883.2490234375,-2845.470947265625,-2896.777587890625,-2786.330078125,-2887.302978515625,-2884.7900390625,-2897.101806640625,-2890.72998046875,-2873.0888671875,-2859.174072265625,-2844.552978515625,-2766.53759765625
84757020,-2422.089599609375,-2482.925048828125,-2540.52490234375,-2532.36279296875,-2545.6962890625,-2511.494384765625,-2554.223876953125,-2452.05859375,-2543.652587890625,-2543.802001953125,-2549.9912109375,-2544.823974609375,-2532.541259765625,-2518.3564453125,-2507.191162109375,-2430.10205078125
84757022,-408.527587890625,-410.57952880859375,-412.6564025878906,-400.7642822265625,-409.64910888671875,-406.7996520996094,-412.7851867675781,-400.4278259277344,-400.4112243652344,-404.5234069824219,-403.7591247558594,-403.7508239746094,-391.9833068847656,-394.30938720703125,-395.2855224609375,-377.84814453125
84757024,1692.341552734375,1756.78662109375,1814.7353515625,1819.1300048828125,1813.25244140625,1780.3548583984375,1809.900390625,1736.047119140625,1821.132080078125,1815.0302734375,1827.1217041015625,1828.11865234375,1836.7335205078125,1812.5213623046875,1795.1463623046875,1755.0421142578125
84757026,1392.001953125,1423.6700439453125,1462.3162841796875,1458.6983642578125,1457.21142578125,1430.5029296875,1449.2362060546875,1413.3272705078125,1458.233154296875,1451.6702880859375,1467.1470947265625,1466.2996826171875,1471.9986572265625,1454.0545654296875,1440.7459716796875,1414.714599609375
84757028,1378.7972412109375,1413.0655517578125,1453.659912109375,1448.8291015625,1451.0679931640625,1422.8475341796875,1441.2611083984375,1404.2845458984375,1451.76171875,1444.28076171875,1460.8916015625,1458.3660888671875,1463.7825927734375,1443.0804443359375,1431.0262451171875,1394.5772705078125
84757030,1122.64501953125,1162.346435546875,1204.1412353515625,1199.5430908203125,1208.17041015625,1176.032958984375,1197.53271484375,1146.898681640625,1206.758056640625,1198.5960693359375,1213.690673828125,1213.8443603515625,1216.477783203125,1193.8067626953125,1184.1326904296875,1142.7491455078125
84757032,313.52349853515625,345.5279846191406,374.6123962402344,373.9145812988281,383.4224548339844,356.4730529785156,373.262451171875,337.5652770996094,374.4379577636719,371.0360412597656,386.0060729980469,384.8679504394531,384.3113708496094,369.6902160644531,360.59356689453125,341.60272216796875
84757034,-1978.2552490234375,-2038.05224609375,-2074.875,-2078.023681640625,-2068.557373046875,-2053.292236328125,-2085.467041015625,-2012.9637451171875,-2084.540771484375,-2084.146240234375,-2078.148193359375,-2078.775390625,-2070.010986328125,-2063.477294921875,-2056.054443359375,-2004.7020263671875
84757036,-2777.3662109375,-2862.80029296875,-2935.19970703125,-2932.52880859375,-2923.353271484375,-2888.91064453125,-2937.409423828125,-2818.10595703125,-2934.177978515625,-2932.196533203125,-2932.375244140625,-2937.392822265625,-2921.189208984375,-2906.181640625,-2891.59375,-2811.568115234375
84757038,-1749.0731201171875,-1801.692626953125,-1845.5601806640625,-1838.5029296875,-1829.41455078125,-1811.11328125,-1838.5694580078125,-1761.251953125,-1836.09375,-1832.072998046875,-1834.565185546875,-1838.0045166015625,-1827.5205078125,-1809.0946044921875,-1809.1900634765625,-1757.692138671875
84757040,827.991943359375,868.378662109375,897.81201171875,900.2835083007812,908.3832397460938,892.1671142578125,905.0477905273438,869.0598754882812,907.2742309570312,911.0707397460938,913.903564453125,910.7301025390625,909.8661499023438,910.4227294921875,892.686279296875,866.0317993164062
84757042,1709.5794677734375,1758.813720703125,1803.7030029296875,1798.95947265625,1809.4517822265625,1782.3404541015625,1803.212890625,1740.317138671875,1808.1142578125,1807.092529296875,1815.902587890625,1807.408203125,1807.72802734375,1803.806884765625,1782.2822265625,1733.41357421875
84757044,1259.0743408203125,1283.4649658203125,1304.5078125,1299.7559814453125,1313.4259033203125,1290.9749755859375,1298.50146484375,1265.1636962890625,1298.5555419921875,1304.7196044921875,1312.042724609375,1307.51513671875,1307.872314453125,1307.5234375,1288.449462890625,1255.3359375
84757046,1304.5576171875,1347.31201171875,1371.4451904296875,1366.2696533203125,1379.0838623046875,1356.666259765625,1360.5872802734375,1323.291015625,1366.12841796875,1372.79931640625,1380.2137451171875,1376.500244140625,1374.3984375,1366.9715576171875,1349.13134765625,1310.256591796875
84757048,879.1160888671875,929.9411010742188,952.2632446289062,947.2123413085938,964.7908935546875,943.4448852539062,948.26318359375,903.8681640625,954.340087890625,958.3193969726562,965.22705078125,958.863525390625,957.0857543945312,951.0462036132812,933.5880737304688,897.3551025390625
84757050,-635.8861083984375,-637.2817993164062,-649.7554321289062,-661.2654418945312,-646.2870483398438,-639.7781982421875,-657.1199951171875,-648.783447265625,-654.3286743164062,-646.4407348632812,-643.5497436523438,-646.2289428710938,-644.8706665039062,-646.93505859375,-646.6900024414062,-643.4085693359375
84757052,-2705.8017578125,-2785.9521484375,-2864.39111328125,-2871.01220703125,-2858.193603515625,-2821.836181640625,-2875.88037109375,-2765.01318359375,-2866.50537109375,-2861.387939453125,-2863.298583984375,-2866.22705078125,-2855.693115234375,-2845.047119140625,-2827.53076171875,-2756.020263671875
84757054,-2447.963134765625,-2515.403076171875,-2587.432861328125,-2585.704833984375,-2579.968505859375,-2545.7958984375,-2594.261474609375,-2490.0361328125,-2580.574951171875,-2576.384033203125,-2581.812744140625,-2581.804443359375,-2568.749267578125,-2561.152099609375,-2544.678466796875,-2472.656982421875
84757056,-608.1599731445312,-611.2752685546875,-629.4021606445312,-623.0427856445312,-620.542236328125,-612.9741821289062,-629.8632202148438,-604.2305908203125,-616.5089721679688,-613.4269409179688,-611.0094604492188,-620.7374877929688,-609.26904296875,-616.0520629882812,-611.4705200195312,-590.473388671875
84757058,1638.4510498046875,1706.4144287109375,1753.4927978515625,1754.880126953125,1759.125244140625,1731.9971923828125,1753.5799560546875,1681.15966796875,1764.059814453125,1764.919677734375,1775.25830078125,1764.4959716796875,1768.333984375,1745.3057861328125,1733.990966796875,1683.1202392578125
84757060,1452.8458251953125,1485.52734375,1520.8382568359375,1512.256591796875,1516.51416015625,1505.1661376953125,1511.87451171875,1467.8157958984375,1517.12060546875,1522.1383056640625,1525.1331787109375,1514.8651123046875,1519.0147705078125,1504.40185546875,1500.74658203125,1457.53955078125
84757062,1381.310302734375,1412.9990234375,1455.5291748046875,1446.1458740234375,1450.054443359375,1439.4500732421875,1445.8468017578125,1406.519287109375,1451.151123046875,1452.75439453125,1455.749267578125,1447.8115234375,1452.4927978515625,1431.802978515625,1429.082275390625,1389.555419921875
84757064,1171.83349609375,1213.5494384765625,1257.977783203125,1250.085693359375,1252.1583251953125,1238.1976318359375,1245.9610595703125,1204.307373046875,1260.6402587890625,1261.641357421875,1260.191650390625,1250.505126953125,1255.3775634765625,1231.3232421875,1228.6773681640625,1191.3975830078125
84757066,446.2060852050781,484.2791748046875,518.77587890625,516.95654296875,515.0499877929688,510.1485900878906,515.8225708007812,480.6446533203125,523.9140625,524.6450805664062,520.902587890625,512.3002319335938,517.6460571289062,496.8649597167969,495.4734802246094,478.42657470703125
84757068,-1779.7318115234375,-1828.36376953125,-1861.0535888671875,-1867.7991943359375,-1870.677734375,-1834.137451171875,-1872.81689453125,-1804.8245849609375,-1864.7918701171875,-1862.8355712890625,-1872.42236328125,-1874.1419677734375,-1863.296630859375,-1861.0037841796875,-1848.226806640625,-1795.7030029296875
84757070,-2768.203125,-2845.666015625,-2912.603515625,-2919.390625,-2922.5556640625,-2868.56982421875,-2925.322021484375,-2804.207763671875,-2910.35205078125,-2915.378173828125,-2932.229736328125,-2929.33056640625,-2915.976318359375,-2900.266845703125,-2883.843017578125,-2795.808837890625
84757072,-1858.77734375,-1902.18798828125,-1945.079345703125,-1946.1343994140625,-1951.6256103515625,-1910.5535888671875,-1952.7803955078125,-1867.60400390625,-1937.6068115234375,-1939.662841796875,-1952.2569580078125,-1948.697265625,-1939.7667236328125,-1931.64208984375,-1915.4259033203125,-1857.4356689453125
84757074,689.8264770507812,734.695068359375,763.0941162109375,763.6839599609375,760.7139892578125,758.2092895507812,765.5406494140625,729.3782958984375,776.1118774414062,772.041259765625,767.4555053710938,767.9290161132812,771.5759887695312,760.8884887695312,758.9445190429688,739.260009765625
84757076,1806.4776611328125,1865.24462890625,1918.7406005859375,1913.9097900390625,1909.7310791015625,1893.35302734375,1911.2264404296875,1839.67431640625,1922.82373046875,1914.379150390625,1919.525634765625,1916.0198974609375,1920.148681640625,1901.294921875,1892.0362548828125,1839.08447265625
84757078,1292.00927734375,1316.5577392578125,1350.905029296875,1340.65771484375,1340.3544921875,1332.0013427734375,1337.85400390625,1305.0311279296875,1354.1781005859375,1346.5020751953125,1348.0430908203125,1341.833251953125,1351.1956787109375,1341.7044677734375,1332.9193115234375,1292.677978515625
84757080,1349.8624267578125,1385.8544921875,1427.4041748046875,1419.31689453125,1419.844482421875,1407.18798828125,1420.9327392578125,1373.16064453125,1433.0699462890625,1429.1072998046875,1430.4571533203125,1420.849609375,1425.049072265625,1416.1807861328125,1402.2783203125,1359.8812255859375
84757082,955.9891357421875,995.881591796875,1038.0501708984375,1029.908935546875,1034.2911376953125,1018.2078857421875,1032.2225341796875,978.6726684570312,1045.2652587890625,1034.9307861328125,1034.482177734375,1025.72607421875,1034.162353515625,1023.4872436523438,1007.9439697265625,966.5188598632812
84757084,-481.38818359375,-477.0433654785156,-469.62896728515625,-477.0018310546875,-479.06622314453125,-469.0723571777344,-480.3746643066406,-483.8638000488281,-470.0235595703125,-477.4089050292969,-481.62908935546875,-490.4972839355469,-481.5792541503906,-480.70697021484375,-484.2376403808594,-483.13275146484375
84757086,-2645.784423828125,-2727.10205078125,-2793.848388671875,-2797.391357421875,-2798.99072265625,-2751.339111328125,-2800.365478515625,-2699.720703125,-2794.620849609375,-2799.135986328125,-2811.92529296875,-2812.79345703125,-2797.0341796875,-2780.091064453125,-2764.75146484375,-2698.021728515625
84757088,-2518.231689453125,-2600.22216796875,-2660.7919921875,-2660.09814453125,-2662.847900390625,-2620.2265625,-2664.937255859375,-2564.541748046875,-2654.150146484375,-2663.919677734375,-2672.31005859375,-2673.73486328125,-2662.25390625,-2641.996337890625,-2630.24951171875,-2559.515625
84757090,-812.79345703125,-834.5341186523438,-849.1427612304688,-843.8425903320312,-851.6931762695312,-835.8466796875,-846.8250122070312,-818.263916015625,-841.645263671875,-850.4927368164062,-858.2269897460938,-855.7264404296875,-848.5487670898438,-843.4064331054688,-845.0513305664062,-815.0572509765625
84757092,1557.739990234375,1614.550537109375,1664.154296875,1667.8511962890625,1669.0224609375,1646.3306884765625,1671.39013671875,1600.099609375,1672.1959228515625,1665.0888671875,1672.573974609375,1668.2208251953125,1665.7493896484375,1652.4906005859375,1636.9432373046875,1599.464111328125
84757094,1465.6226806640625,1492.9957275390625,1533.0003662109375,1529.0999755859375,1533.6151123046875,1512.7799072265625,1533.482177734375,1486.6197509765625,1528.1737060546875,1528.4561767578125,1530.5953369140625,1526.21728515625,1524.99609375,1511.0810546875,1505.4901123046875,1463.4503173828125
84757096,1381.8419189453125,1406.3988037109375,1441.7470703125,1436.1685791015625,1445.481201171875,1424.9451904296875,1442.5943603515625,1404.1640625,1443.030517578125,1438.9058837890625,1441.784423828125,1431.080322265625,1437.0325927734375,1416.2763671875,1411.723876953125,1376.138916015625
84757098,1221.4705810546875,1250.2559814453125,1279.63525390625,1288.9521484375,1280.6197509765625,1274.0111083984375,1282.7340087890625,1248.4324951171875,1296.0799560546875,1286.513916015625,1276.2001953125,1256.78564453125,1291.186767578125,1233.5828857421875,1246.19775390625,1218.550537109375
84757100,571.0048828125,595.7694091796875,621.6430053710938,631.146728515625,624.8206176757812,620.828857421875,624.7001342773438,595.8275756835938,633.2069702148438,622.2203979492188,615.7987060546875,599.0217895507812,629.2733764648438,580.134765625,590.440185546875,575.5158081054688
84757102,-1631.1903076171875,-1690.4390869140625,-1723.7769775390625,-1717.8662109375,-1725.4052734375,-1689.554443359375,-1730.622314453125,-1660.6693115234375,-1721.8330078125,-1729.3179931640625,-1743.7772216796875,-1759.0172119140625,-1722.115478515625,-1753.060791015625,-1725.0396728515625,-1670.80029296875
