samplestamps,C1,C2,C3,C4,C5,C6,C7,C8
84241346,-437.6410827636719,-437.2298583984375,-437.7823181152344,-448.8644714355469,-436.0086669921875,-447.8675842285156,-445.5248718261719,-441.70758056640625
84241348,-2122.74267578125,-2203.428955078125,-2267.421142578125,-2278.075439453125,-2271.213623046875,-2247.570556640625,-2274.395263671875,-2177.426513671875
84241350,-1963.53857421875,-2033.17578125,-2089.504638671875,-2091.253173828125,-2091.00830078125,-2073.923828125,-2093.2802734375,-2006.8079833984375
84241352,-480.57403564453125,-492.42047119140625,-504.487060546875,-500.7113342285156,-504.6448974609375,-510.26904296875,-507.9471130371094,-489.69976806640625
84241354,1381.713134765625,1440.7667236328125,1481.344482421875,1481.1368408203125,1483.953125,1454.49072265625,1481.2822265625,1415.67822265625
84241356,1261.8033447265625,1285.5169677734375,1295.5689697265625,1296.64892578125,1284.5906982421875,1285.5169677734375,1285.359130859375,1266.1480712890625
84241358,1217.4871826171875,1245.4085693359375,1260.6527099609375,1261.5125732421875,1249.0596923828125,1245.7532958984375,1251.88427734375,1228.548583984375
84241360,1054.81884765625,1084.5220947265625,1106.49951171875,1111.313720703125,1095.3883056640625,1086.9022216796875,1100.3021240234375,1068.8917236328125
84241362,448.0420227050781,474.2395935058594,491.7101745605469,493.3550720214844,482.3642883300781,474.47637939453125,485.4795837402344,462.4346923828125
84241364,-1383.0589599609375,-1435.433349609375,-1477.327880859375,-1477.2073974609375,-1492.43505859375,-1464.1729736328125,-1489.9635009765625,-1416.205810546875
84241366,-2201.85888671875,-2286.7568359375,-2360.302734375,-2347.712890625,-2369.353759765625,-2326.919189453125,-2365.89794921875,-2247.857177734375
84241368,-1508.5057373046875,-1564.2904052734375,-1613.7738037109375,-1603.2523193359375,-1618.8828125,-1591.87109375,-1613.4830322265625,-1530.537109375
84241370,548.533203125,579.7277221679688,596.9075317382812,610.82666015625,600.8286743164062,588.3965454101562,603.1298217773438,579.3912353515625
84241372,1495.1597900390625,1543.6380615234375,1578.1181640625,1583.1275634765625,1583.37255859375,1561.723388671875,1578.5418701171875,1521.8641357421875
84241374,1066.3038330078125,1091.2470703125,1099.5753173828125,1099.6956787109375,1096.6427001953125,1086.8109130859375,1093.3155517578125,1074.27490234375
84241376,1147.0606689453125,1182.0184326171875,1199.9376220703125,1198.758056640625,1197.3665771484375,1187.866943359375,1193.6240234375,1159.559326171875
84241378,786.5377807617188,827.7219848632812,845.9153442382812,843.153076171875,845.9734497070312,834.0689086914062,840.2911376953125,803.2398681640625
84241380,-316.6180419921875,-309.42791748046875,-323.754150390625,-329.0709228515625,-324.1279602050781,-320.74267578125,-329.3782958984375,-331.45098876953125
84241382,-2068.02978515625,-2145.01904296875,-2220.6875,-2223.89013671875,-2226.411376953125,-2187.38720703125,-2227.981689453125,-2132.0595703125
84241384,-2007.356201171875,-2077.4794921875,-2155.062744140625,-2152.333740234375,-2150.03271484375,-2112.296142578125,-2149.29736328125,-2060.49072265625
84241386,-680.1482543945312,-702.8193359375,-729.6192016601562,-726.8652954101562,-722.229736328125,-708.7176513671875,-722.7987670898438,-697.8681030273438
84241388,1302.692626953125,1357.7960205078125,1395.241943359375,1396.20556640625,1408.1558837890625,1379.0340576171875,1407.470458984375,1332.5579833984375
84241390,1228.49462890625,1251.9091796875,1277.4462890625,1272.4534912109375,1280.8897705078125,1261.429443359375,1278.02783203125,1232.9307861328125
84241392,1186.1390380859375,1211.9461669921875,1239.236083984375,1232.0833740234375,1240.768798828125,1223.3231201171875,1243.78857421875,1200.1080322265625
84241394,1023.1715698242188,1050.4989013671875,1084.4183349609375,1077.7806396484375,1084.9375,1068.2852783203125,1091.55859375,1039.653564453125
84241396,499.3489074707031,524.3045043945312,553.995361328125,552.1220092773438,561.5053100585938,543.4822998046875,564.4503173828125,515.0499877929688
84241398,-1307.85986328125,-1355.6776123046875,-1384.8575439453125,-1390.9676513671875,-1382.7890625,-1363.2415771484375,-1377.5885009765625,-1335.4697265625
84241400,-2243.923583984375,-2333.158203125,-2399.593017578125,-2395.397705078125,-2395.904296875,-2353.8935546875,-2388.311279296875,-2294.661376953125
84241402,-1588.3321533203125,-1652.9766845703125,-1701.6500244140625,-1692.2376708984375,-1696.59912109375,-1665.58740234375,-1687.19921875,-1623.6055908203125
84241404,435.6680603027344,462.49285888671875,469.2883605957031,478.1690368652344,478.58856201171875,475.5023498535156,489.8576354980469,452.7481994628906
84241406,1491.292724609375,1543.7169189453125,1573.7940673828125,1577.4078369140625,1578.8907470703125,1561.6610107421875,1588.8721923828125,1519.28466796875
84241408,1132.60986328125,1150.861328125,1158.9736328125,1160.2197265625,1165.6112060546875,1158.68701171875,1168.672607421875,1134.2589111328125
84241410,1169.70263671875,1202.380126953125,1219.2359619140625,1218.57958984375,1224.320068359375,1214.558837890625,1222.75,1178.9696044921875
84241412,865.1885986328125,907.1786499023438,929.8663330078125,929.1934204101562,935.8518676757812,921.779052734375,930.2443237304688,877.5584106445312
84241414,-166.13671875,-156.59976196289062,-163.17926025390625,-162.75558471679688,-157.13143920898438,-157.9871063232422,-163.2540283203125,-177.55947875976562
84241416,-2046.255859375,-2122.302490234375,-2191.466064453125,-2184.76611328125,-2192.4755859375,-2152.6328125,-2192.28857421875,-2104.977294921875
84241418,-2059.6806640625,-2133.579833984375,-2197.97509765625,-2187.669677734375,-2205.9833984375,-2158.593505859375,-2196.7041015625,-2111.7021484375
84241420,-773.1585693359375,-801.0426025390625,-827.4021606445312,-816.9056396484375,-826.2930908203125,-802.8702392578125,-821.90673828125,-795.0570678710938
84241422,1227.2774658203125,1281.5916748046875,1320.9940185546875,1323.02099609375,1318.77587890625,1311.822509765625,1325.426025390625,1253.8822021484375
84241424,1264.8480224609375,1298.9542236328125,1320.63671875,1318.15283203125,1314.526611328125,1314.244140625,1321.3843994140625,1274.189697265625
84241426,1125.26611328125,1154.9237060546875,1177.5283203125,1177.9769287109375,1169.5032958984375,1166.4378662109375,1177.262451171875,1136.219482421875
84241428,1019.013671875,1051.7451171875,1080.28125,1080.1981201171875,1073.5396728515625,1066.1917724609375,1078.6654052734375,1034.1748046875
84241430,563.6237182617188,604.6708374023438,625.08642578125,628.39697265625,619.7322998046875,616.8662109375,630.7188720703125,587.3331909179688
84241432,-1137.68994140625,-1172.5355224609375,-1205.8775634765625,-1204.9345703125,-1211.7840576171875,-1188.0247802734375,-1207.7674560546875,-1163.513671875
84241434,-2229.024169921875,-2307.46728515625,-2378.637451171875,-2373.31640625,-2385.81494140625,-2338.5830078125,-2379.173095703125,-2278.4287109375
84241436,-1646.741943359375,-1700.275146484375,-1751.90185546875,-1744.570556640625,-1755.6568603515625,-1722.6845703125,-1748.9610595703125,-1674.2021484375
84241438,264.78363037109375,291.2927551269531,300.2024841308594,307.66259765625,302.1506042480469,298.2211608886719,309.3614501953125,282.5740661621094
84241440,1507.2969970703125,1557.9061279296875,1599.2772216796875,1601.6822509765625,1597.6905517578125,1576.1243896484375,1597.9937744140625,1528.7926025390625
84241442,1100.1983642578125,1121.08740234375,1142.3544921875,1136.580810546875,1134.8612060546875,1123.23486328125,1136.6015625,1101.8182373046875
84241444,1204.9844970703125,1236.2537841796875,1266.181396484375,1266.1356201171875,1260.3162841796875,1242.883056640625,1261.707763671875,1221.0885009765625
84241446,920.0344848632812,955.5654907226562,984.69140625,991.1089477539062,985.0029296875,964.5001220703125,988.1182250976562,945.8540649414062
84241448,-68.943603515625,-60.62783432006836,-47.506202697753906,-45.63287353515625,-53.026512145996094,-61.83241653442383,-52.876976013183594,-61.06813049316406
84241450,-1984.2158203125,-2060.943603515625,-2117.85791015625,-2112.287841796875,-2126.917236328125,-2093.749755859375,-2123.03759765625,-2026.5589599609375
84241452,-2086.0859375,-2161.127197265625,-2227.051025390625,-2212.247314453125,-2235.1923828125,-2197.4931640625,-2225.06982421875,-2123.926513671875
84241454,-922.3107299804688,-950.045166015625,-978.59375,-968.89892578125,-982.4068603515625,-965.6839599609375,-972.2177734375,-927.8268432617188
84241456,1190.1763916015625,1246.0482177734375,1280.5615234375,1288.7860107421875,1280.50341796875,1257.5416259765625,1289.022705078125,1226.367919921875
84241458,1306.08203125,1342.6929931640625,1370.8885498046875,1368.3505859375,1368.4752197265625,1349.700439453125,1367.5987548828125,1320.62841796875
84241460,1160.76806640625,1198.766357421875,1222.0272216796875,1215.1278076171875,1213.5992431640625,1192.373779296875,1210.6044921875,1175.2354736328125
84241462,1094.374755859375,1104.36865234375,1128.680419921875,1123.0023193359375,1120.763427734375,1098.644775390625,1119.6917724609375,1091.9906005859375
84241464,804.556640625,628.409423828125,634.752197265625,625.1653442382812,627.0096435546875,618.5318603515625,627.2630004882812,669.5230102539062
84241466,-819.2276000976562,-1017.8257446289062,-1064.81689453125,-1070.4285888671875,-1072.9041748046875,-1053.4066162109375,-1071.88232421875,-973.2603759765625
84241468,-2064.623779296875,-2301.15771484375,-2390.890869140625,-2390.1015625,-2401.503662109375,-2361.3330078125,-2397.054931640625,-2233.319091796875
84241470,-1604.3614501953125,-1793.9127197265625,-1861.198974609375,-1856.347412109375,-1866.092041015625,-1837.310791015625,-1862.8521728515625,-1734.007568359375
84241472,314.6533203125,213.95030212402344,209.61380004882812,216.3179168701172,209.0655059814453,202.51507568359375,215.32102966308594,237.32748413085938
84241474,1606.0810546875,1564.6807861328125,1600.3115234375,1600.1993408203125,1599.8961181640625,1575.0318603515625,1598.2928466796875,1564.6102294921875
84241476,1168.091064453125,1100.6053466796875,1118.944091796875,1113.436279296875,1115.8828125,1104.115234375,1104.671875,1112.6346435546875
84241478,1288.6114501953125,1247.0244140625,1279.4898681640625,1272.1129150390625,1270.738037109375,1250.2227783203125,1262.875,1257.774169921875
84241480,980.9655151367188,956.2217407226562,987.104736328125,980.6664428710938,979.0672607421875,959.5737915039062,971.582275390625,957.8624877929688
84241482,86.24388885498047,51.7845458984375,62.81269836425781,58.42635726928711,57.08055114746094,45.50410461425781,49.09292984008789,61.22181701660156
84241484,-1827.3751220703125,-1941.46142578125,-1995.547119140625,-2003.5181884765625,-2007.6884765625,-1982.47119140625,-2014.4508056640625,-1906.3831787109375
84241486,-2093.957275390625,-2204.849365234375,-2271.936279296875,-2274.690185546875,-2281.42333984375,-2251.192626953125,-2282.02978515625,-2162.22802734375
84241488,-1039.2630615234375,-1097.2408447265625,-1132.655517578125,-1130.3502197265625,-1136.796875,-1123.770751953125,-1133.0460205078125,-1066.9102783203125
84241490,1103.388427734375,1134.5123291015625,1172.1990966796875,1173.61962890625,1171.156494140625,1145.5528564453125,1177.3538818359375,1130.9068603515625
84241492,1345.8623046875,1362.3402099609375,1403.217041015625,1391.972900390625,1392.525390625,1373.385009765625,1392.3841552734375,1358.1033935546875
84241494,1148.5601806640625,1154.0264892578125,1187.530517578125,1173.8023681640625,1174.7286376953125,1157.5821533203125,1171.476318359375,1152.40234375
84241496,1081.59375,1105.9678955078125,1143.90380859375,1128.705322265625,1133.228759765625,1108.4808349609375,1125.835205078125,1103.201416015625
84241498,647.857177734375,681.4982299804688,719.0355224609375,704.2897338867188,704.4185180664062,680.0028686523438,698.1920776367188,676.2354736328125
84241500,-867.43994140625,-902.3104858398438,-909.4590454101562,-923.8849487304688,-926.8175048828125,-925.0770874023438,-929.5631103515625,-888.8773193359375
84241502,-2223.08837890625,-2311.558837890625,-2367.904052734375,-2380.680908203125,-2381.873046875,-2355.189453125,-2385.76513671875,-2268.31005859375
84241504,-1812.8411865234375,-1880.335205078125,-1927.3553466796875,-1932.2734375,-1937.5860595703125,-1916.5224609375,-1936.0533447265625,-1842.8643798828125
84241506,-29.30040740966797,-21.69077491760254,-12.805948257446289,-11.161070823669434,-13.075940132141113,-24.860071182250977,-11.264914512634277,-9.071744918823242
84241508,1515.1517333984375,1571.3765869140625,1619.156982421875,1619.41455078125,1623.5931396484375,1587.1690673828125,1624.893310546875,1552.2861328125
84241510,1127.36376953125,1142.981689453125,1170.221923828125,1164.0411376953125,1168.1865234375,1148.1905517578125,1168.6226806640625,1137.826904296875
84241512,1208.48193359375,1239.7095947265625,1270.15234375,1271.631103515625,1268.1668701171875,1244.5404052734375,1274.5760498046875,1229.16748046875
84241514,921.2847290039062,959.764892578125,989.8004760742188,991.37890625,987.5906982421875,961.8916015625,990.6727905273438,948.7242431640625
84241516,135.74803161621094,162.71405029296875,173.99972534179688,174.14926147460938,176.63319396972656,158.80538940429688,171.03396606445312,148.54151916503906
84241518,-1790.0164794921875,-1849.7470703125,-1905.938720703125,-1906.7030029296875,-1908.8131103515625,-1883.9156494140625,-1913.5400390625,-1825.31494140625
84241520,-2188.259521484375,-2260.251953125,-2326.935791015625,-2320.01171875,-2328.531005859375,-2293.0,-2327.15185546875,-2221.418701171875
84241522,-1179.5054931640625,-1210.38427734375,-1248.012939453125,-1238.301513671875,-1243.506103515625,-1223.115478515625,-1240.3284912109375,-1184.3114013671875
84241524,958.83447265625,1014.8308715820312,1040.4344482421875,1046.7896728515625,1048.177001953125,1034.80615234375,1051.6536865234375,1001.6386108398438
84241526,1358.7347412109375,1404.9241943359375,1433.56005859375,1436.1229248046875,1436.9453125,1428.5631103515625,1433.269287109375,1392.325927734375
84241528,1116.0946044921875,1148.0078125,1162.608154296875,1162.1220703125,1164.9757080078125,1160.165771484375,1161.5489501953125,1135.309814453125
84241530,1087.4173583984375,1127.0147705078125,1146.93603515625,1146.00146484375,1146.1427001953125,1141.025390625,1147.0108642578125,1110.8360595703125
84241532,695.4589233398438,737.5527954101562,760.0701904296875,758.5582275390625,759.5509643554688,753.7814331054688,765.681884765625,720.6886596679688
84241534,-730.2007446289062,-742.2257690429688,-764.6392822265625,-765.5697021484375,-773.6404418945312,-752.3816528320312,-763.5966796875,-740.5850219726562
84241536,-2234.598388671875,-2313.494384765625,-2387.9873046875,-2386.172119140625,-2401.806884765625,-2347.2392578125,-2384.8720703125,-2279.30078125
84241538,-1826.976318359375,-1889.5107421875,-1953.519775390625,-1943.7086181640625,-1964.6268310546875,-1914.3916015625,-1948.061767578125,-1859.0390625
84241540,-116.82779693603516,-110.48089599609375,-114.43524932861328,-107.01668548583984,-122.00334167480469,-105.26380920410156,-111.36148834228516,-101.19316101074219
84241542,1454.6402587890625,1519.845458984375,1562.08056640625,1558.400390625,1554.217529296875,1540.3648681640625,1557.57373046875,1499.79541015625
84241544,1129.7645263671875,1148.46044921875,1173.5032958984375,1164.7763671875,1166.338134765625,1159.6630859375,1160.460693359375,1141.980712890625
84241546,1212.3489990234375,1239.21533203125,1269.7037353515625,1263.8927001953125,1260.9849853515625,1248.5986328125,1257.0306396484375,1228.4530029296875
84241548,963.5364990234375,991.7901611328125,1026.0792236328125,1021.6637573242188,1019.3418579101562,1005.962646484375,1016.862060546875,979.0589599609375
84241550,269.1367492675781,284.7630920410156,300.7923278808594,300.2606506347656,298.561767578125,287.8908386230469,297.25750732421875,271.5625305175781
84241552,-1687.9344482421875,-1757.3515625,-1801.651123046875,-1802.2159423828125,-1812.03125,-1784.33837890625,-1810.82666015625,-1730.568359375
84241554,-2202.45263671875,-2291.330078125,-2356.493896484375,-2348.72216796875,-2366.63720703125,-2329.934814453125,-2362.799072265625,-2253.369140625
84241556,-1275.29052734375,-1321.845458984375,-1357.625732421875,-1350.29443359375,-1366.6268310546875,-1339.8851318359375,-1359.469970703125,-1295.99267578125
84241558,834.0813598632812,871.7556762695312,902.1983642578125,914.2525024414062,902.36865234375,891.3654174804688,907.224365234375,863.1491088867188
84241560,1431.8695068359375,1467.89892578125,1509.6978759765625,1510.395751953125,1501.294921875,1486.1005859375,1505.1868896484375,1454.9393310546875
84241562,1122.537109375,1139.00244140625,1164.0120849609375,1169.910400390625,1155.5675048828125,1145.1541748046875,1158.5955810546875,1130.441650390625
84241564,1095.3302001953125,1115.03125,1155.8665771484375,1154.3006591796875,1149.3909912109375,1131.92041015625,1146.4625244140625,1113.43212890625
84241566,734.408447265625,766.8200073242188,803.7799072265625,807.929443359375,802.5420532226562,780.4774780273438,797.3623657226562,756.4938354492188
84241568,-623.5994262695312,-641.501953125,-642.079345703125,-640.554931640625,-647.3919677734375,-649.8177490234375,-652.8707275390625,-636.7916259765625
84241570,-2186.07470703125,-2275.745361328125,-2328.917236328125,-2325.959716796875,-2339.318115234375,-2309.61474609375,-2343.957763671875,-2239.08447265625
84241572,-1872.5552978515625,-1947.6173095703125,-1992.9676513671875,-1986.8865966796875,-1998.454833984375,-1971.513671875,-2001.7362060546875,-1913.1953125
84241574,-278.74432373046875,-284.588623046875,-287.09747314453125,-275.85333251953125,-284.4806213378906,-285.7765808105469,-283.7994079589844,-276.17315673828125
84241576,1465.240478515625,1518.919189453125,1567.567626953125,1570.4752197265625,1571.0650634765625,1541.4864501953125,1567.1689453125,1495.4630126953125
84241578,1188.211669921875,1209.49951171875,1238.4552001953125,1236.9058837890625,1234.2308349609375,1218.1517333984375,1232.261962890625,1199.5721435546875
84241580,1200.66455078125,1227.655517578125,1263.14501953125,1260.5447998046875,1248.897705078125,1239.501953125,1255.0244140625,1220.5235595703125
84241582,957.8915405273438,991.391357421875,1033.9130859375,1027.3668212890625,1020.8994750976562,1007.0758666992188,1023.4623413085938,983.3954467773438
84241584,308.896240234375,337.2786865234375,363.9830017089844,361.7773742675781,354.7949523925781,346.8447265625,353.6776123046875,325.4156188964844
84241586,-1612.166259765625,-1669.1968994140625,-1706.052978515625,-1707.0623779296875,-1716.1673583984375,-1690.7049560546875,-1720.7945556640625,-1645.23828125
84241588,-2205.077880859375,-2285.884521484375,-2343.0107421875,-2338.798828125,-2355.496826171875,-2319.392578125,-2355.862548828125,-2252.9248046875
84241590,-1363.5946044921875,-1405.4393310546875,-1441.6846923828125,-1434.3077392578125,-1445.5477294921875,-1424.2972412109375,-1447.3961181640625,-1386.0745849609375
84241592,720.2151489257812,764.8095703125,793.4204711914062,802.782958984375,794.6209106445312,782.4837036132812,795.7216186523438,753.4782104492188
84241594,1410.9803466796875,1453.2196044921875,1497.8057861328125,1497.735107421875,1497.660400390625,1475.3797607421875,1494.266845703125,1440.3431396484375
84241596,1047.6744384765625,1059.321533203125,1086.68212890625,1083.5916748046875,1086.0673828125,1076.5552978515625,1081.6976318359375,1062.07958984375
84241598,1155.035888671875,1182.9281005859375,1214.259765625,1212.174560546875,1215.829833984375,1202.6707763671875,1210.920166015625,1179.904296875
84241600,790.6914672851562,819.2608032226562,851.003662109375,852.1126708984375,852.8229370117188,838.9453735351562,850.9953002929688,815.7675170898438
84241602,-529.9120483398438,-543.046142578125,-545.779296875,-545.3638916015625,-550.2528686523438,-538.0740966796875,-546.6058959960938,-528.2339477539062
84241604,-2170.739013671875,-2255.81982421875,-2321.81005859375,-2318.092529296875,-2324.148681640625,-2282.785888671875,-2327.189208984375,-2211.051025390625
84241606,-1993.628173828125,-2063.053466796875,-2120.474853515625,-2111.133056640625,-2120.017822265625,-2081.309326171875,-2118.485107421875,-2019.0364990234375
84241608,-447.1199035644531,-451.7845458984375,-464.9643249511719,-454.7004699707031,-463.0452880859375,-453.14697265625,-460.23321533203125,-434.3762512207031
84241610,1413.87548828125,1474.5947265625,1518.4290771484375,1519.6544189453125,1519.52978515625,1500.8048095703125,1516.9046630859375,1454.6361083984375
84241612,1198.9698486328125,1221.4166259765625,1248.062744140625,1242.3140869140625,1246.189453125,1235.6348876953125,1240.170654296875,1213.2254638671875
84241614,1180.84716796875,1211.3563232421875,1235.8798828125,1230.02734375,1228.876708984375,1220.116455078125,1231.97119140625,1199.5928955078125
84241616,1009.1693725585938,1047.3504638671875,1073.7474365234375,1065.763916015625,1069.39013671875,1057.1656494140625,1067.91552734375,1024.3096923828125
84241618,418.4093322753906,450.05657958984375,469.6580505371094,462.7213134765625,463.165771484375,455.80950927734375,465.39630126953125,426.7873840332031
84241620,-1427.6990966796875,-1480.696533203125,-1519.0770263671875,-1526.9981689453125,-1531.72509765625,-1501.7227783203125,-1524.4769287109375,-1471.0723876953125
84241622,-2239.744873046875,-2322.125732421875,-2389.981201171875,-2382.8076171875,-2396.514892578125,-2349.7646484375,-2386.3134765625,-2288.56787109375
84241624,-1492.3187255859375,-1543.49267578125,-1586.6083984375,-1579.8958740234375,-1591.7464599609375,-1559.314208984375,-1584.7266845703125,-1517.461181640625
84241626,632.98681640625,669.8636474609375,692.5554809570312,701.8515014648438,698.5576171875,689.7059936523438,695.4215698242188,659.8199462890625
84241628,1440.891357421875,1484.642578125,1520.9046630859375,1523.3636474609375,1524.70947265625,1510.12158203125,1514.5286865234375,1461.190673828125
84241630,1076.71728515625,1096.9251708984375,1105.79345703125,1102.54931640625,1109.3822021484375,1099.841064453125,1095.0394287109375,1072.459716796875
84241632,1163.609130859375,1197.341552734375,1214.3843994140625,1214.2139892578125,1219.08642578125,1206.2015380859375,1209.192138671875,1170.288330078125
84241634,803.8380126953125,845.7034912109375,860.0338134765625,862.9871215820312,863.7431030273438,850.9911499023438,856.9683837890625,817.944091796875
84241636,-365.91448974609375,-365.087890625,-378.6456604003906,-379.4764099121094,-381.08807373046875,-375.3849792480469,-380.572998046875,-377.1212463378906
84241638,-2153.305908203125,-2231.21728515625,-2303.978271484375,-2302.528564453125,-2309.660400390625,-2272.21044921875,-2311.928466796875,-2205.626220703125
84241640,-2000.398681640625,-2067.041259765625,-2142.6806640625,-2134.776123046875,-2142.80517578125,-2108.7197265625,-2140.055419921875,-2047.697265625
84241642,-571.021484375,-586.6104736328125,-610.9512939453125,-599.87744140625,-608.36767578125,-607.0634155273438,-606.3697509765625,-583.3954467773438
84241644,1376.2760009765625,1434.0045166015625,1470.100341796875,1477.7681884765625,1475.9364013671875,1442.98486328125,1472.52197265625,1405.310546875
84241646,1222.5797119140625,1248.4241943359375,1272.8355712890625,1270.812744140625,1268.951904296875,1248.4366455078125,1259.4273681640625,1227.4312744140625
84241648,1183.89599609375,1208.44873046875,1229.6534423828125,1231.680419921875,1232.843505859375,1210.8536376953125,1214.297119140625,1184.265625
84241650,1002.2160034179688,1033.8466796875,1058.241455078125,1061.0618896484375,1061.19482421875,1039.661865234375,1046.5611572265625,1010.6646728515625
84241652,488.5948791503906,520.013671875,540.36279296875,539.3742065429688,541.3472290039062,521.787353515625,529.6129760742188,495.8389892578125
84241654,-1333.6171875,-1378.639404296875,-1416.7125244140625,-1420.0230712890625,-1423.599365234375,-1407.3541259765625,-1428.79150390625,-1372.599853515625
84241656,-2242.964111328125,-2326.69091796875,-2395.194091796875,-2387.759033203125,-2399.900390625,-2363.3681640625,-2398.51708984375,-2295.0849609375
