samplestamps,C1,C2,C3,C4
84696782,2689.38623046875,2730.204833984375,2778.267578125,2770.43798828125
84696784,1687.265625,1708.408203125,1740.5830078125,1736.8695068359375
84696786,-701.6770629882812,-766.4752197265625,-806.42578125,-813.07177734375
84696788,-1197.964599609375,-1276.806640625,-1333.7750244140625,-1333.2100830078125
84696790,-35.62653732299805,-71.25723266601562,-95.16194152832031,-90.42668914794922
84696792,2477.936279296875,2537.845703125,2589.007080078125,2592.325927734375
84696794,2807.493408203125,2862.928955078125,2918.410400390625,2907.905517578125
84696796,2391.02783203125,2430.214111328125,2463.502197265625,2460.420166015625
84696798,2195.96875,2260.63818359375,2293.17431640625,2287.899169921875
84696800,1550.3297119140625,1620.66064453125,1652.7440185546875,1647.111572265625
84696802,-431.1903381347656,-424.311767578125,-437.6327819824219,-444.8062744140625
84696804,-2437.350341796875,-2501.61669921875,-2575.411865234375,-2575.785888671875
84696806,-2192.031005859375,-2239.1923828125,-2299.8203125,-2294.18359375
84696808,-184.13482666015625,-157.97463989257812,-155.74407958984375,-153.56338500976562
84696810,1677.8948974609375,1764.89892578125,1812.1849365234375,1811.117431640625
84696812,1169.665283203125,1217.96484375,1242.7584228515625,1236.3865966796875
84696814,1203.2108154296875,1256.3743896484375,1290.4390869140625,1286.3892822265625
84696816,899.5939331054688,960.084716796875,991.2293701171875,989.9126586914062
84696818,8.004237174987793,56.31626510620117,73.72869873046875,70.4638671875
84696820,-2399.81298828125,-2440.29541015625,-2502.23974609375,-2504.0341796875
84696822,-3103.309326171875,-3165.175048828125,-3248.037841796875,-3239.472900390625
84696824,-2030.6253662109375,-2060.067138671875,-2107.72705078125,-2099.10791015625
84696826,556.7783813476562,618.7603149414062,643.0513305664062,647.6868896484375
84696828,1160.0909423828125,1216.5484619140625,1246.5882568359375,1247.5809326171875
84696830,699.176513671875,738.65771484375,752.5519409179688,749.9849243164062
84696832,606.3281860351562,658.3703002929688,679.3092041015625,677.4483642578125
84696834,32.3617057800293,89.08918762207031,108.83186340332031,114.55986022949219
84696836,-1710.638671875,-1703.7352294921875,-1731.893310546875,-1727.261962890625
84696838,-3778.834716796875,-3848.563232421875,-3936.456298828125,-3929.095703125
84696840,-3572.967529296875,-3630.139404296875,-3702.887939453125,-3690.563720703125
84696842,-1668.09619140625,-1662.4429931640625,-1681.6748046875,-1669.0640869140625
84696844,353.52392578125,414.4632873535156,457.50421142578125,462.8251647949219
84696846,-109.0063247680664,-78.72978973388672,-63.0079231262207,-64.39527130126953
84696848,-191.62815856933594,-155.1417999267578,-139.5694580078125,-137.3472137451172
84696850,-562.5603637695312,-519.8475341796875,-504.0550842285156,-503.1080322265625
84696852,-1486.810791015625,-1432.38037109375,-1424.3553466796875,-1425.0615234375
84696854,-4168.201171875,-4032.02099609375,-4079.71826171875,-4076.52001953125
