samplestamps,C1
84941346,-925.2640380859375
84941348,1535.4593505859375
84941350,1581.3870849609375
84941352,1371.312255859375
84941354,1240.2537841796875
84941356,621.9462280273438
84941358,-1419.026123046875
84941360,-2800.922119140625
84941362,-2025.30859375
84941364,404.0706481933594
84941366,1817.6470947265625
84941368,1330.697021484375
84941370,1458.8936767578125
84941372,1083.9114990234375
84941374,-96.62405395507812
84941376,-2397.416259765625
84941378,-2533.081298828125
84941380,-1007.6282958984375
84941382,1462.7109375
84941384,1611.8671875
84941386,1454.5654296875
84941388,1310.0572509765625
84941390,729.818603515625
84941392,-1282.5469970703125
84941394,-2769.8564453125
84941396,-2110.534912109375
84941398,248.3847198486328
84941400,1849.0576171875
84941402,1385.8004150390625
84941404,1422.1331787109375
84941406,1072.5428466796875
84941408,26.230802536010742
84941410,-2298.9189453125
84941412,-2589.2646484375
84941414,-1223.5433349609375
84941416,1329.949462890625
84941418,1641.7657470703125
84941420,1397.17333984375
84941422,1314.6470947265625
84941424,815.2981567382812
84941426,-1103.986572265625
84941428,-2762.566650390625
84941430,-2168.354736328125
84941432,45.13857650756836
84941434,1806.6522216796875
84941436,1412.1226806640625
84941438,1469.705810546875
84941440,1127.47998046875
84941442,137.40121459960938
84941444,-2241.971435546875
84941446,-2583.04248046875
84941448,-1370.68505859375
84941450,1315.149658203125
84941452,1732.109375
84941454,1409.887939453125
84941456,1370.8221435546875
84941458,884.2002563476562
84941460,-951.7232666015625
84941462,-2733.718994140625
84941464,-2236.23095703125
84941466,-146.73049926757812
84941468,1827.491455078125
84941470,1427.0677490234375
84941472,1446.60693359375
84941474,1127.126953125
84941476,239.7989501953125
84941478,-2117.62109375
84941480,-2662.108642578125
84941482,-1522.1590576171875
84941484,1075.6165771484375
84941486,1720.657470703125
84941488,1352.8447265625
84941490,1314.4892578125
84941492,870.5552368164062
84941494,-768.7265625
84941496,-2705.0
84941498,-2301.660400390625
84941500,-303.2679443359375
84941502,1743.8934326171875
84941504,1477.5771484375
84941506,1417.780029296875
84941508,1163.501220703125
84941510,327.5672607421875
84941512,-1997.2003173828125
84941514,-2680.580322265625
84941516,-1627.410400390625
84941518,990.15771484375
84941520,1744.8031005859375
84941522,1351.84375
84941524,1411.8194580078125
84941526,906.7134399414062
84941528,-665.477294921875
84941530,-2668.559326171875
84941532,-2375.775390625
84941534,-445.93194580078125
84941536,1730.5184326171875
84941538,1467.1346435546875
84941540,1411.337646484375
84941542,1176.269775390625
84941544,460.75244140625
84941546,-1861.913330078125
84941548,-2722.736328125
84941550,-1753.1064453125
84941552,794.6001586914062
84941554,1803.2626953125
84941556,1354.7803955078125
84941558,1379.9105224609375
84941560,979.204345703125
84941562,-469.3880310058594
84941564,-2667.60400390625
84941566,-2402.782958984375
84941568,-648.3847045898438
84941570,1633.5870361328125
84941572,1504.314697265625
84941574,1388.9697265625
84941576,1209.0467529296875
84941578,557.8458862304688
84941580,-1699.2449951171875
84941582,-2744.46875
84941584,-1849.5352783203125
84941586,692.0279541015625
84941588,1812.1641845703125
84941590,1303.224365234375
84941592,1417.833984375
84941594,972.3756103515625
84941596,-355.2435607910156
84941598,-2589.837890625
84941600,-2476.254150390625
84941602,-784.0039672851562
84941604,1621.56201171875
84941606,1508.5057373046875
84941608,1438.7978515625
84941610,1220.5733642578125
84941612,602.31982421875
84941614,-1552.5103759765625
84941616,-2734.719970703125
84941618,-1896.152587890625
84941620,569.17724609375
84941622,2021.1466064453125
84941624,1567.80029296875
84941626,1583.368408203125
84941628,1185.5823974609375
84941630,-57.7202262878418
84941632,-2386.20947265625
84941634,-2441.67431640625
84941636,-837.4458618164062
84941638,1616.8475341796875
84941640,1624.7977294921875
84941642,1472.114990234375
84941644,1321.239013671875
84941646,706.7196655273438
84941648,-1387.15869140625
84941650,-2727.629638671875
84941652,-2019.14453125
84941654,386.0517578125
84941656,1804.6126708984375
84941658,1344.6910400390625
84941660,1422.2452392578125
84941662,1053.298583984375
84941664,-69.27174377441406
84941666,-2390.51708984375
84941668,-2576.425537109375
84941670,-1134.13427734375
84941672,1435.4832763671875
84941674,1615.9129638671875
84941676,1394.64794921875
84941678,1320.90673828125
84941680,734.391845703125
84941682,-1212.490234375
84941684,-2694.20458984375
84941686,-2103.494384765625
84941688,224.59214782714844
84941690,1844.3804931640625
84941692,1424.3221435546875
84941694,1468.206298828125
84941696,1092.6136474609375
84941698,67.02873229980469
84941700,-2321.44873046875
84941702,-2619.213134765625
84941704,-1250.5924072265625
84941706,1308.723876953125
84941708,1680.3621826171875
84941710,1397.0030517578125
84941712,1334.26513671875
84941714,789.0133666992188
84941716,-1074.025634765625
84941718,-2738.27978515625
84941720,-2175.8564453125
84941722,3.227447748184204
84941724,1790.9344482421875
84941726,1421.2442626953125
84941728,1477.7930908203125
84941730,1136.5185546875
84941732,167.64036560058594
84941734,-2180.940673828125
84941736,-2634.748046875
84941738,-1412.6708984375
84941740,1237.60791015625
84941742,1730.1529541015625
84941744,1400.521240234375
84941746,1348.3504638671875
84941748,882.0693969726562
84941750,-902.2938842773438
84941752,-2732.97119140625
84941754,-2277.30712890625
84941756,-131.34922790527344
84941758,1830.3284912109375
84941760,1442.2994384765625
84941762,1446.2205810546875
84941764,1125.058349609375
84941766,299.77880859375
84941768,-2073.1181640625
84941770,-2675.74951171875
84941772,-1528.393798828125
84941774,1129.6649169921875
84941776,1700.316650390625
84941778,1342.472900390625
84941780,1349.8831787109375
84941782,875.4441528320312
84941784,-751.1978149414062
84941786,-2714.63671875
84941788,-2334.64111328125
84941790,-352.56439208984375
84941792,1752.6619873046875
84941794,1477.2322998046875
84941796,1448.52587890625
84941798,1170.0723876953125
84941800,377.77337646484375
84941802,-1921.10400390625
84941804,-2693.037353515625
84941806,-1681.130615234375
84941808,940.4168090820312
84941810,1798.8804931640625
84941812,1367.939453125
84941814,1443.2049560546875
84941816,965.6174926757812
84941818,-583.146240234375
84941820,-2640.417724609375
84941822,-2384.58544921875
84941824,-511.3074951171875
84941826,1734.4188232421875
84941828,1476.642578125
84941830,1459.98193359375
84941832,1239.3856201171875
84941834,508.150634765625
84941836,-1822.029296875
84941838,-2719.5380859375
84941840,-1745.3099365234375
84941842,841.898681640625
84941844,1819.7364501953125
84941846,1350.954833984375
84941848,1416.3095703125
84941850,996.9781494140625
84941852,-455.1407470703125
84941854,-2585.0693359375
84941856,-2440.282958984375
84941858,-691.1556396484375
84941860,1637.666015625
84941862,1527.8414306640625
84941864,1425.9046630859375
84941866,1223.8258056640625
84941868,583.4120483398438
84941870,-1663.1075439453125
84941872,-2725.76025390625
84941874,-1854.515625
84941876,714.2670288085938
84941878,1820.0936279296875
84941880,1393.18994140625
84941882,1467.338134765625
84941884,1010.6522216796875
84941886,-279.7868957519531
84941888,-2522.181884765625
84941890,-2477.1513671875
84941892,-802.3094482421875
84941894,1604.3697509765625
84941896,1548.369140625
84941898,1416.853759765625
84941900,1247.8302001953125
84941902,644.201904296875
84941904,-1492.243896484375
84941906,-2717.8681640625
84941908,-1975.76708984375
84941910,501.98236083984375
84941912,1827.6700439453125
84941914,1318.6761474609375
84941916,1435.6077880859375
84941918,1077.34033203125
84941920,-152.79908752441406
84941922,-2446.90380859375
84941924,-2511.108154296875
84941926,-979.9187622070312
84941928,1514.7779541015625
84941930,1625.9359130859375
84941932,1412.575439453125
84941934,1283.3404541015625
84941936,715.8828125
84941938,-1358.6475830078125
84941940,-2763.102294921875
84941942,-2058.06494140625
84941944,315.0852966308594
84941946,1855.09716796875
84941948,1369.3060302734375
84941950,1483.442138671875
84941952,1108.63037109375
84941954,-22.371986389160156
84941956,-2358.67041015625
84941958,-2524.345947265625
84941960,-1159.1895751953125
84941962,1411.9398193359375
84941964,1630.126953125
84941966,1420.272216796875
84941968,1298.1650390625
84941970,795.8961181640625
84941972,-1184.81396484375
84941974,-2758.96533203125
84941976,-2125.7998046875
84941978,155.83546447753906
84941980,1831.0013427734375
84941982,1124.123779296875
84941984,1294.3477783203125
84941986,944.91943359375
84941988,-19.298227310180664
84941990,-2382.188720703125
84941992,-2733.1416015625
84941994,-1431.5413818359375
84941996,1248.4324951171875
84941998,1602.521240234375
84942000,1379.4285888671875
84942002,1302.2149658203125
84942004,808.0499267578125
84942006,-1046.1873779296875
84942008,-2805.561767578125
84942010,-2236.554931640625
84942012,-35.85914611816406
84942014,1809.82568359375
84942016,1313.4134521484375
84942018,1419.674072265625
84942020,1108.256591796875
84942022,207.86093139648438
84942024,-2191.474365234375
84942026,-2655.454345703125
84942028,-1499.0933837890625
84942030,1173.66943359375
84942032,1723.8101806640625
84942034,1376.2967529296875
84942036,1357.1688232421875
84942038,893.0850830078125
84942040,-888.0548706054688
84942042,-2745.681640625
84942044,-2261.124267578125
84942046,-226.08334350585938
84942048,1761.7752685546875
84942050,1406.30322265625
84942052,1406.3282470703125
84942054,1135.28076171875
84942056,262.2789306640625
84942058,-2050.78759765625
84942060,-2715.849609375
84942062,-1605.3665771484375
84942064,1029.33154296875
84942066,1755.154296875
84942068,1378.7183837890625
84942070,1420.7125244140625
84942072,920.6782836914062
84942074,-688.572021484375
84942076,-2645.6806640625
84942078,-2327.467529296875
84942080,-385.14208984375
84942082,1748.0804443359375
84942084,1471.3963623046875
84942086,1431.6202392578125
84942088,1157.50732421875
84942090,374.1513366699219
84942092,-1901.610595703125
84942094,-2696.51806640625
84942096,-1705.0478515625
84942098,886.1524658203125
84942100,1740.7698974609375
84942102,1327.4281005859375
84942104,1402.89306640625
84942106,969.6632080078125
84942108,-513.3967895507812
84942110,-2595.61572265625
84942112,-2374.45458984375
84942114,-539.8975830078125
84942116,1742.2528076171875
84942118,1516.460205078125
84942120,1445.061767578125
84942122,1225.8818359375
84942124,510.4185791015625
84942126,-1749.9246826171875
84942128,-2741.08349609375
84942130,-1808.4757080078125
84942132,747.463623046875
84942134,1850.635986328125
84942136,1361.1397705078125
84942138,1388.579345703125
84942140,967.8106689453125
84942142,-431.8715515136719
84942144,-2605.33544921875
84942146,-2447.514404296875
84942148,-717.1995239257812
84942150,1608.0208740234375
84942152,1545.1541748046875
84942154,1444.3763427734375
84942156,1245.21337890625
84942158,606.3697509765625
84942160,-1602.9698486328125
84942162,-2754.101318359375
84942164,-1894.7611083984375
84942166,577.7422485351562
84942168,1829.2900390625
84942170,1356.5831298828125
84942172,1432.949462890625
84942174,1054.4158935546875
84942176,-269.93841552734375
84942178,-2508.013671875
84942180,-2513.9990234375
84942182,-862.7088623046875
84942184,1531.4842529296875
84942186,1566.4959716796875
84942188,1451.0596923828125
84942190,1280.0755615234375
84942192,642.415771484375
84942194,-1495.7330322265625
84942196,-2728.614013671875
84942198,-2048.448974609375
84942200,467.7846984863281
84942202,1807.23779296875
84942204,1356.728515625
84942206,1425.3065185546875
84942208,1063.8033447265625
84942210,-136.08448791503906
84942212,-2470.754638671875
84942214,-2560.81982421875
84942216,-1071.6373291015625
84942218,1446.91015625
84942220,1575.5677490234375
84942222,1380.6373291015625
84942224,1286.6925048828125
84942226,717.378173828125
84942228,-1339.9224853515625
84942230,-2738.802978515625
84942232,-2052.436767578125
84942234,216.36776733398438
84942236,1811.0343017578125
84942238,1356.3421630859375
84942240,1425.672119140625
84942242,1064.19384765625
84942244,-36.24129104614258
84942246,-2359.77099609375
84942248,-2609.289794921875
84942250,-1221.2587890625
84942252,1339.49462890625
84942254,1662.9996337890625
84942256,1394.33642578125
84942258,1263.2738037109375
84942260,778.9073486328125
84942262,-1147.3223876953125
84942264,-2765.748291015625
84942266,-2173.546875
84942268,108.67402648925781
84942270,1804.5087890625
84942272,1419.9981689453125
84942274,1428.9161376953125
84942276,1119.0313720703125
84942278,82.97905731201172
84942280,-2242.80615234375
84942282,-2658.76904296875
84942284,-1339.195556640625
84942286,1209.462158203125
84942288,1660.0379638671875
84942290,1352.6910400390625
84942292,1288.5242919921875
84942294,796.5357666015625
84942296,-1008.5504150390625
84942298,-2766.986083984375
84942300,-2192.143310546875
84942302,-96.83174133300781
84942304,1779.27490234375
84942306,1445.0159912109375
84942308,1468.256103515625
84942310,1119.779052734375
84942312,193.73825073242188
84942314,-2118.05322265625
84942316,-2661.52294921875
84942318,-1469.3402099609375
84942320,1081.3612060546875
84942322,1686.21484375
84942324,1371.4576416015625
84942326,1395.7154541015625
84942328,904.7570190429688
84942330,-806.4631958007812
84942332,-2685.0205078125
84942334,-2274.843994140625
84942336,-218.685546875
84942338,1758.564453125
84942340,1516.132080078125
84942342,1744.85302734375
84942344,1345.5924072265625
84942346,524.6617431640625
84942348,-1836.3720703125
84942350,-2563.2041015625
84942352,-1502.283447265625
84942354,1120.0115966796875
84942356,1850.1583251953125
84942358,1458.0379638671875
84942360,1441.5601806640625
84942362,962.6309814453125
84942364,-622.4571533203125
84942366,-2634.440673828125
84942368,-2349.710693359375
84942370,-426.79986572265625
84942372,1738.9464111328125
84942374,1535.70849609375
84942376,1476.775390625
84942378,1205.2835693359375
84942380,439.796875
84942382,-1834.49462890625
84942384,-2746.242431640625
84942386,-1681.2635498046875
84942388,898.09033203125
84942390,1803.9066162109375
84942392,1360.76171875
84942394,1406.294921875
84942396,949.9662475585938
84942398,-517.845458984375
84942400,-2624.409423828125
84942402,-2371.251953125
84942404,-602.4860229492188
84942406,1692.640625
84942408,1463.4710693359375
84942410,1428.35546875
84942412,1226.064697265625
84942414,508.5494079589844
84942416,-1720.1590576171875
84942418,-2688.792236328125
84942420,-1814.0250244140625
84942422,710.993896484375
84942424,1858.0836181640625
84942426,1349.1064453125
84942428,1417.5848388671875
84942430,1013.1403198242188
84942432,-367.80029296875
84942434,-2546.315185546875
84942436,-2470.185546875
84942438,-744.3524780273438
84942440,1620.8973388671875
84942442,1556.593505859375
84942444,1422.091552734375
84942446,1224.4862060546875
84942448,582.253173828125
84942450,-1560.9342041015625
84942452,-2730.474853515625
84942454,-1879.8450927734375
84942456,574.1284790039062
84942458,1872.6424560546875
84942460,1325.222412109375
84942462,1405.5513916015625
84942464,1017.7094116210938
84942466,-220.9617919921875
84942468,-2508.765380859375
84942470,-2493.23046875
84942472,-948.6868896484375
84942474,1544.47705078125
84942476,1535.65869140625
84942478,1400.0228271484375
84942480,1236.6026611328125
84942482,665.0827026367188
84942484,-1444.168701171875
84942486,-2748.676513671875
84942488,-2046.2891845703125
84942490,411.5681457519531
84942492,1846.7938232421875
84942494,1388.8035888671875
84942496,1432.5216064453125
84942498,1092.0030517578125
84942500,-92.81092834472656
84942502,-2395.69677734375
84942504,-2513.8994140625
84942506,-1046.972412109375
84942508,1469.365234375
84942510,1634.06884765625
84942512,1433.2900390625
84942514,1283.921875
84942516,773.9561157226562
84942518,-1265.8033447265625
84942520,-2780.008056640625
84942522,-2115.3740234375
84942524,172.9239044189453
84942526,1834.8975830078125
84942528,1384.359130859375
84942530,1461.1199951171875
84942532,1111.355224609375
84942534,52.885284423828125
84942536,-2294.104736328125
84942538,-2560.0556640625
84942540,-1231.8009033203125
84942542,1349.708740234375
84942544,1704.578369140625
84942546,1432.1893310546875
84942548,1330.02001953125
84942550,811.854736328125
84942552,-1121.328369140625
84942554,-2739.779296875
84942556,-2186.40283203125
84942558,89.9323959350586
84942560,1787.8192138671875
84942562,1359.0006103515625
84942564,1457.830322265625
84942566,1135.671142578125
84942568,135.74388122558594
84942570,-2201.987548828125
84942572,-2607.628173828125
84942574,-1361.3681640625
84942576,1216.099853515625
84942578,1701.6915283203125
84942580,1428.9410400390625
84942582,1425.958740234375
84942584,879.888671875
84942586,-940.4583740234375
84942588,-2724.33154296875
84942590,-2235.109375
84942592,-110.75919342041016
84942594,1807.453857421875
84942596,1452.7626953125
84942598,1479.2967529296875
84942600,1217.869384765625
84942602,267.65802001953125
84942604,-2077.475341796875
84942606,-2632.139404296875
84942608,-1489.9302978515625
84942610,1095.6624755859375
84942612,1768.63720703125
84942614,1412.7996826171875
84942616,1411.6282958984375
84942618,942.2278442382812
84942620,-768.431640625
84942622,-2699.014404296875
84942624,-2313.913818359375
84942626,-279.1679992675781
84942628,1736.146728515625
84942630,1496.1650390625
84942632,1463.7991943359375
84942634,1223.3231201171875
84942636,384.7101135253906
84942638,-1958.2674560546875
84942640,-2698.636474609375
84942642,-1636.5528564453125
84942644,965.88330078125
84942646,1833.86328125
84942648,1387.083984375
84942650,1413.80078125
84942652,987.9147338867188
84942654,-590.9095458984375
84942656,-2661.9755859375
84942658,-2366.986083984375
84942660,-451.70977783203125
84942662,1739.448974609375
84942664,1477.1243896484375
84942666,1469.5479736328125
84942668,1248.1043701171875
84942670,498.48077392578125
84942672,-1789.1400146484375
84942674,-2675.6123046875
84942676,-1718.8756103515625
84942678,848.3743286132812
84942680,1832.4759521484375
84942682,1383.0797119140625
84942684,1433.4810791015625
84942686,1020.5048828125
84942688,-434.2931823730469
84942690,-2580.309326171875
84942692,-2434.36376953125
84942694,-621.3190307617188
84942696,1684.0008544921875
84942698,1558.5084228515625
84942700,1322.3231201171875
84942702,977.7754516601562
84942704,434.6794738769531
84942706,-1825.7801513671875
84942708,-2858.322509765625
84942710,-1933.9556884765625
84942712,581.5678100585938
84942714,1715.0499267578125
84942716,1326.1861572265625
84942718,1391.61572265625
84942720,958.3069458007812
84942722,-371.3309631347656
84942724,-2563.52392578125
84942726,-2474.48046875
84942728,-843.6640014648438
84942730,1601.6241455078125
84942732,1573.0714111328125
84942734,1410.0084228515625
84942736,1217.1217041015625
84942738,607.4122924804688
84942740,-1548.42724609375
84942742,-2736.688720703125
84942744,-1946.8115234375
84942746,483.5854797363281
84942748,1768.1595458984375
84942750,1340.2215576171875
84942752,1433.4769287109375
84942754,1020.3096313476562
84942756,-196.94908142089844
84942758,-2449.989990234375
84942760,-2496.1337890625
84942762,-947.652587890625
84942764,1470.677734375
84942766,1585.5657958984375
84942768,1413.3189697265625
84942770,1323.606689453125
84942772,706.76123046875
84942774,-1405.1278076171875
84942776,-2719.8994140625
84942778,-2059.061767578125
84942780,317.33245849609375
84942782,1770.16162109375
84942784,1386.9676513671875
84942786,1451.9776611328125
84942788,1069.6143798828125
84942790,-111.73532104492188
84942792,-2416.2783203125
84942794,-2569.156494140625
84942796,-1147.3721923828125
84942798,1407.2794189453125
84942800,1633.3876953125
84942802,1400.816162109375
84942804,1367.416015625
84942806,763.0733642578125
84942808,-1222.80810546875
84942810,-2721.98876953125
84942812,-2108.632568359375
84942814,187.9147186279297
84942816,1849.46044921875
84942818,1388.6083984375
84942820,1466.2623291015625
84942822,1076.0693359375
84942824,12.494418144226074
84942826,-2306.13818359375
84942828,-2603.23779296875
84942830,-1248.8021240234375
84942832,1272.6611328125
84942834,1693.9947509765625
84942836,1370.780517578125
84942838,1372.6829833984375
84942840,847.8135986328125
84942842,-1023.9981689453125
84942844,-2687.242919921875
84942846,-2146.784423828125
84942848,21.25048065185547
84942850,1816.5006103515625
84942852,1466.5281982421875
84942854,1471.4420166015625
84942856,1172.697509765625
84942858,196.99893188476562
84942860,-2146.2236328125
84942862,-2618.909912109375
84942864,-1388.899169921875
84942866,1210.2056884765625
84942868,1705.6085205078125
84942870,1383.0838623046875
84942872,1327.851806640625
84942874,870.0235595703125
84942876,-890.4598999023438
84942878,-2696.6552734375
84942880,-2244.23095703125
84942882,-183.37054443359375
84942884,1757.5260009765625
84942886,1474.29150390625
84942888,1456.920654296875
84942890,1169.6279296875
84942892,325.3408508300781
84942894,-1990.890869140625
84942896,-2598.74755859375
84942898,-1486.0423583984375
84942900,1060.6964111328125
84942902,1740.358642578125
84942904,1393.513916015625
84942906,1338.830078125
84942908,886.2313842773438
84942910,-714.4996337890625
84942912,-2655.08056640625
84942914,-2286.8564453125
84942916,-364.6434631347656
84942918,1717.7042236328125
84942920,1466.61962890625
84942922,1469.6475830078125
84942924,1198.3509521484375
84942926,410.0769348144531
84942928,-1902.7569580078125
84942930,-2662.58203125
84942932,-1594.1099853515625
84942934,957.4969482421875
84942936,1818.697998046875
84942938,1415.0302734375
84942940,1425.1903076171875
84942942,997.7216796875
84942944,-591.7777099609375
84942946,-2639.425048828125
84942948,-2378.201171875
84942950,-524.2713012695312
84942952,1698.18994140625
84942954,1487.1514892578125
84942956,1415.740478515625
84942958,1205.5701904296875
84942960,488.2085876464844
84942962,-1793.9210205078125
84942964,-2767.281005859375
84942966,-1808.62109375
84942968,786.629150390625
84942970,1713.4632568359375
84942972,1346.9215087890625
