samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
83394490,1154.2425537109375,1186.408935546875,1211.80078125,1204.938720703125,1210.2637939453125,1203.4849853515625,1212.39892578125,1173.7442626953125,1217.026123046875,1218.525634765625,1219.148681640625,1216.46533203125,1204.307373046875,1206.699951171875,1193.1463623046875,1148.1822509765625
83394492,673.6185913085938,713.0541381835938,733.4489135742188,734.4666137695312,737.9224853515625,726.508056640625,738.5663452148438,696.3436889648438,744.6099853515625,737.9474487304688,746.6411743164062,741.9142456054688,731.0272827148438,738.05126953125,724.3439331054688,685.6478271484375
83394494,-871.4400024414062,-897.0394287109375,-928.7074584960938,-932.3170166015625,-926.082275390625,-910.5556640625,-926.95458984375,-896.3374633789062,-921.5630493164062,-921.0521240234375,-920.6367797851562,-920.5204467773438,-930.2111206054688,-903.552490234375,-904.503662109375,-890.2314453125
83394496,-2222.166259765625,-2303.31787109375,-2376.589599609375,-2373.53662109375,-2368.074462890625,-2337.606689453125,-2374.60400390625,-2269.855224609375,-2359.73779296875,-2366.969482421875,-2371.131591796875,-2363.650634765625,-2368.431640625,-2330.869384765625,-2315.7041015625,-2251.04296875
83394498,-1702.5098876953125,-1759.44091796875,-1825.5225830078125,-1812.8328857421875,-1810.7685546875,-1789.6883544921875,-1812.61279296875,-1742.2777099609375,-1797.38525390625,-1804.38427734375,-1813.559814453125,-1805.970947265625,-1810.502685546875,-1769.6549072265625,-1757.1563720703125,-1710.019775390625
83394500,119.73125457763672,140.03053283691406,134.4520721435547,145.55914306640625,149.7917938232422,141.26834106445312,149.86241149902344,134.68467712402344,159.63197326660156,153.52183532714844,147.38677978515625,155.03794860839844,147.73985290527344,164.79090881347656,165.8957977294922,151.59451293945312
83394502,1593.9853515625,1649.553955078125,1688.6156005859375,1689.874267578125,1704.2626953125,1671.2696533203125,1700.1256103515625,1626.75,1701.488037109375,1696.4205322265625,1691.68115234375,1695.8306884765625,1694.5721435546875,1696.91064453125,1684.1337890625,1622.7083740234375
83394504,1154.77001953125,1175.07763671875,1194.521240234375,1188.2947998046875,1201.81103515625,1181.204345703125,1196.66455078125,1164.0452880859375,1197.935546875,1186.2344970703125,1185.407958984375,1195.218994140625,1191.6343994140625,1192.668701171875,1187.1109619140625,1154.782470703125
83394506,1249.890380859375,1284.0257568359375,1303.544189453125,1300.3707275390625,1312.723876953125,1287.7142333984375,1307.830810546875,1264.6029052734375,1306.99169921875,1299.6064453125,1297.3800048828125,1313.89111328125,1302.995849609375,1300.869140625,1298.5887451171875,1253.18017578125
83394508,990.456787109375,1029.2193603515625,1047.3504638671875,1047.7740478515625,1058.8770751953125,1034.3035888671875,1057.4107666015625,1012.3552856445312,1049.5726318359375,1045.751220703125,1036.2890625,1052.692138671875,1048.8873291015625,1041.2984619140625,1035.022216796875,998.4360961914062
83394510,139.53623962402344,158.41908264160156,164.34230041503906,162.57696533203125,174.2821807861328,162.8843536376953,173.90419006347656,151.1625213623047,164.79920959472656,161.5343780517578,155.08779907226562,171.1461181640625,162.190673828125,162.82620239257812,167.5697479248047,148.3089141845703
83394512,-1789.8046875,-1854.7523193359375,-1914.698974609375,-1917.5692138671875,-1910.125732421875,-1879.0308837890625,-1910.2503662109375,-1827.3792724609375,-1915.4757080078125,-1917.9305419921875,-1926.6409912109375,-1916.0281982421875,-1914.013671875,-1895.6956787109375,-1872.9581298828125,-1817.767578125
83394514,-2112.33349609375,-2175.2998046875,-2245.086669921875,-2241.547607421875,-2242.170654296875,-2205.7216796875,-2235.400146484375,-2149.824951171875,-2239.906982421875,-2246.78955078125,-2254.731689453125,-2241.348388671875,-2241.015869140625,-2221.244140625,-2188.816162109375,-2124.92333984375
83394516,-1104.5472412109375,-1131.1644287109375,-1169.582275390625,-1162.8448486328125,-1161.6402587890625,-1139.7376708984375,-1157.0794677734375,-1113.452880859375,-1153.0628662109375,-1162.58740234375,-1172.066162109375,-1157.241455078125,-1156.03271484375,-1148.751220703125,-1126.9691162109375,-1091.924072265625
83394518,1080.8585205078125,1138.2049560546875,1160.3360595703125,1165.6070556640625,1176.0703125,1158.2965087890625,1179.3974609375,1118.329345703125,1182.761962890625,1173.279052734375,1171.22705078125,1180.88037109375,1178.69140625,1160.9176025390625,1164.6019287109375,1122.196533203125
83394520,1378.984130859375,1417.6636962890625,1440.7916259765625,1434.9556884765625,1453.40234375,1434.9390869140625,1452.471923828125,1400.1142578125,1450.4034423828125,1441.3607177734375,1445.49365234375,1448.8873291015625,1447.292236328125,1431.8985595703125,1431.819580078125,1381.7921142578125
83394522,1147.480224609375,1166.4254150390625,1184.3778076171875,1182.728759765625,1193.083984375,1180.269775390625,1191.858642578125,1161.7275390625,1189.71533203125,1181.7110595703125,1184.53564453125,1191.858642578125,1188.415283203125,1176.2073974609375,1173.2083740234375,1140.6431884765625
83394524,1114.8319091796875,1136.0948486328125,1158.5706787109375,1160.7222900390625,1171.8834228515625,1152.5810546875,1168.797119140625,1131.08544921875,1165.4908447265625,1161.5489501953125,1162.333984375,1169.02978515625,1163.1065673828125,1149.03369140625,1140.9090576171875,1105.9429931640625
83394526,695.2138671875,725.893310546875,749.619384765625,745.2372436523438,759.920654296875,744.1738891601562,760.0701904296875,716.485107421875,754.1054077148438,749.5238647460938,749.4449462890625,761.7898559570312,755.4512329101562,740.7138061523438,731.6129760742188,702.7030029296875
83394528,-785.150390625,-813.96484375,-836.0958862304688,-839.2236328125,-829.470703125,-814.625244140625,-829.3710327148438,-801.6282348632812,-834.7999267578125,-839.6057739257812,-845.4750366210938,-832.3326416015625,-825.7531127929688,-827.36474609375,-826.0231323242188,-802.9158935546875
83394530,-2223.728271484375,-2313.552490234375,-2382.770263671875,-2383.0859375,-2374.17626953125,-2333.639892578125,-2369.835693359375,-2269.75146484375,-2374.73291015625,-2378.280029296875,-2388.02880859375,-2374.53759765625,-2365.839599609375,-2346.927734375,-2333.26611328125,-2253.094970703125
83394532,-1892.5928955078125,-1956.62255859375,-2018.3843994140625,-2007.1568603515625,-2009.0301513671875,-1973.8355712890625,-2006.6875,-1923.44677734375,-2001.00927734375,-2005.503662109375,-2016.2825927734375,-2000.618896484375,-1997.2294921875,-1978.3299560546875,-1964.564453125,-1888.87109375
83394534,-89.28025817871094,-79.68930053710938,-90.33946228027344,-75.57711029052734,-75.7474136352539,-73.97377014160156,-69.78681182861328,-74.60098266601562,-72.30397033691406,-76.40785217285156,-84.08394622802734,-68.62792205810547,-69.6788101196289,-68.84391021728516,-69.40882110595703,-56.108577728271484
83394536,1525.893310546875,1580.7142333984375,1613.5535888671875,1620.5152587890625,1626.5672607421875,1606.429931640625,1631.33984375,1559.7960205078125,1632.777099609375,1625.7239990234375,1621.8486328125,1637.7823486328125,1631.54345703125,1616.1787109375,1606.0810546875,1561.6112060546875
83394538,1129.0377197265625,1148.5186767578125,1157.7025146484375,1162.8572998046875,1165.2000732421875,1158.3089599609375,1167.58837890625,1147.152099609375,1161.386962890625,1165.108642578125,1164.3360595703125,1168.502197265625,1167.22705078125,1154.72021484375,1150.138671875,1122.3751220703125
83394540,1197.7735595703125,1227.2276611328125,1240.125,1248.652587890625,1252.004638671875,1238.9827880859375,1250.717041015625,1221.574462890625,1247.1864013671875,1249.470947265625,1251.8385009765625,1250.6297607421875,1249.89453125,1235.7760009765625,1229.3917236328125,1195.218994140625
83394542,909.7290649414062,943.4199829101562,957.002685546875,966.4149780273438,966.6766967773438,956.6578979492188,966.8096313476562,938.784423828125,964.9736328125,963.8812255859375,973.6425170898438,971.3828735351562,968.1969604492188,951.7938842773438,946.8052368164062,917.239013671875
83394544,232.8539276123047,252.1936798095703,252.12722778320312,261.29449462890625,259.2093200683594,261.79296875,259.6620788574219,243.8363800048828,262.2789306640625,255.25498962402344,265.82623291015625,267.9404602050781,268.3683166503906,255.29237365722656,256.056640625,240.43447875976562
83394546,-1735.6524658203125,-1806.884765625,-1864.870849609375,-1858.847900390625,-1866.2291259765625,-1827.5205078125,-1859.8323974609375,-1780.73291015625,-1861.6973876953125,-1864.32666015625,-1861.3319091796875,-1857.892578125,-1850.5113525390625,-1843.063720703125,-1821.680419921875,-1769.870849609375
83394548,-2200.2138671875,-2285.195068359375,-2357.2041015625,-2343.284912109375,-2357.519775390625,-2312.804931640625,-2347.72119140625,-2251.333740234375,-2349.365966796875,-2353.864501953125,-2354.2216796875,-2348.26953125,-2338.308837890625,-2325.423828125,-2300.742431640625,-2226.2578125
83394550,-1248.5113525390625,-1294.7880859375,-1336.620361328125,-1320.7406005859375,-1333.2723388671875,-1307.527587890625,-1321.4010009765625,-1275.4525146484375,-1324.0179443359375,-1326.713623046875,-1328.852783203125,-1323.93896484375,-1315.0416259765625,-1309.4591064453125,-1291.5191650390625,-1243.767822265625
83394552,896.881591796875,937.1436767578125,962.9133911132812,977.721435546875,968.3174438476562,962.5728149414062,980.8658447265625,927.1165771484375,975.3247680664062,971.94775390625,982.2947387695312,980.9364624023438,980.0101928710938,965.7005615234375,967.4991455078125,937.4261474609375
83394554,1393.6676025390625,1420.9410400390625,1453.07421875,1461.3319091796875,1453.306884765625,1448.8873291015625,1457.4564208984375,1406.6314697265625,1453.1614990234375,1449.958984375,1464.1356201171875,1460.8043212890625,1458.3992919921875,1439.39599609375,1437.1405029296875,1398.4527587890625
83394556,1076.7255859375,1085.531494140625,1100.152587890625,1110.0135498046875,1100.750732421875,1103.6085205078125,1105.5732421875,1080.8128662109375,1101.971923828125,1099.197265625,1104.64697265625,1099.6707763671875,1102.1131591796875,1083.8948974609375,1083.45458984375,1056.2227783203125
83394558,1135.4427490234375,1157.847900390625,1176.98828125,1184.294677734375,1179.409912109375,1179.06103515625,1183.4058837890625,1145.914306640625,1182.43798828125,1179.131591796875,1183.4141845703125,1178.6663818359375,1183.056884765625,1156.7845458984375,1155.339111328125,1123.828857421875
83394560,725.7063598632812,753.1085205078125,776.4774169921875,782.3217163085938,780.8263549804688,775.5511474609375,778.2967529296875,741.8809814453125,779.6134643554688,776.60205078125,775.5968017578125,773.1378173828125,775.3724975585938,749.5155639648438,750.3005981445312,724.4436645507812
83394562,-729.7770385742188,-747.3099365234375,-770.9820556640625,-764.6019287109375,-772.082763671875,-754.4833984375,-769.345458984375,-743.546630859375,-772.6767578125,-773.2001342773438,-773.6943969726562,-778.8533325195312,-770.3673095703125,-781.5781860351562,-769.3870239257812,-743.4262084960938
83394564,-2266.9892578125,-2347.90380859375,-2420.157958984375,-2417.20068359375,-2431.33154296875,-2381.399658203125,-2423.47265625,-2320.829833984375,-2421.740478515625,-2424.490478515625,-2435.85498046875,-2432.768798828125,-2420.320068359375,-2410.027099609375,-2383.61767578125,-2312.717529296875
83394566,-1898.6240234375,-1960.5146484375,-2022.442626953125,-2012.8017578125,-2028.8310546875,-1986.2635498046875,-2017.07177734375,-1936.9837646484375,-2018.6917724609375,-2019.3687744140625,-2033.8653564453125,-2025.9815673828125,-2013.12158203125,-2005.142333984375,-1978.3216552734375,-1921.93896484375
83394568,-261.11175537109375,-253.07843017578125,-265.2571716308594,-249.5186767578125,-261.207275390625,-249.8052978515625,-250.7232666015625,-255.50006103515625,-257.33599853515625,-255.81988525390625,-270.4285583496094,-262.5240173339844,-256.2103271484375,-261.8635559082031,-252.26014709472656,-250.74403381347656
83394570,1474.9727783203125,1542.686767578125,1581.0008544921875,1589.079833984375,1584.1492919921875,1570.1512451171875,1588.166015625,1513.419677734375,1580.85546875,1582.068359375,1575.8917236328125,1578.8782958984375,1581.74853515625,1558.3255615234375,1557.274658203125,1497.97607421875
83394572,1143.3846435546875,1170.1055908203125,1188.3529052734375,1191.825439453125,1190.7537841796875,1186.7911376953125,1190.1099853515625,1154.2757568359375,1178.6207275390625,1174.2509765625,1174.3507080078125,1172.3028564453125,1183.1275634765625,1164.813720703125,1167.9788818359375,1118.89013671875
83394574,1212.45703125,1242.24755859375,1273.0682373046875,1280.2957763671875,1273.811767578125,1266.9415283203125,1283.7724609375,1233.79052734375,1261.421142578125,1260.09619140625,1265.2093505859375,1257.8946533203125,1268.2706298828125,1249.24658203125,1247.5352783203125,1193.7362060546875
83394576,943.5736694335938,985.7340087890625,1017.5308227539062,1026.623291015625,1018.1289672851562,1004.38427734375,1023.9566040039062,973.5885009765625,1002.4860229492188,996.5628051757812,1005.34375,1002.7186279296875,1005.7508544921875,992.4713745117188,988.031005859375,938.0076293945312
83394578,299.09759521484375,329.2578430175781,347.7170104980469,350.0181579589844,351.6589050292969,336.7843933105469,358.2757873535156,312.9502868652344,339.0606384277344,336.2527160644531,343.0149841308594,342.4708557128906,347.0274963378906,334.6701354980469,335.8996276855469,307.666748046875
83394580,-1595.0404052734375,-1650.5301513671875,-1692.5242919921875,-1693.6541748046875,-1694.422607421875,-1675.8345947265625,-1691.128662109375,-1638.1021728515625,-1704.225341796875,-1702.12353515625,-1706.04052734375,-1701.8702392578125,-1692.2044677734375,-1683.22412109375,-1667.410888671875,-1623.6513671875
83394582,-2263.952880859375,-2339.31396484375,-2393.677978515625,-2390.12646484375,-2393.89404296875,-2367.89990234375,-2391.8544921875,-2307.945068359375,-2398.683349609375,-2398.047607421875,-2411.962646484375,-2402.421630859375,-2389.881591796875,-2374.641357421875,-2353.6650390625,-2276.704833984375
83394584,-1327.228759765625,-1369.746337890625,-1401.2772216796875,-1395.4371337890625,-1399.7320556640625,-1381.9375,-1394.2200927734375,-1356.5789794921875,-1395.972900390625,-1400.45068359375,-1407.5535888671875,-1402.0914306640625,-1391.0009765625,-1382.7266845703125,-1364.4710693359375,-1320.836181640625
83394586,848.025390625,890.837890625,927.4239501953125,933.1145629882812,931.6067504882812,908.478759765625,941.0232543945312,873.3341064453125,937.2018432617188,933.978515625,929.72509765625,938.9588623046875,938.3939208984375,923.5900268554688,929.8497314453125,895.1951904296875
83394588,1413.572265625,1455.73681640625,1500.1776123046875,1493.494140625,1499.9906005859375,1474.9560546875,1504.1402587890625,1434.0667724609375,1493.8763427734375,1489.1328125,1494.972900390625,1497.4901123046875,1495.7413330078125,1480.91259765625,1478.0423583984375,1428.990966796875
83394590,1098.279296875,1118.85693359375,1144.5435791015625,1140.481201171875,1142.0263671875,1127.7333984375,1147.3638916015625,1101.265869140625,1136.3316650390625,1135.2474365234375,1136.580810546875,1139.899658203125,1134.18408203125,1128.4312744140625,1126.894287109375,1092.866943359375
83394592,1154.5,1182.105712890625,1214.4300537109375,1210.280517578125,1217.674072265625,1197.82763671875,1221.7862548828125,1165.2125244140625,1217.1881103515625,1214.6917724609375,1214.338623046875,1211.3438720703125,1211.4725341796875,1203.414306640625,1206.45068359375,1160.3236083984375
83394594,794.9781494140625,828.3076782226562,858.8624877929688,860.0047607421875,864.0546264648438,842.0440673828125,867.40673828125,812.182861328125,864.0131225585938,857.7866821289062,867.11181640625,861.1885986328125,859.26123046875,850.9911499023438,845.0720825195312,810.4258422851562
83394596,-543.5445556640625,-545.47607421875,-555.9060668945312,-559.2332153320312,-555.8271484375,-559.2207641601562,-550.2279052734375,-547.91015625,-551.0420532226562,-562.2446899414062,-553.7503051757812,-556.9901733398438,-561.9580688476562,-547.2081909179688,-547.9807739257812,-540.599609375
83394598,-2208.961669921875,-2282.843994140625,-2347.226806640625,-2345.60693359375,-2350.421142578125,-2319.633544921875,-2341.96826171875,-2252.1064453125,-2342.823974609375,-2350.2548828125,-2348.91748046875,-2349.8935546875,-2344.20703125,-2319.455078125,-2308.198486328125,-2227.968994140625
83394600,-1973.1710205078125,-2029.85693359375,-2080.656982421875,-2075.9384765625,-2086.1025390625,-2058.077392578125,-2078.974853515625,-2000.94287109375,-2069.483642578125,-2077.953125,-2080.0048828125,-2083.901123046875,-2069.24267578125,-2049.757568359375,-2036.7022705078125,-1964.830322265625
83394602,-430.7209777832031,-424.4571533203125,-431.9380187988281,-423.4436340332031,-428.3616638183594,-429.6576232910156,-419.0448303222656,-415.55987548828125,-412.2659606933594,-417.9524230957031,-418.0354919433594,-425.2546691894531,-412.7893371582031,-409.8941650390625,-408.73114013671875,-386.2262268066406
83394604,1406.905517578125,1473.6767578125,1519.3179931640625,1527.9161376953125,1529.590087890625,1498.81103515625,1533.3865966796875,1458.4658203125,1534.1591796875,1526.9566650390625,1534.0262451171875,1524.2982177734375,1533.793701171875,1519.3179931640625,1499.25537109375,1468.0982666015625
83394606,1176.294677734375,1201.1131591796875,1228.1705322265625,1229.8612060546875,1231.1986083984375,1213.69482421875,1237.8031005859375,1198.849365234375,1230.5299072265625,1231.377197265625,1236.0169677734375,1222.853759765625,1228.278564453125,1220.9140625,1203.659423828125,1188.6934814453125
83394608,1195.22314453125,1225.9442138671875,1256.9725341796875,1255.1158447265625,1256.249755859375,1235.0408935546875,1260.2623291015625,1220.43212890625,1253.487548828125,1252.3411865234375,1258.1231689453125,1244.906005859375,1245.6162109375,1241.5830078125,1222.509033203125,1202.6292724609375
83394610,1027.0262451171875,1062.116943359375,1088.3643798828125,1091.562744140625,1093.145263671875,1069.5230712890625,1093.2449951171875,1054.0255126953125,1088.9998779296875,1089.145263671875,1094.4371337890625,1079.1513671875,1078.88134765625,1071.304931640625,1056.102294921875,1036.8040771484375
83394612,374.795166015625,408.43206787109375,419.1029968261719,425.0635986328125,428.4530334472656,413.674072265625,425.1632995605469,397.33746337890625,423.3398132324219,423.18194580078125,434.9453125,418.9825439453125,415.27325439453125,407.38946533203125,401.91070556640625,390.579345703125
83394614,-1454.9476318359375,-1500.946044921875,-1546.0430908203125,-1547.3804931640625,-1548.9173583984375,-1527.13525390625,-1547.201904296875,-1488.555419921875,-1549.4117431640625,-1550.59130859375,-1548.742919921875,-1553.1541748046875,-1549.7066650390625,-1539.7708740234375,-1530.2421875,-1482.0880126953125
83394616,-2200.579345703125,-2268.845947265625,-2336.531005859375,-2332.501953125,-2342.711669921875,-2310.63671875,-2338.325439453125,-2241.759521484375,-2329.901611328125,-2332.202880859375,-2338.383544921875,-2336.622314453125,-2332.59326171875,-2314.8818359375,-2297.053955078125,-2216.193359375
83394618,-1440.891357421875,-1475.2801513671875,-1514.38330078125,-1509.9305419921875,-1520.0157470703125,-1501.897216796875,-1514.998046875,-1450.2081298828125,-1508.05712890625,-1509.157958984375,-1511.4674072265625,-1511.322021484375,-1510.715576171875,-1492.9915771484375,-1483.8160400390625,-1422.8143310546875
83394620,666.7982177734375,718.0759887695312,743.6213989257812,754.8032836914062,749.3867797851562,728.90478515625,749.4656982421875,712.7592163085938,754.9777221679688,751.2891845703125,756.240478515625,750.1137084960938,749.7191162109375,745.8145751953125,736.4894409179688,727.2432861328125
83394622,1458.3660888671875,1516.767578125,1559.600830078125,1558.4169921875,1560.797119140625,1530.0718994140625,1557.6859130859375,1508.921142578125,1558.9278564453125,1555.708740234375,1569.7359619140625,1561.092041015625,1557.24560546875,1545.93505859375,1534.3128662109375,1499.0186767578125
83394624,1124.2733154296875,1155.91650390625,1175.729736328125,1172.1990966796875,1174.1221923828125,1160.2861328125,1170.1263427734375,1153.24560546875,1165.083740234375,1164.0369873046875,1180.0870361328125,1168.2364501953125,1167.0484619140625,1158.5499267578125,1155.31005859375,1126.0802001953125
83394626,1178.3175048828125,1217.8194580078125,1242.1436767578125,1239.1572265625,1240.2828369140625,1222.52978515625,1242.268310546875,1213.05517578125,1238.6712646484375,1235.3565673828125,1256.0379638671875,1246.1728515625,1241.4376220703125,1230.9202880859375,1225.0345458984375,1187.9583740234375
83394628,829.786376953125,874.0485229492188,901.0020751953125,897.3426513671875,900.1588745117188,878.991455078125,895.980224609375,867.3568725585938,892.8856811523438,892.0881958007812,911.157958984375,898.5721435546875,895.1619262695312,883.7682495117188,878.5594482421875,847.5892944335938
83394630,-374.9114685058594,-370.0765380859375,-382.01849365234375,-381.5782165527344,-382.45050048828125,-385.5823974609375,-384.9344177246094,-369.0547180175781,-387.01959228515625,-387.4225158691406,-376.2904968261719,-381.9686584472656,-384.89703369140625,-388.82647705078125,-380.7516174316406,-376.5646667480469
83394632,-2166.385986328125,-2237.884033203125,-2305.693603515625,-2308.41015625,-2312.788330078125,-2284.451416015625,-2313.45703125,-2206.560791015625,-2318.059326171875,-2311.429931640625,-2309.5234375,-2315.4716796875,-2310.35009765625,-2298.33740234375,-2270.25,-2196.296875
83394634,-1967.7130126953125,-2025.541259765625,-2092.6572265625,-2092.32080078125,-2096.59912109375,-2069.313232421875,-2089.292724609375,-1999.069580078125,-2092.05078125,-2089.193115234375,-2089.78271484375,-2092.063232421875,-2088.1337890625,-2076.94775390625,-2047.5850830078125,-1978.5709228515625
83394636,-537.1229248046875,-538.2817993164062,-555.9849853515625,-549.471923828125,-557.1272583007812,-557.35986328125,-547.7606201171875,-528.0386962890625,-552.5914306640625,-552.4252319335938,-549.2310180664062,-552.1261596679688,-550.8676147460938,-553.085693359375,-533.4011840820312,-515.444580078125
83394638,1387.6239013671875,1449.6142578125,1493.0040283203125,1495.3177490234375,1492.547119140625,1461.3153076171875,1502.225341796875,1436.24755859375,1493.760009765625,1492.50146484375,1499.782958984375,1496.22314453125,1488.0445556640625,1472.2728271484375,1472.9664306640625,1426.61083984375
83394640,1224.8974609375,1250.8914794921875,1279.942626953125,1276.6529541015625,1269.6746826171875,1248.4366455078125,1278.4847412109375,1246.0357666015625,1269.1221923828125,1267.6641845703125,1275.09521484375,1271.9259033203125,1263.739013671875,1252.32861328125,1248.4200439453125,1216.9056396484375
83394642,1228.5361328125,1257.3131103515625,1285.932373046875,1285.1473388671875,1280.4036865234375,1257.9486083984375,1286.8087158203125,1255.1407470703125,1280.6571044921875,1276.6571044921875,1279.56884765625,1278.098388671875,1269.9986572265625,1258.5384521484375,1254.1396484375,1218.820556640625
83394644,1031.3585205078125,1065.0162353515625,1099.242919921875,1098.9521484375,1090.669677734375,1068.251953125,1099.720703125,1064.559326171875,1089.9136962890625,1087.7080078125,1093.2989501953125,1089.9676513671875,1078.590576171875,1070.3662109375,1065.3817138671875,1032.924560546875
83394646,493.9656677246094,523.7603759765625,549.5383911132812,543.4614868164062,542.7013549804688,524.1342163085938,545.9994506835938,515.5858154296875,541.0481567382812,536.8238525390625,543.8145751953125,543.7439575195312,529.2848510742188,527.1996459960938,522.6596069335938,497.2180480957031
83394648,-1367.353759765625,-1413.48095703125,-1447.6910400390625,-1453.693115234375,-1460.2186279296875,-1444.6463623046875,-1458.6402587890625,-1393.759033203125,-1459.674560546875,-1463.7701416015625,-1460.2352294921875,-1456.8167724609375,-1467.4876708984375,-1451.553955078125,-1438.9390869140625,-1393.169189453125
